evaluations raw_y
1 1.0841283608
2 1.4188422247
5 1.5605493134
7 1.7934002869
55 2.2281639929
193 2.3277467412
203 3.1806615776
289 3.4626038781
1348 3.7993920973
1698 3.9936102236
5007 1.5451174289
evaluations raw_y
1 0.7886435331
2 1.1478420569
4 1.4060742407
5 1.7531556802
18 2.3277467412
293 2.8344671202
663 2.9976019185
788 3.1172069825
1225 3.3156498674
1278 3.3875338753
5007 1.7146776406
evaluations raw_y
1 1.3007284079
2 1.3572204126
18 1.4318442153
31 1.6600265604
60 1.7730496454
84 1.8355359765
104 2.0259319287
140 2.0798668885
183 2.5562372188
394 2.7352297593
460 3.1172069825
837 3.8940809969
5007 2.7839643653
evaluations raw_y
1 1.0766580534
3 1.1312217195
4 1.2195121951
5 1.3340448239
7 1.5299877601
12 1.5762925599
40 1.6087516088
97 1.7146776406
108 2.2281639929
183 2.3629489603
207 2.6881720430
304 2.9411764706
358 3.3156498674
444 3.6231884058
5007 2.2281639929
evaluations raw_y
1 0.9293680297
3 1.3007284079
11 1.3116474292
18 1.3340448239
22 1.3812154696
25 1.4723203769
35 1.5923566879
51 1.6960651289
68 1.8573551263
92 2.0259319287
206 2.3277467412
340 2.4752475248
366 2.6881720430
607 2.7839643653
623 2.8344671202
649 3.0562347188
676 3.1172069825
1080 3.2467532468
2577 3.3156498674
2747 3.7091988131
3073 3.8940809969
5007 2.6427061311
evaluations raw_y
1 0.8486082824
3 1.2291052114
6 1.4450867052
11 1.5006002401
27 1.8796992481
41 2.4366471735
233 2.5150905433
307 2.5987525988
400 2.8868360277
822 3.7091988131
5007 1.5451174289
evaluations raw_y
1 1.2690355330
3 1.5006002401
6 2.0525451560
92 2.1663778163
137 2.7352297593
532 2.8868360277
605 2.9411764706
675 2.9976019185
841 3.1172069825
856 3.1806615776
5007 2.5987525988
evaluations raw_y
1 0.8674531575
3 1.2794268168
4 1.3007284079
8 1.6254876463
44 1.6600265604
119 1.8573551263
181 1.9025875190
293 2.1367521368
375 2.7352297593
538 3.2467532468
726 3.5410764873
906 4.5787545788
5007 2.9411764706
evaluations raw_y
1 1.1071744907
3 1.1737089202
4 1.4060742407
9 1.4318442153
19 1.9260400616
28 2.0259319287
72 2.0525451560
165 2.1079258010
177 2.2281639929
205 2.3277467412
264 2.8344671202
651 3.4626038781
3156 3.5410764873
5007 1.7934002869
evaluations raw_y
1 1.1737089202
3 1.2794268168
7 1.7146776406
57 2.0798668885
170 2.1663778163
330 2.2281639929
392 2.7839643653
656 3.3875338753
743 3.7091988131
5007 3.7091988131
