evaluations raw_y
1 -457.0000000000
4 -241.0000000000
9 -228.0000000000
22 -227.0000000000
34 -148.0000000000
59 -135.0000000000
63 -122.0000000000
86 -114.0000000000
95 -94.0000000000
111 -81.0000000000
131 -75.0000000000
154 -61.0000000000
170 -54.0000000000
346 -48.0000000000
351 -28.0000000000
500 -22.0000000000
622 -15.0000000000
1111 -10.0000000000
1239 -3.0000000000
1422 -1.0000000000
1655 4.0000000000
3475 5.0000000000
4632 6.0000000000
5002 -261.0000000000
evaluations raw_y
1 -477.0000000000
2 -322.0000000000
9 -302.0000000000
27 -248.0000000000
43 -228.0000000000
44 -214.0000000000
56 -194.0000000000
69 -188.0000000000
84 -168.0000000000
87 -121.0000000000
114 -114.0000000000
163 -107.0000000000
165 -61.0000000000
203 -60.0000000000
244 -54.0000000000
256 -33.0000000000
270 -21.0000000000
344 5.0000000000
5002 -108.0000000000
evaluations raw_y
1 -382.0000000000
4 -315.0000000000
5 -282.0000000000
18 -248.0000000000
26 -208.0000000000
39 -154.0000000000
47 -147.0000000000
64 -128.0000000000
107 -121.0000000000
125 -95.0000000000
153 -88.0000000000
195 -81.0000000000
203 -68.0000000000
252 -62.0000000000
331 -61.0000000000
412 -49.0000000000
503 -48.0000000000
641 -35.0000000000
709 -22.0000000000
846 -16.0000000000
1048 -15.0000000000
1080 -8.0000000000
1369 4.0000000000
1501 5.0000000000
3318 7.0000000000
5002 -128.0000000000
evaluations raw_y
1 -308.0000000000
14 -295.0000000000
16 -282.0000000000
43 -215.0000000000
61 -188.0000000000
66 -182.0000000000
90 -141.0000000000
96 -128.0000000000
101 -115.0000000000
111 -108.0000000000
153 -61.0000000000
182 -54.0000000000
192 -28.0000000000
406 -21.0000000000
540 -16.0000000000
763 -3.0000000000
2015 -2.0000000000
2614 -1.0000000000
2999 4.0000000000
3233 5.0000000000
5002 -75.0000000000
evaluations raw_y
1 -497.0000000000
3 -464.0000000000
6 -295.0000000000
14 -289.0000000000
19 -248.0000000000
22 -162.0000000000
38 -115.0000000000
130 -75.0000000000
183 -62.0000000000
267 -55.0000000000
394 -28.0000000000
396 -22.0000000000
430 -2.0000000000
1518 3.0000000000
2185 4.0000000000
2678 5.0000000000
5002 -60.0000000000
evaluations raw_y
1 -443.0000000000
2 -423.0000000000
3 -396.0000000000
6 -369.0000000000
7 -221.0000000000
30 -208.0000000000
40 -168.0000000000
68 -128.0000000000
100 -101.0000000000
184 -100.0000000000
253 -74.0000000000
281 -67.0000000000
305 -61.0000000000
340 -55.0000000000
508 -23.0000000000
650 -21.0000000000
681 -15.0000000000
1391 -3.0000000000
1441 -2.0000000000
1765 3.0000000000
2183 4.0000000000
3305 5.0000000000
4178 6.0000000000
5002 -86.0000000000
evaluations raw_y
1 -342.0000000000
12 -282.0000000000
24 -275.0000000000
28 -235.0000000000
46 -214.0000000000
69 -201.0000000000
82 -194.0000000000
100 -181.0000000000
116 -167.0000000000
125 -154.0000000000
143 -135.0000000000
148 -107.0000000000
200 -67.0000000000
541 -47.0000000000
581 -41.0000000000
679 -34.0000000000
719 -28.0000000000
745 -21.0000000000
946 -7.0000000000
1159 -1.0000000000
2487 5.0000000000
3840 6.0000000000
5002 -94.0000000000
evaluations raw_y
1 -444.0000000000
2 -362.0000000000
7 -322.0000000000
18 -268.0000000000
38 -221.0000000000
48 -181.0000000000
59 -174.0000000000
73 -161.0000000000
90 -120.0000000000
97 -107.0000000000
105 -87.0000000000
111 -67.0000000000
162 -54.0000000000
219 -34.0000000000
220 -15.0000000000
318 -9.0000000000
383 -3.0000000000
433 3.0000000000
663 4.0000000000
1791 5.0000000000
5002 -148.0000000000
evaluations raw_y
1 -517.0000000000
2 -208.0000000000
32 -175.0000000000
40 -174.0000000000
52 -148.0000000000
58 -101.0000000000
59 -75.0000000000
202 -68.0000000000
212 -48.0000000000
310 -35.0000000000
333 -28.0000000000
491 -22.0000000000
493 -21.0000000000
515 -15.0000000000
589 -10.0000000000
599 4.0000000000
1292 6.0000000000
2280 7.0000000000
5002 -181.0000000000
evaluations raw_y
1 -423.0000000000
3 -416.0000000000
5 -322.0000000000
6 -288.0000000000
8 -242.0000000000
32 -215.0000000000
35 -208.0000000000
63 -201.0000000000
65 -175.0000000000
90 -168.0000000000
94 -154.0000000000
109 -148.0000000000
123 -142.0000000000
125 -115.0000000000
137 -88.0000000000
150 -82.0000000000
157 -68.0000000000
192 -62.0000000000
273 -61.0000000000
365 -35.0000000000
413 -22.0000000000
730 -15.0000000000
832 -9.0000000000
1522 4.0000000000
2434 6.0000000000
5002 -155.0000000000
