evaluations raw_y
1 -477.0000000000
2 -221.0000000000
13 -194.0000000000
17 -181.0000000000
33 -175.0000000000
36 -154.0000000000
45 -141.0000000000
68 -108.0000000000
72 -68.0000000000
90 -61.0000000000
96 -49.0000000000
99 -48.0000000000
126 -41.0000000000
149 -28.0000000000
183 -22.0000000000
184 -16.0000000000
223 -15.0000000000
241 -10.0000000000
269 -9.0000000000
292 -4.0000000000
294 -3.0000000000
337 4.0000000000
465 5.0000000000
798 6.0000000000
986 7.0000000000
5002 -14.0000000000
evaluations raw_y
1 -362.0000000000
5 -336.0000000000
7 -242.0000000000
12 -235.0000000000
14 -154.0000000000
22 -148.0000000000
23 -135.0000000000
30 -134.0000000000
35 -115.0000000000
44 -108.0000000000
48 -103.0000000000
62 -95.0000000000
70 -75.0000000000
91 -55.0000000000
103 -48.0000000000
107 -42.0000000000
111 -29.0000000000
118 -16.0000000000
149 -15.0000000000
154 -9.0000000000
171 -8.0000000000
203 -2.0000000000
405 5.0000000000
932 6.0000000000
5002 -94.0000000000
evaluations raw_y
1 -389.0000000000
2 -382.0000000000
3 -329.0000000000
5 -248.0000000000
14 -228.0000000000
18 -221.0000000000
21 -175.0000000000
23 -128.0000000000
27 -108.0000000000
66 -88.0000000000
69 -81.0000000000
74 -75.0000000000
91 -68.0000000000
118 -61.0000000000
176 -42.0000000000
179 -35.0000000000
193 -22.0000000000
200 -17.0000000000
214 -8.0000000000
221 -2.0000000000
285 5.0000000000
338 6.0000000000
5002 5.0000000000
evaluations raw_y
1 -355.0000000000
4 -315.0000000000
10 -302.0000000000
15 -295.0000000000
18 -275.0000000000
20 -248.0000000000
44 -181.0000000000
49 -161.0000000000
70 -134.0000000000
75 -127.0000000000
82 -114.0000000000
99 -107.0000000000
137 -101.0000000000
140 -87.0000000000
142 -81.0000000000
156 -41.0000000000
195 -28.0000000000
221 -24.0000000000
253 -16.0000000000
276 -11.0000000000
285 -4.0000000000
294 4.0000000000
407 5.0000000000
5002 -21.0000000000
evaluations raw_y
1 -228.0000000000
3 -194.0000000000
11 -175.0000000000
13 -147.0000000000
34 -127.0000000000
40 -107.0000000000
51 -94.0000000000
58 -81.0000000000
67 -61.0000000000
69 -35.0000000000
114 -17.0000000000
154 -15.0000000000
243 -9.0000000000
247 -8.0000000000
254 -3.0000000000
315 -1.0000000000
331 4.0000000000
440 5.0000000000
576 6.0000000000
5002 -67.0000000000
evaluations raw_y
1 -483.0000000000
2 -362.0000000000
8 -322.0000000000
11 -255.0000000000
14 -228.0000000000
17 -201.0000000000
22 -160.0000000000
48 -154.0000000000
49 -140.0000000000
64 -127.0000000000
71 -120.0000000000
79 -80.0000000000
81 -60.0000000000
94 -41.0000000000
127 -21.0000000000
295 -14.0000000000
361 -8.0000000000
388 6.0000000000
5002 -34.0000000000
evaluations raw_y
1 -470.0000000000
2 -436.0000000000
3 -362.0000000000
4 -268.0000000000
27 -255.0000000000
33 -201.0000000000
36 -181.0000000000
50 -147.0000000000
69 -120.0000000000
87 -114.0000000000
90 -107.0000000000
102 -87.0000000000
112 -61.0000000000
113 -47.0000000000
129 -34.0000000000
145 -28.0000000000
188 -21.0000000000
201 -8.0000000000
247 -1.0000000000
311 5.0000000000
358 6.0000000000
5002 -34.0000000000
evaluations raw_y
1 -464.0000000000
2 -443.0000000000
4 -356.0000000000
17 -355.0000000000
20 -295.0000000000
24 -241.0000000000
30 -201.0000000000
38 -181.0000000000
41 -174.0000000000
55 -168.0000000000
76 -134.0000000000
81 -108.0000000000
110 -101.0000000000
138 -95.0000000000
147 -93.0000000000
160 -68.0000000000
171 -62.0000000000
176 -61.0000000000
184 -48.0000000000
186 -42.0000000000
260 -35.0000000000
348 -22.0000000000
351 -9.0000000000
527 -2.0000000000
542 4.0000000000
562 5.0000000000
930 6.0000000000
4308 7.0000000000
5002 -21.0000000000
evaluations raw_y
1 -416.0000000000
3 -349.0000000000
10 -275.0000000000
22 -235.0000000000
28 -215.0000000000
40 -195.0000000000
44 -174.0000000000
49 -168.0000000000
53 -141.0000000000
74 -128.0000000000
82 -121.0000000000
83 -108.0000000000
105 -81.0000000000
128 -68.0000000000
137 -62.0000000000
140 -55.0000000000
150 -42.0000000000
163 -35.0000000000
177 -28.0000000000
250 -22.0000000000
273 -21.0000000000
278 -7.0000000000
281 -3.0000000000
304 -2.0000000000
334 -1.0000000000
406 4.0000000000
555 5.0000000000
632 6.0000000000
5002 -34.0000000000
evaluations raw_y
1 -504.0000000000
3 -382.0000000000
5 -315.0000000000
10 -268.0000000000
11 -262.0000000000
12 -241.0000000000
18 -201.0000000000
44 -175.0000000000
68 -161.0000000000
96 -148.0000000000
104 -101.0000000000
147 -81.0000000000
162 -68.0000000000
171 -62.0000000000
185 -61.0000000000
193 -55.0000000000
196 -35.0000000000
208 -15.0000000000
220 4.0000000000
308 5.0000000000
454 6.0000000000
5002 -14.0000000000
