evaluations raw_y
1 1.1230907457
3 1.3340448239
11 1.4188422247
16 1.5923566879
18 1.9747235387
69 2.6427061311
900 2.7352297593
1142 2.8868360277
2517 3.7091988131
5001 2.1663778163
evaluations raw_y
1 0.7130633200
2 0.9293680297
3 1.1478420569
4 1.4188422247
14 1.7730496454
51 1.7934002869
80 1.9025875190
151 2.0000000000
232 2.2935779817
304 2.5562372188
1204 2.5987525988
1732 3.0562347188
3333 3.1806615776
4351 3.4626038781
5001 2.7352297593
evaluations raw_y
1 0.9025270758
2 1.2100677638
7 1.3455328310
9 2.0525451560
195 2.3277467412
252 2.3629489603
558 2.3992322457
917 2.5987525988
1371 2.6881720430
3402 3.0562347188
3520 3.1172069825
4147 3.5410764873
4172 3.6231884058
4658 3.7993920973
5001 3.7993920973
evaluations raw_y
1 1.2487512488
2 2.1968365554
827 2.3629489603
1124 2.4366471735
1163 2.5150905433
2538 2.7839643653
3187 3.3156498674
3554 3.5410764873
3573 3.7091988131
5001 2.5150905433
evaluations raw_y
1 2.0259319287
118 2.1367521368
363 2.1663778163
406 2.1968365554
435 2.3992322457
524 2.7352297593
729 2.9411764706
1902 3.2467532468
3763 3.5410764873
3918 3.7091988131
5001 3.0562347188
evaluations raw_y
1 1.0339123242
3 1.4060742407
5 1.6600265604
8 1.8573551263
225 1.9260400616
281 2.2603978300
433 2.3277467412
655 2.8868360277
2180 2.9411764706
2205 3.0562347188
2248 3.1172069825
2271 3.2467532468
3422 3.3156498674
3448 3.5410764873
4585 3.7091988131
5001 1.6254876463
evaluations raw_y
1 1.4450867052
2 1.4585764294
18 1.5151515152
29 1.7934002869
65 2.1079258010
130 2.2281639929
173 2.5562372188
973 2.8344671202
2178 3.0562347188
3610 3.2467532468
5001 1.9260400616
evaluations raw_y
1 1.8796992481
39 2.5562372188
1252 2.7352297593
2187 3.6231884058
3635 3.9936102236
4485 4.0983606557
5001 4.0983606557
evaluations raw_y
1 0.8674531575
2 1.2100677638
18 1.6425755585
29 2.0000000000
156 2.2603978300
347 2.3629489603
425 2.4366471735
1112 2.6427061311
1168 2.6881720430
1266 2.7839643653
1627 2.9411764706
2190 3.0562347188
2323 3.1806615776
2445 3.3156498674
2993 3.5410764873
3402 3.9936102236
5001 3.3156498674
evaluations raw_y
1 1.6600265604
24 2.0000000000
142 2.1367521368
193 2.2281639929
768 2.3629489603
1178 2.6427061311
2100 2.8344671202
2678 2.9411764706
2782 3.1806615776
2840 3.3156498674
2841 3.5410764873
2880 4.3252595156
5001 2.1663778163
