evaluations raw_y
1 -349.0000000000
4 -302.0000000000
11 -255.0000000000
44 -222.0000000000
55 -214.0000000000
74 -201.0000000000
83 -194.0000000000
109 -181.0000000000
142 -128.0000000000
177 -102.0000000000
204 -55.0000000000
310 -42.0000000000
329 -41.0000000000
347 -22.0000000000
404 -16.0000000000
553 -4.0000000000
641 3.0000000000
844 4.0000000000
1092 5.0000000000
1522 6.0000000000
5011 -27.0000000000
evaluations raw_y
1 -490.0000000000
2 -450.0000000000
3 -234.0000000000
17 -188.0000000000
128 -107.0000000000
185 -101.0000000000
228 -75.0000000000
257 -47.0000000000
302 -22.0000000000
452 -9.0000000000
538 -2.0000000000
606 5.0000000000
1149 6.0000000000
5011 -41.0000000000
evaluations raw_y
1 -262.0000000000
38 -255.0000000000
65 -194.0000000000
101 -141.0000000000
119 -134.0000000000
160 -101.0000000000
189 -94.0000000000
240 -88.0000000000
272 -62.0000000000
350 -55.0000000000
356 -49.0000000000
423 -29.0000000000
467 -28.0000000000
475 -22.0000000000
538 -21.0000000000
556 -9.0000000000
669 -8.0000000000
697 -3.0000000000
742 5.0000000000
1212 6.0000000000
5011 -7.0000000000
evaluations raw_y
1 -336.0000000000
5 -228.0000000000
92 -201.0000000000
161 -187.0000000000
170 -174.0000000000
172 -134.0000000000
246 -108.0000000000
262 -101.0000000000
294 -81.0000000000
363 -75.0000000000
377 -68.0000000000
409 -55.0000000000
456 -48.0000000000
467 -28.0000000000
534 -16.0000000000
624 -15.0000000000
666 -9.0000000000
678 -8.0000000000
707 -3.0000000000
790 1.0000000000
817 3.0000000000
848 4.0000000000
1196 5.0000000000
1257 6.0000000000
2084 7.0000000000
5011 7.0000000000
evaluations raw_y
1 -423.0000000000
3 -416.0000000000
5 -268.0000000000
7 -228.0000000000
9 -207.0000000000
76 -201.0000000000
118 -194.0000000000
156 -161.0000000000
213 -147.0000000000
248 -115.0000000000
257 -114.0000000000
298 -108.0000000000
299 -88.0000000000
325 -75.0000000000
375 -35.0000000000
452 -22.0000000000
515 -9.0000000000
574 3.0000000000
904 4.0000000000
1070 5.0000000000
1591 6.0000000000
2240 7.0000000000
5011 -13.0000000000
evaluations raw_y
1 -396.0000000000
4 -389.0000000000
5 -355.0000000000
6 -335.0000000000
7 -254.0000000000
