evaluations raw_y
1 0.8305647841
2 1.2388503469
5 1.3812154696
6 1.4863258026
12 1.5605493134
20 1.7337031900
36 1.9025875190
70 2.0000000000
171 2.3992322457
491 2.4366471735
1594 2.7352297593
4814 3.2467532468
5125 2.8868360277
evaluations raw_y
1 1.0841283608
2 1.1916110582
6 1.8142235123
22 1.8355359765
36 1.9747235387
146 2.3629489603
489 2.6881720430
2115 3.0562347188
5125 1.1230907457
evaluations raw_y
1 1.4723203769
12 1.5605493134
15 1.8142235123
26 2.0000000000
120 2.0798668885
122 2.1079258010
175 2.4752475248
1586 2.6427061311
2194 3.0562347188
5125 1.4318442153
evaluations raw_y
1 1.1916110582
3 1.2195121951
5 1.6254876463
24 1.8573551263
87 1.8796992481
105 2.5562372188
3930 3.1806615776
5125 1.4060742407
evaluations raw_y
1 2.0000000000
90 2.0259319287
102 2.2281639929
713 2.3277467412
1070 2.3992322457
1220 2.8344671202
5125 1.0917030568
evaluations raw_y
1 0.4865706501
2 1.4060742407
8 1.7531556802
61 2.1367521368
76 2.5150905433
1469 2.5562372188
3016 2.7352297593
3252 3.1806615776
5125 1.3572204126
evaluations raw_y
1 1.4188422247
7 1.6778523490
25 1.8573551263
112 1.8796992481
184 2.1663778163
390 2.1968365554
694 2.4752475248
897 2.5150905433
1135 2.7352297593
2107 2.8344671202
2670 2.8868360277
2929 2.9976019185
5125 1.1230907457
evaluations raw_y
1 1.4060742407
9 1.5006002401
17 1.5451174289
21 1.7531556802
24 1.8142235123
56 1.8573551263
61 2.1367521368
233 2.6881720430
1730 2.7839643653
5125 1.5451174289
evaluations raw_y
1 1.2487512488
4 1.3227513228
6 1.3340448239
17 1.7934002869
111 2.0000000000
185 2.1079258010
480 2.1968365554
566 2.2935779817
849 2.3277467412
1401 2.3629489603
1692 2.6881720430
5125 1.1737089202
evaluations raw_y
1 0.9881422925
2 1.5006002401
7 1.7934002869
56 1.8142235123
148 2.1367521368
536 2.7352297593
2317 2.7839643653
3201 2.9411764706
5125 1.1737089202
