evaluations raw_y
1 1.8142235123
40 2.0000000000
93 2.0525451560
152 2.3277467412
445 2.5562372188
1899 2.6427061311
2120 2.7839643653
2247 2.8868360277
2468 3.8940809969
4583 3.9936102236
4865 4.8638132296
5001 2.3277467412
evaluations raw_y
1 0.7730364873
2 1.1150758252
3 2.0525451560
159 2.3992322457
191 2.6427061311
433 2.9411764706
2120 2.9976019185
2156 3.0562347188
2194 3.1172069825
2308 3.1806615776
2661 3.3875338753
3006 3.5410764873
3536 3.6231884058
3611 3.7091988131
5001 2.0000000000
evaluations raw_y
1 0.8722958828
2 1.9747235387
126 2.0259319287
177 2.0525451560
192 2.2603978300
395 2.2935779817
563 2.4366471735
711 2.4752475248
1163 2.6881720430
1242 2.8344671202
1668 3.1806615776
2240 3.7091988131
2724 3.9936102236
4372 4.2087542088
5001 2.4752475248
evaluations raw_y
1 1.7146776406
69 2.1367521368
120 2.2935779817
532 2.3277467412
647 2.3992322457
648 2.4366471735
1189 2.6427061311
1683 2.8344671202
2887 2.9976019185
2914 3.0562347188
3029 3.1172069825
3133 3.1806615776
3706 3.4626038781
4553 3.7091988131
5001 3.1806615776
evaluations raw_y
1 0.6849315068
2 1.4450867052
3 1.5006002401
38 1.5151515152
87 1.9260400616
220 2.1663778163
490 2.3277467412
554 2.7839643653
1324 2.9411764706
1429 4.0983606557
2006 4.2087542088
5001 2.3277467412
evaluations raw_y
1 0.7654623393
2 0.8973438622
3 0.9944311854
4 1.0548523207
6 1.4318442153
18 1.4585764294
21 1.4863258026
33 1.9025875190
64 2.0525451560
94 2.1367521368
190 2.2603978300
250 2.2935779817
592 2.9411764706
1271 3.1172069825
2094 3.1806615776
2626 3.2467532468
3498 3.3875338753
5001 2.1968365554
evaluations raw_y
1 1.0137875101
3 1.4318442153
6 1.6960651289
7 2.1663778163
676 2.2603978300
721 2.5150905433
1500 2.6427061311
2148 2.7839643653
5001 1.8355359765
evaluations raw_y
1 1.3227513228
2 1.7730496454
23 1.7934002869
28 2.1367521368
365 2.1968365554
466 2.2603978300
687 2.5562372188
1389 2.5987525988
1408 2.9411764706
3543 3.1172069825
4872 3.4626038781
5001 1.8355359765
evaluations raw_y
1 1.1071744907
3 1.2794268168
7 1.5762925599
14 2.0525451560
69 2.1367521368
198 2.3277467412
764 2.9976019185
1573 3.3156498674
2015 3.4626038781
2259 3.5410764873
2590 3.7993920973
2748 3.8940809969
2872 4.2087542088
5001 3.5410764873
evaluations raw_y
1 0.8440243079
2 0.9025270758
7 1.2487512488
9 1.5006002401
29 1.6254876463
31 2.3629489603
925 2.3992322457
1002 2.4366471735
1712 2.5150905433
1943 3.2467532468
5001 1.2690355330
