evaluations raw_y
1 1.2487512488
4 1.2899896801
5 1.4060742407
13 1.4585764294
15 2.0000000000
63 2.0259319287
68 2.2935779817
164 2.7352297593
538 3.1172069825
589 3.3156498674
699 3.3875338753
863 3.4626038781
914 3.5410764873
1093 3.7091988131
2084 3.8940809969
5002 1.9260400616
evaluations raw_y
1 1.2487512488
2 1.4188422247
5 1.7531556802
35 1.8573551263
55 1.9260400616
95 2.0000000000
106 2.1968365554
111 2.2603978300
137 2.3629489603
181 2.5562372188
244 2.8344671202
511 3.0562347188
1748 3.1806615776
5002 2.0798668885
evaluations raw_y
1 1.3572204126
5 1.4188422247
13 1.8142235123
17 2.1079258010
32 2.2281639929
63 2.3629489603
96 2.6427061311
169 2.6881720430
198 2.8868360277
325 2.9411764706
337 3.1172069825
440 3.3875338753
782 3.4626038781
981 3.5410764873
1118 3.7091988131
2065 3.8940809969
2170 4.0983606557
2543 4.3252595156
3235 5.1867219917
5002 2.6881720430
evaluations raw_y
1 0.6453278265
2 0.8486082824
3 0.9077705156
4 1.1563367253
6 1.3572204126
9 1.6087516088
32 1.7730496454
54 1.9747235387
83 2.0525451560
108 2.6881720430
132 2.7839643653
153 2.8344671202
194 2.8868360277
280 3.0562347188
330 3.7091988131
2380 4.4483985765
4026 4.5787545788
5002 1.2690355330
evaluations raw_y
1 1.5006002401
5 1.5762925599
6 1.7730496454
31 1.8573551263
51 2.2935779817
88 2.3277467412
101 3.1806615776
122 3.4626038781
255 3.5410764873
325 3.8940809969
434 4.0983606557
446 4.2087542088
5002 2.2935779817
evaluations raw_y
1 1.2690355330
4 1.4450867052
26 1.6087516088
32 1.8573551263
76 1.9260400616
114 1.9747235387
124 2.1079258010
147 2.2281639929
165 2.5987525988
212 2.6427061311
297 2.9411764706
300 3.0562347188
467 3.3156498674
612 3.5410764873
900 4.0983606557
5002 2.0000000000
evaluations raw_y
1 1.2690355330
2 1.3007284079
6 1.6425755585
14 2.1079258010
25 2.1367521368
41 2.3629489603
47 2.4366471735
168 2.8868360277
253 3.1172069825
273 3.3875338753
306 3.7091988131
5002 3.1806615776
evaluations raw_y
1 1.1649580615
2 1.6960651289
16 1.7146776406
34 2.3992322457
176 2.4752475248
210 2.5150905433
258 2.7352297593
318 2.9976019185
399 3.4626038781
5002 1.6425755585
evaluations raw_y
1 0.9881422925
2 1.6600265604
13 1.8796992481
44 1.9500780031
99 2.0798668885
115 2.1079258010
132 2.1663778163
186 2.3629489603
232 2.7352297593
386 2.7839643653
620 2.8344671202
787 3.0562347188
994 3.3156498674
1035 3.3875338753
1377 3.7091988131
5002 2.0259319287
evaluations raw_y
1 1.3812154696
4 2.2281639929
65 2.5562372188
113 2.6427061311
138 2.8344671202
476 3.6231884058
739 3.8940809969
848 3.9936102236
992 4.0983606557
5002 1.9747235387
