evaluations raw_y
1 -302.0000000000
4 -254.0000000000
18 -234.0000000000
21 -227.0000000000
27 -200.0000000000
36 -194.0000000000
39 -181.0000000000
62 -147.0000000000
83 -141.0000000000
105 -120.0000000000
106 -107.0000000000
121 -101.0000000000
139 -81.0000000000
165 -54.0000000000
177 -28.0000000000
221 -17.0000000000
229 -16.0000000000
253 -10.0000000000
283 -5.0000000000
309 -3.0000000000
329 2.0000000000
358 3.0000000000
415 4.0000000000
579 5.0000000000
734 6.0000000000
782 7.0000000000
5002 -67.0000000000
evaluations raw_y
1 -396.0000000000
3 -376.0000000000
5 -302.0000000000
21 -295.0000000000
23 -274.0000000000
28 -268.0000000000
33 -261.0000000000
38 -248.0000000000
41 -161.0000000000
56 -134.0000000000
64 -107.0000000000
85 -87.0000000000
97 -81.0000000000
122 -61.0000000000
130 -55.0000000000
140 -54.0000000000
152 -41.0000000000
176 -28.0000000000
208 -16.0000000000
227 -9.0000000000
297 -2.0000000000
320 3.0000000000
346 4.0000000000
394 5.0000000000
5002 -27.0000000000
evaluations raw_y
1 -457.0000000000
2 -436.0000000000
3 -248.0000000000
15 -228.0000000000
40 -188.0000000000
46 -167.0000000000
57 -154.0000000000
67 -147.0000000000
69 -141.0000000000
83 -128.0000000000
103 -115.0000000000
104 -113.0000000000
109 -108.0000000000
127 -107.0000000000
136 -74.0000000000
159 -55.0000000000
171 -48.0000000000
189 -42.0000000000
191 -41.0000000000
215 -22.0000000000
255 -2.0000000000
355 -1.0000000000
415 4.0000000000
458 5.0000000000
1127 6.0000000000
5002 -15.0000000000
evaluations raw_y
1 -537.0000000000
2 -376.0000000000
5 -329.0000000000
7 -242.0000000000
20 -229.0000000000
24 -195.0000000000
39 -168.0000000000
44 -148.0000000000
47 -115.0000000000
70 -81.0000000000
81 -55.0000000000
129 -42.0000000000
134 -29.0000000000
209 -23.0000000000
214 -22.0000000000
246 -8.0000000000
292 -3.0000000000
378 3.0000000000
436 4.0000000000
482 5.0000000000
716 6.0000000000
5002 -47.0000000000
evaluations raw_y
1 -470.0000000000
2 -464.0000000000
3 -261.0000000000
13 -254.0000000000
17 -194.0000000000
33 -148.0000000000
38 -134.0000000000
53 -121.0000000000
65 -94.0000000000
77 -87.0000000000
78 -61.0000000000
102 -42.0000000000
103 -41.0000000000
106 -35.0000000000
117 -22.0000000000
129 -16.0000000000
164 -8.0000000000
175 2.0000000000
206 3.0000000000
247 4.0000000000
291 5.0000000000
1042 6.0000000000
5002 -34.0000000000
evaluations raw_y
1 -571.0000000000
2 -396.0000000000
3 -356.0000000000
7 -222.0000000000
24 -215.0000000000
35 -168.0000000000
62 -128.0000000000
73 -122.0000000000
77 -115.0000000000
90 -94.0000000000
92 -68.0000000000
152 -55.0000000000
158 -54.0000000000
171 -48.0000000000
182 -29.0000000000
185 -16.0000000000
224 -10.0000000000
291 -3.0000000000
301 -2.0000000000
379 3.0000000000
407 5.0000000000
4052 6.0000000000
5002 -54.0000000000
evaluations raw_y
1 -417.0000000000
2 -369.0000000000
5 -308.0000000000
6 -296.0000000000
7 -295.0000000000
9 -261.0000000000
16 -241.0000000000
28 -215.0000000000
40 -208.0000000000
45 -201.0000000000
47 -181.0000000000
57 -174.0000000000
65 -154.0000000000
83 -135.0000000000
98 -121.0000000000
103 -101.0000000000
122 -94.0000000000
134 -80.0000000000
141 -74.0000000000
145 -35.0000000000
166 -29.0000000000
191 -22.0000000000
201 -15.0000000000
258 -8.0000000000
334 -3.0000000000
422 -2.0000000000
432 1.0000000000
492 4.0000000000
731 5.0000000000
1878 6.0000000000
2667 7.0000000000
5002 -13.0000000000
evaluations raw_y
1 -335.0000000000
3 -295.0000000000
14 -289.0000000000
18 -282.0000000000
20 -255.0000000000
23 -235.0000000000
38 -181.0000000000
62 -168.0000000000
83 -147.0000000000
109 -94.0000000000
132 -74.0000000000
170 -54.0000000000
178 -47.0000000000
187 -34.0000000000
244 -29.0000000000
280 -22.0000000000
317 -21.0000000000
324 -8.0000000000
361 -2.0000000000
428 4.0000000000
495 5.0000000000
668 6.0000000000
1016 7.0000000000
5002 -80.0000000000
evaluations raw_y
1 -470.0000000000
2 -369.0000000000
3 -255.0000000000
15 -254.0000000000
16 -228.0000000000
35 -215.0000000000
39 -208.0000000000
51 -181.0000000000
65 -161.0000000000
80 -148.0000000000
81 -135.0000000000
88 -121.0000000000
93 -88.0000000000
112 -68.0000000000
117 -61.0000000000
134 -54.0000000000
137 -35.0000000000
171 -30.0000000000
177 -29.0000000000
185 -17.0000000000
193 -9.0000000000
215 -4.0000000000
260 3.0000000000
332 4.0000000000
440 5.0000000000
444 6.0000000000
5002 0.0000000000
evaluations raw_y
1 -295.0000000000
8 -248.0000000000
23 -235.0000000000
32 -221.0000000000
34 -154.0000000000
56 -141.0000000000
63 -108.0000000000
104 -94.0000000000
107 -74.0000000000
170 -54.0000000000
198 -41.0000000000
259 -22.0000000000
333 -8.0000000000
397 -2.0000000000
655 4.0000000000
1669 5.0000000000
2352 6.0000000000
5002 5.0000000000
