evaluations raw_y
1 -517.0000000000
2 -390.0000000000
3 -322.0000000000
14 -315.0000000000
15 -302.0000000000
20 -281.0000000000
22 -268.0000000000
26 -261.0000000000
38 -241.0000000000
53 -161.0000000000
103 -148.0000000000
112 -128.0000000000
114 -127.0000000000
134 -115.0000000000
140 -114.0000000000
141 -101.0000000000
150 -95.0000000000
174 -88.0000000000
179 -82.0000000000
210 -81.0000000000
238 -67.0000000000
241 -61.0000000000
256 -48.0000000000
273 -35.0000000000
357 -15.0000000000
370 -9.0000000000
475 5.0000000000
2897 6.0000000000
5004 -40.0000000000
evaluations raw_y
1 -504.0000000000
2 -403.0000000000
4 -329.0000000000
5 -308.0000000000
26 -282.0000000000
35 -235.0000000000
83 -208.0000000000
94 -168.0000000000
110 -155.0000000000
153 -121.0000000000
171 -107.0000000000
185 -55.0000000000
223 -48.0000000000
247 -41.0000000000
261 -40.0000000000
274 -35.0000000000
282 -15.0000000000
321 -14.0000000000
337 -9.0000000000
345 -8.0000000000
372 -2.0000000000
433 4.0000000000
626 5.0000000000
1716 6.0000000000
5004 -7.0000000000
evaluations raw_y
1 -450.0000000000
3 -295.0000000000
8 -288.0000000000
45 -255.0000000000
56 -228.0000000000
73 -188.0000000000
106 -174.0000000000
123 -168.0000000000
136 -128.0000000000
173 -121.0000000000
184 -120.0000000000
186 -114.0000000000
198 -108.0000000000
220 -48.0000000000
241 -41.0000000000
304 -34.0000000000
306 -28.0000000000
341 -21.0000000000
342 -15.0000000000
364 -2.0000000000
401 -1.0000000000
597 4.0000000000
618 5.0000000000
1322 6.0000000000
5004 -7.0000000000
evaluations raw_y
1 -396.0000000000
2 -369.0000000000
8 -349.0000000000
9 -329.0000000000
12 -275.0000000000
13 -261.0000000000
28 -228.0000000000
37 -222.0000000000
41 -141.0000000000
86 -121.0000000000
101 -114.0000000000
116 -108.0000000000
131 -101.0000000000
136 -75.0000000000
171 -74.0000000000
174 -61.0000000000
176 -47.0000000000
217 -42.0000000000
223 -28.0000000000
255 -15.0000000000
350 -10.0000000000
360 -3.0000000000
418 -2.0000000000
550 4.0000000000
648 5.0000000000
5004 5.0000000000
evaluations raw_y
1 -443.0000000000
4 -383.0000000000
5 -376.0000000000
9 -369.0000000000
10 -342.0000000000
16 -315.0000000000
19 -302.0000000000
28 -188.0000000000
80 -175.0000000000
82 -148.0000000000
96 -147.0000000000
97 -141.0000000000
104 -108.0000000000
127 -54.0000000000
204 -28.0000000000
229 -15.0000000000
316 -8.0000000000
376 -2.0000000000
524 4.0000000000
789 5.0000000000
5004 5.0000000000
evaluations raw_y
1 -396.0000000000
4 -383.0000000000
5 -342.0000000000
11 -215.0000000000
37 -194.0000000000
56 -188.0000000000
58 -168.0000000000
70 -141.0000000000
90 -128.0000000000
98 -120.0000000000
151 -107.0000000000
168 -88.0000000000
169 -80.0000000000
232 -75.0000000000
236 -74.0000000000
241 -48.0000000000
326 -35.0000000000
409 -22.0000000000
475 -16.0000000000
509 -10.0000000000
528 -9.0000000000
569 3.0000000000
602 4.0000000000
753 5.0000000000
1181 6.0000000000
1854 7.0000000000
5004 7.0000000000
evaluations raw_y
1 -128.0000000000
33 -95.0000000000
38 -81.0000000000
69 -61.0000000000
131 -41.0000000000
147 -28.0000000000
217 -2.0000000000
415 4.0000000000
543 5.0000000000
1197 6.0000000000
5004 -7.0000000000
evaluations raw_y
1 -322.0000000000
3 -281.0000000000
7 -262.0000000000
14 -242.0000000000
25 -234.0000000000
37 -208.0000000000
63 -202.0000000000
74 -181.0000000000
98 -155.0000000000
107 -148.0000000000
122 -122.0000000000
171 -115.0000000000
173 -94.0000000000
184 -62.0000000000
197 -48.0000000000
237 -35.0000000000
264 -22.0000000000
302 -4.0000000000
383 -2.0000000000
401 2.0000000000
419 3.0000000000
434 4.0000000000
566 5.0000000000
752 6.0000000000
5004 6.0000000000
evaluations raw_y
1 -309.0000000000
30 -275.0000000000
37 -262.0000000000
50 -248.0000000000
74 -235.0000000000
91 -201.0000000000
98 -180.0000000000
109 -167.0000000000
112 -147.0000000000
123 -134.0000000000
126 -120.0000000000
136 -114.0000000000
161 -54.0000000000
264 -48.0000000000
309 -41.0000000000
333 -35.0000000000
417 -22.0000000000
433 -17.0000000000
551 -16.0000000000
593 -11.0000000000
602 -10.0000000000
618 -9.0000000000
677 -3.0000000000
686 4.0000000000
801 5.0000000000
851 6.0000000000
5004 0.0000000000
evaluations raw_y
1 -288.0000000000
14 -281.0000000000
19 -275.0000000000
26 -208.0000000000
31 -194.0000000000
32 -168.0000000000
48 -128.0000000000
66 -121.0000000000
69 -101.0000000000
101 -81.0000000000
142 -74.0000000000
180 -55.0000000000
269 -54.0000000000
281 -42.0000000000
300 -22.0000000000
342 -16.0000000000
397 -8.0000000000
418 -3.0000000000
476 -2.0000000000
635 4.0000000000
673 5.0000000000
859 6.0000000000
5004 6.0000000000
