evaluations raw_y
1 1.6087516088
21 1.7531556802
72 1.9025875190
201 2.1079258010
220 2.2603978300
231 2.5150905433
554 2.8344671202
1016 3.0562347188
1057 3.3875338753
1427 3.4626038781
2155 3.7993920973
5003 2.3992322457
evaluations raw_y
1 1.0008006405
2 1.2195121951
3 1.4450867052
7 1.5151515152
11 1.7934002869
23 1.8355359765
83 2.0525451560
175 2.1663778163
274 2.4752475248
666 2.6881720430
1858 2.7352297593
2365 2.8344671202
3059 2.9976019185
3456 3.3156498674
5003 2.0798668885
evaluations raw_y
1 0.5827505828
2 1.2291052114
3 1.6600265604
65 1.7531556802
69 1.8796992481
121 2.0798668885
155 2.2281639929
284 2.2603978300
617 2.4752475248
833 2.6881720430
1051 2.9411764706
1315 3.1806615776
1702 3.2467532468
1837 3.4626038781
1857 3.5410764873
2333 4.4483985765
5003 1.9260400616
evaluations raw_y
1 0.8261731659
2 1.3455328310
7 1.5762925599
28 1.6425755585
53 1.7146776406
101 2.1079258010
341 2.1663778163
370 2.3992322457
636 2.4752475248
694 2.5150905433
898 2.5562372188
1161 2.7839643653
1529 3.0562347188
2692 3.1172069825
2875 3.3156498674
3491 3.3875338753
3573 3.7091988131
5003 1.7730496454
evaluations raw_y
1 0.8821453776
2 1.2588116818
5 1.5006002401
8 1.7531556802
34 1.9747235387
131 2.5987525988
446 2.7352297593
721 2.8868360277
793 3.5410764873
1042 4.0983606557
1196 4.2087542088
2196 4.4483985765
5003 2.3992322457
evaluations raw_y
1 0.9405568096
2 1.0692899914
3 1.2100677638
4 1.5299877601
13 1.7146776406
24 1.7730496454
43 1.8142235123
73 1.9500780031
103 2.2603978300
543 2.4752475248
937 2.7839643653
1104 3.3156498674
1151 3.6231884058
2066 3.7091988131
5003 2.0798668885
evaluations raw_y
1 1.4060742407
4 1.4723203769
16 1.9025875190
67 1.9500780031
74 2.0798668885
89 2.8868360277
1278 3.1172069825
1884 3.2467532468
2506 3.3875338753
2563 3.4626038781
3582 3.7091988131
5003 1.9747235387
evaluations raw_y
1 0.8350033400
2 1.5151515152
16 1.6087516088
88 1.8573551263
180 2.2603978300
718 2.3277467412
725 2.9976019185
1773 3.1806615776
2093 3.6231884058
2682 4.0983606557
4043 4.3252595156
5003 1.8796992481
evaluations raw_y
1 1.0204081633
2 1.0407993339
3 1.2487512488
9 1.3572204126
16 1.5299877601
21 1.5762925599
35 1.9747235387
73 2.4366471735
758 2.5150905433
981 2.6427061311
1086 2.6881720430
1108 3.3156498674
1863 4.5787545788
5003 2.9976019185
evaluations raw_y
1 1.3812154696
2 1.7934002869
35 1.9260400616
166 2.2603978300
329 2.4366471735
373 2.4752475248
375 2.5150905433
659 2.7839643653
1099 3.1806615776
2419 3.3875338753
3638 3.4626038781
4446 3.5410764873
5003 1.7337031900
