evaluations raw_y
1 0.8722958828
3 0.9578544061
4 1.0841283608
5 1.3935340022
6 1.4060742407
15 1.4723203769
16 1.9260400616
39 2.1079258010
100 2.5150905433
951 3.3156498674
4465 3.5410764873
5001 3.1806615776
evaluations raw_y
1 1.1312217195
2 1.1478420569
5 1.8142235123
13 1.9500780031
67 1.9747235387
230 2.1968365554
252 2.7352297593
1284 2.8868360277
2894 3.2467532468
3605 3.3875338753
4452 3.5410764873
5001 2.4366471735
evaluations raw_y
1 1.0339123242
2 1.2195121951
3 1.5605493134
48 1.6778523490
91 2.1367521368
119 2.1663778163
501 2.2935779817
569 2.3992322457
1374 2.7839643653
3008 2.9411764706
3175 2.9976019185
3412 3.1806615776
3417 3.3156498674
3440 3.3875338753
3691 3.5410764873
4226 3.6231884058
4432 3.7091988131
5001 1.6600265604
evaluations raw_y
1 0.8722958828
2 1.0993843448
6 1.2291052114
7 1.3691128149
18 1.5605493134
55 1.6425755585
77 1.7730496454
81 1.8355359765
149 2.0000000000
199 2.3277467412
269 2.5150905433
317 2.5987525988
911 2.8344671202
1500 2.9976019185
1661 3.7993920973
2752 4.0983606557
5001 2.7352297593
evaluations raw_y
1 0.9238728751
2 1.1478420569
5 1.7934002869
41 1.8796992481
49 2.0259319287
250 2.2281639929
803 2.4366471735
979 2.4752475248
1238 2.5987525988
1483 2.6427061311
1933 2.8344671202
2494 2.8868360277
2750 2.9976019185
2780 3.1172069825
5001 2.5987525988
evaluations raw_y
1 1.0072522160
4 1.4318442153
18 1.9747235387
249 2.0525451560
281 2.5987525988
1403 3.3156498674
2485 3.7993920973
2653 3.9936102236
5001 0.9405568096
evaluations raw_y
1 1.4188422247
7 1.5299877601
13 1.7934002869
41 1.9500780031
187 2.3992322457
599 2.4752475248
1637 2.7839643653
2531 2.8344671202
4016 3.1806615776
5001 2.1079258010
evaluations raw_y
1 0.8532423208
2 1.3227513228
13 1.6960651289
33 2.0000000000
54 2.2281639929
175 2.6881720430
1184 3.0562347188
1979 3.3156498674
3220 3.5410764873
3980 3.9936102236
5001 1.2487512488
evaluations raw_y
1 0.9184423218
2 1.1394712853
5 1.5151515152
8 1.7730496454
19 1.8355359765
31 1.8573551263
74 2.2281639929
194 2.4366471735
471 2.5987525988
997 2.7839643653
1823 3.2467532468
3624 3.6231884058
3891 3.8940809969
5001 3.6231884058
evaluations raw_y
1 0.5154639175
2 0.9077705156
3 1.1312217195
5 1.3935340022
8 1.4450867052
14 1.7730496454
38 1.8796992481
154 2.5562372188
201 2.6881720430
1197 2.7352297593
1914 2.9411764706
2215 3.3875338753
2640 3.4626038781
3906 3.6231884058
5001 2.2935779817
