evaluations raw_y
1 1.0917030568
3 1.1230907457
4 1.2195121951
9 1.2588116818
15 1.7531556802
16 2.2603978300
192 2.4366471735
572 2.5562372188
904 2.7352297593
1914 3.3156498674
2372 3.4626038781
3505 3.5410764873
4093 3.8940809969
5011 2.0259319287
evaluations raw_y
1 0.9130752374
2 1.3935340022
4 1.4188422247
9 2.6427061311
2428 2.8344671202
2681 3.1172069825
3048 3.3875338753
3116 3.4626038781
4195 3.5410764873
5011 3.0562347188
evaluations raw_y
1 0.8261731659
2 1.3340448239
6 1.7730496454
46 2.3277467412
799 2.5987525988
1223 2.8868360277
1608 2.9411764706
2787 3.0562347188
2898 3.1172069825
3034 3.7993920973
3577 3.8940809969
5011 3.8940809969
evaluations raw_y
1 0.9819324430
2 1.3455328310
3 1.5451174289
5 1.6778523490
7 1.7730496454
43 2.0259319287
130 2.1968365554
303 2.3992322457
612 2.5562372188
1427 2.6427061311
1500 2.6881720430
1614 2.8344671202
1638 2.9976019185
2221 3.2467532468
2657 3.3875338753
4188 3.5410764873
4235 3.6231884058
4677 3.9936102236
5011 2.8344671202
evaluations raw_y
1 1.1394712853
7 1.6425755585
20 1.7337031900
92 1.8142235123
164 1.8573551263
270 2.2603978300
787 2.2935779817
1356 2.5150905433
2337 2.5562372188
2992 2.5987525988
3341 3.1172069825
3391 3.1806615776
3712 3.3875338753
4467 3.5410764873
4689 3.7091988131
5011 1.5605493134
evaluations raw_y
1 1.3116474292
3 1.4318442153
14 1.7337031900
74 2.1663778163
240 2.3277467412
1203 2.3992322457
1334 2.4366471735
1358 2.4752475248
1410 2.5562372188
1568 2.5987525988
1761 2.6881720430
1933 2.7839643653
2028 2.9411764706
2056 3.0562347188
4854 3.8940809969
5011 1.5923566879
evaluations raw_y
1 0.9578544061
3 1.3812154696
4 1.5605493134
8 1.6254876463
22 1.9500780031
61 2.1968365554
202 2.6427061311
1365 2.7839643653
2050 2.9976019185
2513 3.1172069825
2764 3.3156498674
2949 3.5410764873
5011 2.3629489603
evaluations raw_y
1 0.8532423208
3 1.1916110582
5 1.5605493134
22 1.7934002869
56 2.2281639929
473 2.3629489603
522 2.4366471735
605 2.9976019185
1262 3.6231884058
2345 4.5787545788
5011 4.0983606557
evaluations raw_y
1 1.5151515152
7 1.6425755585
24 1.8355359765
69 1.9260400616
188 2.1663778163
214 2.2281639929
579 2.2935779817
816 2.3992322457
1191 2.5562372188
1244 2.9976019185
2072 3.3875338753
2309 3.4626038781
2740 3.5410764873
3465 3.6231884058
3761 4.2087542088
5011 1.9747235387
evaluations raw_y
1 1.1916110582
3 1.2007684918
6 1.3116474292
10 1.4450867052
17 1.5006002401
38 1.6778523490
44 2.0798668885
298 2.7352297593
2394 2.7839643653
3847 2.8344671202
4134 2.9411764706
4289 3.1806615776
5011 1.2794268168
