evaluations raw_y
1 1.3007284079
6 1.3340448239
16 1.8142235123
40 2.2935779817
138 2.4366471735
230 2.5562372188
1168 2.8344671202
1700 2.9411764706
2165 3.1172069825
2296 3.1806615776
2470 3.7091988131
5002 3.7091988131
evaluations raw_y
1 0.7807620237
2 1.0917030568
3 1.3340448239
5 1.5923566879
24 1.6960651289
44 1.7146776406
58 1.7730496454
126 1.8355359765
148 2.0000000000
171 2.0259319287
202 2.3992322457
815 2.5987525988
1027 2.9411764706
1120 2.9976019185
2007 3.7993920973
5002 3.7993920973
evaluations raw_y
1 0.6006727535
2 0.8771929825
5 0.9130752374
6 1.6425755585
22 1.7146776406
42 1.7531556802
56 2.6427061311
905 2.9411764706
943 2.9976019185
988 3.3156498674
5002 3.3156498674
evaluations raw_y
1 1.0008006405
2 1.4585764294
9 1.5923566879
16 2.3277467412
346 2.3992322457
442 2.5150905433
660 2.5562372188
986 2.7352297593
1643 2.8868360277
1995 2.9976019185
2216 3.1806615776
2504 3.9936102236
5002 3.9936102236
evaluations raw_y
1 0.5577867024
2 0.6297229219
3 1.2794268168
10 1.5151515152
26 1.6254876463
27 1.7934002869
29 1.8796992481
38 2.0259319287
123 2.0525451560
278 2.1079258010
357 2.1968365554
404 2.2281639929
434 2.2603978300
511 2.3629489603
662 2.4366471735
783 2.5987525988
1248 2.9411764706
1298 2.9976019185
1561 3.0562347188
2118 3.1172069825
5002 3.1172069825
evaluations raw_y
1 1.1071744907
3 1.1649580615
6 1.1916110582
8 1.3935340022
19 1.4863258026
22 1.7934002869
51 1.8796992481
59 2.1663778163
111 2.1968365554
481 2.4366471735
995 2.5150905433
1246 2.8344671202
1640 3.3156498674
2062 3.7091988131
3828 4.0983606557
5002 4.0983606557
evaluations raw_y
1 0.7196315486
2 1.2794268168
8 1.7337031900
15 2.0798668885
186 2.1968365554
198 2.3992322457
290 2.4752475248
533 2.5987525988
1800 2.6881720430
1853 2.8868360277
2484 2.9411764706
3567 3.0562347188
5002 3.0562347188
evaluations raw_y
1 0.7580351728
2 1.3007284079
11 1.3572204126
22 1.6254876463
25 1.8796992481
100 1.9025875190
197 2.0525451560
268 2.1079258010
298 2.6427061311
1875 2.6881720430
2582 2.7352297593
2643 2.8344671202
5002 2.8344671202
evaluations raw_y
1 1.1916110582
3 1.4863258026
5 1.5923566879
8 1.6600265604
58 1.8355359765
108 1.9260400616
128 2.8344671202
1016 2.8868360277
2594 3.0562347188
3001 3.1806615776
4403 3.7091988131
5002 3.7091988131
evaluations raw_y
1 1.4450867052
9 1.4723203769
10 1.7730496454
24 1.9500780031
98 2.0798668885
104 2.1079258010
296 2.1663778163
589 2.2935779817
840 2.3277467412
1184 2.5987525988
1194 2.6881720430
1446 3.1172069825
5002 3.1172069825
