evaluations raw_y
1 -477.0000000000
3 -356.0000000000
6 -175.0000000000
72 -161.0000000000
93 -148.0000000000
96 -134.0000000000
121 -129.0000000000
128 -122.0000000000
132 -107.0000000000
142 -102.0000000000
149 -16.0000000000
243 -3.0000000000
382 -2.0000000000
453 3.0000000000
527 4.0000000000
754 5.0000000000
5007 5.0000000000
evaluations raw_y
1 -295.0000000000
9 -275.0000000000
13 -255.0000000000
19 -248.0000000000
23 -188.0000000000
31 -155.0000000000
42 -154.0000000000
53 -141.0000000000
55 -128.0000000000
82 -115.0000000000
88 -114.0000000000
99 -81.0000000000
110 -61.0000000000
158 -43.0000000000
183 -42.0000000000
201 -35.0000000000
222 -10.0000000000
271 -4.0000000000
332 -3.0000000000
344 3.0000000000
392 4.0000000000
559 5.0000000000
5007 5.0000000000
evaluations raw_y
1 -322.0000000000
5 -302.0000000000
8 -295.0000000000
15 -289.0000000000
22 -262.0000000000
28 -248.0000000000
40 -227.0000000000
41 -221.0000000000
57 -215.0000000000
70 -174.0000000000
95 -160.0000000000
112 -100.0000000000
129 -80.0000000000
184 -67.0000000000
206 -60.0000000000
228 -54.0000000000
249 -47.0000000000
268 -41.0000000000
272 -15.0000000000
328 -8.0000000000
359 4.0000000000
472 5.0000000000
534 6.0000000000
985 7.0000000000
5007 -40.0000000000
evaluations raw_y
1 -356.0000000000
6 -302.0000000000
11 -296.0000000000
13 -282.0000000000
17 -261.0000000000
24 -248.0000000000
57 -234.0000000000
58 -221.0000000000
63 -194.0000000000
70 -154.0000000000
84 -94.0000000000
107 -41.0000000000
200 -28.0000000000
220 -21.0000000000
270 -15.0000000000
296 -9.0000000000
333 -8.0000000000
399 -2.0000000000
402 4.0000000000
432 5.0000000000
615 6.0000000000
5007 -27.0000000000
evaluations raw_y
1 -416.0000000000
2 -302.0000000000
6 -288.0000000000
9 -255.0000000000
30 -208.0000000000
47 -188.0000000000
51 -181.0000000000
58 -154.0000000000
68 -134.0000000000
113 -108.0000000000
121 -101.0000000000
122 -81.0000000000
151 -75.0000000000
208 -62.0000000000
231 -48.0000000000
282 -35.0000000000
357 -29.0000000000
361 -23.0000000000
387 -16.0000000000
405 -10.0000000000
430 -3.0000000000
577 3.0000000000
669 4.0000000000
824 5.0000000000
1740 6.0000000000
2256 7.0000000000
5007 -33.0000000000
evaluations raw_y
1 -376.0000000000
8 -356.0000000000
16 -275.0000000000
21 -248.0000000000
26 -188.0000000000
68 -121.0000000000
96 -101.0000000000
132 -88.0000000000
137 -67.0000000000
193 -54.0000000000
225 -42.0000000000
269 -15.0000000000
337 -14.0000000000
343 -7.0000000000
364 0.0000000000
421 5.0000000000
511 6.0000000000
5007 -8.0000000000
evaluations raw_y
1 -409.0000000000
4 -208.0000000000
37 -181.0000000000
68 -147.0000000000
103 -127.0000000000
136 -114.0000000000
149 -107.0000000000
165 -81.0000000000
191 -74.0000000000
225 -54.0000000000
232 -41.0000000000
310 -34.0000000000
317 -16.0000000000
343 -15.0000000000
349 -3.0000000000
396 3.0000000000
452 4.0000000000
508 5.0000000000
620 6.0000000000
5007 -34.0000000000
evaluations raw_y
1 -376.0000000000
4 -308.0000000000
18 -282.0000000000
34 -255.0000000000
41 -248.0000000000
59 -228.0000000000
65 -208.0000000000
106 -195.0000000000
115 -154.0000000000
132 -148.0000000000
133 -141.0000000000
145 -134.0000000000
151 -114.0000000000
180 -108.0000000000
192 -100.0000000000
211 -95.0000000000
216 -75.0000000000
239 -41.0000000000
312 -35.0000000000
322 -22.0000000000
347 -3.0000000000
403 4.0000000000
742 5.0000000000
823 6.0000000000
5007 6.0000000000
evaluations raw_y
1 -470.0000000000
2 -335.0000000000
3 -228.0000000000
41 -215.0000000000
67 -208.0000000000
73 -174.0000000000
77 -155.0000000000
98 -135.0000000000
137 -115.0000000000
168 -109.0000000000
181 -108.0000000000
191 -89.0000000000
237 -69.0000000000
244 -55.0000000000
274 -42.0000000000
281 -36.0000000000
294 -23.0000000000
316 -22.0000000000
334 -4.0000000000
480 -3.0000000000
539 2.0000000000
557 3.0000000000
616 4.0000000000
791 5.0000000000
930 6.0000000000
5007 -127.0000000000
evaluations raw_y
1 -524.0000000000
2 -416.0000000000
4 -397.0000000000
6 -349.0000000000
7 -342.0000000000
10 -315.0000000000
29 -308.0000000000
31 -302.0000000000
38 -242.0000000000
57 -215.0000000000
62 -194.0000000000
73 -188.0000000000
96 -168.0000000000
98 -154.0000000000
101 -115.0000000000
136 -108.0000000000
170 -69.0000000000
210 -55.0000000000
290 -50.0000000000
307 -48.0000000000
308 -42.0000000000
314 -16.0000000000
338 -10.0000000000
389 -8.0000000000
424 -4.0000000000
506 -2.0000000000
553 3.0000000000
574 4.0000000000
606 5.0000000000
867 6.0000000000
5007 -41.0000000000
