evaluations raw_y
1737 2.6881720430
2625 2.9411764706
4298 3.0562347188
4458 3.1172069825
4613 3.2467532468
4646 3.4626038781
4971 3.6231884058
5004 3.8940809969
5011 3.0562347188
evaluations raw_y
1 0.7130633200
2 1.1563367253
4 1.3455328310
8 1.4060742407
9 1.4318442153
14 1.4863258026
19 1.5151515152
24 1.8142235123
73 2.0259319287
297 2.3277467412
375 2.5150905433
452 2.8868360277
1840 2.9411764706
1932 3.7091988131
5011 1.6600265604
evaluations raw_y
1 1.1150758252
3 1.4318442153
4 1.5006002401
13 2.2281639929
324 2.3629489603
359 2.3992322457
862 2.5150905433
918 2.5987525988
2241 2.8344671202
3297 3.3156498674
3759 3.9936102236
3889 4.2087542088
5011 2.6881720430
evaluations raw_y
1 1.1649580615
3 1.5923566879
25 2.1079258010
141 2.5987525988
477 2.6427061311
2104 2.9411764706
3753 3.5410764873
5011 2.1367521368
evaluations raw_y
1 2.0259319287
41 2.1968365554
644 2.3629489603
861 2.4366471735
1488 2.5562372188
1536 2.7352297593
2568 2.8868360277
3427 2.9411764706
3587 3.0562347188
3781 3.1172069825
3917 3.3875338753
4607 3.5410764873
4791 3.7091988131
5011 3.3875338753
evaluations raw_y
1 0.7098239637
2 0.9293680297
4 1.5451174289
9 1.6425755585
11 1.9025875190
142 2.0259319287
172 2.2603978300
235 2.7352297593
1102 2.8344671202
1398 2.8868360277
1533 2.9411764706
1985 3.1172069825
2384 3.1806615776
2987 3.3875338753
3088 3.6231884058
5011 1.8796992481
evaluations raw_y
1 0.9238728751
2 1.8796992481
51 2.1968365554
686 2.5987525988
1946 2.8868360277
2534 3.1172069825
2641 3.2467532468
2952 3.3156498674
3347 3.3875338753
3466 3.7993920973
4377 3.8940809969
4974 3.9936102236
5011 3.8940809969
evaluations raw_y
1 1.2588116818
9 1.8796992481
102 1.9025875190
133 1.9260400616
184 2.2603978300
1181 2.3992322457
1186 2.5150905433
1522 2.9411764706
3537 2.9976019185
3765 3.0562347188
3803 3.2467532468
3875 3.3156498674
4703 3.3875338753
5011 1.3116474292
