evaluations raw_y
1 -254.0000000000
36 -241.0000000000
87 -228.0000000000
94 -214.0000000000
98 -128.0000000000
165 -115.0000000000
198 -114.0000000000
282 -107.0000000000
389 -101.0000000000
398 -74.0000000000
523 -67.0000000000
536 -47.0000000000
547 -35.0000000000
828 -18.0000000000
948 3.0000000000
2125 5.0000000000
5020 2.0000000000
evaluations raw_y
1 -382.0000000000
3 -342.0000000000
11 -302.0000000000
23 -295.0000000000
36 -275.0000000000
41 -269.0000000000
60 -248.0000000000
149 -241.0000000000
151 -221.0000000000
178 -208.0000000000
212 -168.0000000000
292 -155.0000000000
306 -102.0000000000
399 -101.0000000000
407 -81.0000000000
419 -55.0000000000
619 -48.0000000000
714 -35.0000000000
782 -29.0000000000
1046 -17.0000000000
1225 -16.0000000000
1251 -3.0000000000
1428 -2.0000000000
3041 4.0000000000
5020 -28.0000000000
evaluations raw_y
1 -517.0000000000
2 -275.0000000000
32 -221.0000000000
145 -181.0000000000
179 -154.0000000000
235 -114.0000000000
297 -102.0000000000
348 -88.0000000000
382 -73.0000000000
661 -54.0000000000
779 -48.0000000000
942 -28.0000000000
1272 -22.0000000000
1445 -15.0000000000
1746 -9.0000000000
2085 4.0000000000
3561 5.0000000000
5020 -36.0000000000
evaluations raw_y
1 -470.0000000000
3 -255.0000000000
8 -235.0000000000
91 -228.0000000000
96 -215.0000000000
118 -201.0000000000
152 -168.0000000000
248 -108.0000000000
331 -94.0000000000
472 -48.0000000000
804 -42.0000000000
914 -41.0000000000
1055 -34.0000000000
1103 -29.0000000000
1231 -21.0000000000
1269 -16.0000000000
1457 -9.0000000000
2195 -4.0000000000
2271 -3.0000000000
2291 3.0000000000
3919 4.0000000000
4316 5.0000000000
5020 -35.0000000000
evaluations raw_y
1 -456.0000000000
3 -261.0000000000
12 -188.0000000000
95 -153.0000000000
175 -148.0000000000
182 -108.0000000000
215 -67.0000000000
460 -27.0000000000
1025 -16.0000000000
1097 -15.0000000000
1501 -4.0000000000
1598 -2.0000000000
2442 2.0000000000
2943 3.0000000000
3562 4.0000000000
4281 5.0000000000
5020 -55.0000000000
evaluations raw_y
1 -356.0000000000
15 -335.0000000000
25 -309.0000000000
43 -221.0000000000
54 -161.0000000000
238 -148.0000000000
255 -134.0000000000
279 -127.0000000000
302 -121.0000000000
315 -67.0000000000
508 -55.0000000000
610 -34.0000000000
798 -29.0000000000
992 -22.0000000000
1079 -15.0000000000
1411 -10.0000000000
1669 -9.0000000000
1699 -8.0000000000
2025 -4.0000000000
2452 -2.0000000000
3073 4.0000000000
5020 -68.0000000000
evaluations raw_y
1 -309.0000000000
7 -261.0000000000
17 -234.0000000000
89 -208.0000000000
147 -128.0000000000
152 -101.0000000000
265 -88.0000000000
319 -54.0000000000
540 -21.0000000000
836 -17.0000000000
1456 -16.0000000000
1625 -15.0000000000
1808 4.0000000000
5020 -114.0000000000
evaluations raw_y
1 -315.0000000000
47 -282.0000000000
98 -255.0000000000
99 -248.0000000000
100 -242.0000000000
119 -201.0000000000
126 -161.0000000000
152 -148.0000000000
235 -135.0000000000
288 -134.0000000000
302 -100.0000000000
366 -61.0000000000
519 -48.0000000000
848 -15.0000000000
1367 -3.0000000000
3450 4.0000000000
5020 -76.0000000000
evaluations raw_y
1 -342.0000000000
3 -336.0000000000
6 -328.0000000000
10 -275.0000000000
11 -255.0000000000
19 -201.0000000000
70 -187.0000000000
102 -135.0000000000
124 -120.0000000000
153 -101.0000000000
186 -81.0000000000
292 -74.0000000000
545 -62.0000000000
567 -49.0000000000
578 -35.0000000000
579 -28.0000000000
895 -22.0000000000
966 -16.0000000000
1182 -4.0000000000
1727 -2.0000000000
2143 2.0000000000
2693 5.0000000000
5020 -94.0000000000
evaluations raw_y
1 -618.0000000000
2 -417.0000000000
5 -281.0000000000
35 -262.0000000000
53 -248.0000000000
75 -242.0000000000
88 -215.0000000000
122 -174.0000000000
144 -134.0000000000
190 -115.0000000000
262 -81.0000000000
311 -55.0000000000
492 -49.0000000000
523 -48.0000000000
586 -41.0000000000
597 -27.0000000000
759 -22.0000000000
762 -15.0000000000
973 -4.0000000000
1150 -3.0000000000
2334 5.0000000000
5020 -29.0000000000
