evaluations raw_y
1 -282.0000000000
4 -262.0000000000
54 -214.0000000000
79 -121.0000000000
247 -94.0000000000
321 -81.0000000000
359 -74.0000000000
475 -68.0000000000
486 -61.0000000000
649 -48.0000000000
677 -28.0000000000
900 -21.0000000000
1265 -16.0000000000
1329 3.0000000000
1352 5.0000000000
3094 6.0000000000
5003 4.0000000000
evaluations raw_y
1 -403.0000000000
3 -376.0000000000
5 -349.0000000000
12 -248.0000000000
62 -141.0000000000
318 -128.0000000000
373 -127.0000000000
389 -108.0000000000
391 -61.0000000000
647 -48.0000000000
740 -36.0000000000
835 -35.0000000000
876 -22.0000000000
1036 -10.0000000000
1162 2.0000000000
1595 3.0000000000
1609 4.0000000000
2513 5.0000000000
3259 6.0000000000
4824 7.0000000000
5003 -21.0000000000
evaluations raw_y
1 -503.0000000000
4 -436.0000000000
5 -403.0000000000
6 -369.0000000000
7 -335.0000000000
13 -222.0000000000
43 -168.0000000000
239 -155.0000000000
281 -128.0000000000
355 -114.0000000000
489 -109.0000000000
510 -102.0000000000
526 -94.0000000000
533 -80.0000000000
558 -68.0000000000
613 -55.0000000000
739 -41.0000000000
909 -21.0000000000
1000 -16.0000000000
1008 -10.0000000000
1130 -9.0000000000
1152 -4.0000000000
1297 3.0000000000
1651 4.0000000000
2744 5.0000000000
4186 6.0000000000
5003 -8.0000000000
evaluations raw_y
1 -490.0000000000
3 -396.0000000000
4 -289.0000000000
28 -275.0000000000
45 -234.0000000000
73 -214.0000000000
147 -208.0000000000
153 -168.0000000000
282 -161.0000000000
332 -121.0000000000
427 -115.0000000000
434 -107.0000000000
492 -101.0000000000
513 -94.0000000000
514 -88.0000000000
556 -68.0000000000
589 -54.0000000000
718 -48.0000000000
776 -35.0000000000
818 -22.0000000000
829 -9.0000000000
1242 -2.0000000000
1261 4.0000000000
1788 5.0000000000
2488 6.0000000000
5003 -2.0000000000
evaluations raw_y
1 -349.0000000000
6 -255.0000000000
75 -221.0000000000
98 -167.0000000000
232 -141.0000000000
323 -135.0000000000
434 -128.0000000000
444 -107.0000000000
578 -95.0000000000
613 -89.0000000000
625 -75.0000000000
691 -61.0000000000
817 -28.0000000000
1075 -23.0000000000
1119 -22.0000000000
1182 -18.0000000000
1257 -2.0000000000
1261 3.0000000000
1423 4.0000000000
1923 5.0000000000
3921 6.0000000000
5003 5.0000000000
evaluations raw_y
1 -207.0000000000
118 -161.0000000000
318 -154.0000000000
389 -127.0000000000
395 -108.0000000000
458 -107.0000000000
516 -101.0000000000
593 -81.0000000000
616 -75.0000000000
630 -68.0000000000
659 -60.0000000000
786 -42.0000000000
824 -35.0000000000
890 -28.0000000000
1107 -22.0000000000
1154 -15.0000000000
1173 -14.0000000000
1225 -2.0000000000
1507 4.0000000000
1642 5.0000000000
2859 6.0000000000
5003 -7.0000000000
evaluations raw_y
1 -497.0000000000
3 -389.0000000000
11 -342.0000000000
15 -282.0000000000
26 -248.0000000000
87 -161.0000000000
295 -148.0000000000
301 -134.0000000000
316 -122.0000000000
330 -121.0000000000
353 -101.0000000000
375 -49.0000000000
407 -48.0000000000
504 -35.0000000000
681 -29.0000000000
743 -23.0000000000
792 -16.0000000000
972 -11.0000000000
1038 -10.0000000000
1058 -9.0000000000
1129 -4.0000000000
1156 3.0000000000
1650 4.0000000000
2315 5.0000000000
4033 6.0000000000
5003 5.0000000000
evaluations raw_y
1 -329.0000000000
9 -302.0000000000
17 -234.0000000000
23 -181.0000000000
71 -155.0000000000
228 -134.0000000000
399 -128.0000000000
425 -95.0000000000
463 -94.0000000000
579 -81.0000000000
662 -68.0000000000
772 -48.0000000000
806 -35.0000000000
956 -29.0000000000
990 -7.0000000000
1068 0.0000000000
1423 4.0000000000
1636 5.0000000000
1721 6.0000000000
3844 7.0000000000
5003 6.0000000000
evaluations raw_y
1 -322.0000000000
2 -261.0000000000
13 -234.0000000000
32 -216.0000000000
37 -215.0000000000
80 -201.0000000000
244 -121.0000000000
331 -100.0000000000
439 -69.0000000000
529 -63.0000000000
581 -42.0000000000
612 -9.0000000000
855 -3.0000000000
1047 -2.0000000000
1196 3.0000000000
1363 5.0000000000
3858 6.0000000000
5003 -1.0000000000
evaluations raw_y
1 -362.0000000000
7 -356.0000000000
13 -282.0000000000
19 -235.0000000000
103 -228.0000000000
144 -181.0000000000
220 -175.0000000000
233 -128.0000000000
386 -121.0000000000
430 -94.0000000000
437 -75.0000000000
597 -60.0000000000
703 -42.0000000000
719 -27.0000000000
813 -22.0000000000
838 -15.0000000000
978 -14.0000000000
1106 -10.0000000000
1150 -9.0000000000
1168 -8.0000000000
1242 -1.0000000000
1368 5.0000000000
1710 6.0000000000
5003 6.0000000000
