evaluations raw_y
1 1.0339123242
2 1.5923566879
5 1.6960651289
9 2.1663778163
100 2.4366471735
825 2.8344671202
3697 2.9976019185
5003 1.3007284079
evaluations raw_y
1 1.0841283608
2 1.5605493134
3 2.1663778163
610 2.6881720430
4565 3.0562347188
5003 1.3812154696
evaluations raw_y
1 0.8440243079
2 1.0692899914
4 1.6778523490
10 1.8796992481
64 2.0259319287
206 2.2281639929
617 2.3992322457
991 2.4752475248
2153 3.1172069825
4534 3.1806615776
5003 0.9349289454
evaluations raw_y
1 1.0548523207
4 1.2007684918
8 1.4585764294
11 1.4863258026
13 1.5299877601
15 1.6254876463
16 1.6425755585
44 1.9260400616
63 2.0000000000
66 2.0798668885
212 2.1367521368
230 2.2935779817
417 2.9411764706
3449 3.1806615776
5003 0.8218277449
evaluations raw_y
1 0.7163323782
2 0.9637625289
4 1.4060742407
16 1.4450867052
26 1.4863258026
28 1.6254876463
32 1.7531556802
57 1.8142235123
68 2.4752475248
1384 2.5987525988
1799 2.8344671202
5003 1.1916110582
evaluations raw_y
1 1.4863258026
4 2.2603978300
682 2.5150905433
2093 2.7352297593
3662 2.9976019185
5003 1.0841283608
evaluations raw_y
1 0.9637625289
4 1.3572204126
9 1.4723203769
16 2.0798668885
177 2.1663778163
303 2.2603978300
1175 2.3992322457
1381 2.6881720430
2401 2.7352297593
3806 2.7839643653
5003 1.4318442153
evaluations raw_y
1 1.0008006405
4 1.4060742407
5 1.7146776406
40 2.0525451560
142 2.3992322457
992 2.4752475248
4335 2.5987525988
5003 1.5451174289
evaluations raw_y
1 1.2794268168
6 1.4060742407
9 1.5299877601
17 2.5562372188
122 2.6427061311
2490 2.8344671202
2994 3.0562347188
5003 0.8261731659
evaluations raw_y
1 0.4279356385
2 1.0548523207
4 1.2690355330
5 1.4188422247
17 1.5762925599
25 1.6960651289
79 1.9260400616
102 2.1079258010
690 2.2281639929
1144 2.4366471735
1950 2.4752475248
2500 2.6881720430
5003 1.1150758252
