evaluations raw_y
1 1.3116474292
3 1.4318442153
9 1.6960651289
46 1.7730496454
50 2.3992322457
341 2.4366471735
620 2.7352297593
876 3.1172069825
1111 3.6231884058
1376 3.7091988131
1449 3.9936102236
5002 2.3277467412
evaluations raw_y
1 1.2588116818
4 1.3812154696
5 1.4318442153
6 1.4450867052
17 2.1968365554
204 2.3629489603
498 2.4366471735
511 2.8868360277
946 3.1806615776
1872 3.4626038781
1985 3.6231884058
2265 3.7091988131
5002 3.7091988131
evaluations raw_y
1 0.8674531575
3 1.2007684918
5 1.5605493134
33 2.8868360277
530 2.9976019185
704 3.2467532468
954 3.7091988131
5002 3.7091988131
evaluations raw_y
1 1.6425755585
24 1.6600265604
47 1.7934002869
55 1.9500780031
70 2.8344671202
473 3.1172069825
698 3.1806615776
985 3.2467532468
3069 3.4626038781
4430 3.5410764873
5002 3.4626038781
evaluations raw_y
1 1.0008006405
5 1.4188422247
9 1.6087516088
22 1.6425755585
27 1.9025875190
118 2.0000000000
156 2.0259319287
250 2.1663778163
327 2.2935779817
354 2.3629489603
373 2.3992322457
466 2.6427061311
525 2.8344671202
833 3.1806615776
1084 3.2467532468
1417 3.3875338753
1475 3.7091988131
1866 3.7993920973
5002 2.5150905433
evaluations raw_y
1 0.8305647841
2 1.2487512488
5 1.7730496454
30 1.8142235123
37 1.8796992481
107 2.3629489603
281 2.5562372188
352 2.9976019185
427 3.0562347188
587 3.4626038781
621 3.5410764873
1107 3.6231884058
1323 3.8940809969
1417 3.9936102236
3498 4.0983606557
5002 4.0983606557
evaluations raw_y
1 1.0692899914
2 1.5006002401
7 1.5762925599
10 1.8573551263
87 1.9500780031
115 1.9747235387
249 2.0259319287
260 2.1079258010
280 2.1367521368
309 2.2935779817
335 2.7352297593
538 2.8344671202
781 2.9976019185
1162 3.2467532468
1433 3.3156498674
5002 1.7337031900
evaluations raw_y
1 1.2195121951
2 1.3691128149
15 1.6425755585
32 1.7146776406
71 1.8355359765
82 2.1079258010
238 2.4366471735
286 2.4752475248
408 2.6881720430
422 2.7352297593
427 2.8868360277
775 2.9976019185
1136 3.0562347188
1201 3.3156498674
1475 3.3875338753
2088 3.4626038781
2481 3.5410764873
5002 3.5410764873
evaluations raw_y
1 0.6197322757
2 1.1394712853
5 1.4723203769
14 1.7337031900
15 1.7531556802
47 2.1367521368
182 2.1663778163
208 2.1968365554
231 2.2603978300
234 2.3992322457
245 2.4752475248
344 2.5562372188
489 2.7352297593
507 3.3875338753
4705 3.4626038781
5002 1.6960651289
evaluations raw_y
1 0.6124448800
2 1.4585764294
14 1.5151515152
25 1.8796992481
74 2.0525451560
154 2.1079258010
236 2.2603978300
327 2.3629489603
504 2.8868360277
1406 3.0562347188
1697 3.1806615776
1876 3.3156498674
2142 3.5410764873
5002 2.1663778163
