evaluations raw_y
1 -450.0000000000
3 -416.0000000000
5 -335.0000000000
8 -302.0000000000
16 -195.0000000000
69 -188.0000000000
79 -175.0000000000
98 -148.0000000000
104 -128.0000000000
140 -95.0000000000
164 -75.0000000000
200 -68.0000000000
210 -22.0000000000
249 -15.0000000000
299 -9.0000000000
368 -8.0000000000
399 -2.0000000000
425 3.0000000000
436 4.0000000000
506 5.0000000000
5002 -14.0000000000
evaluations raw_y
1 -382.0000000000
3 -362.0000000000
7 -329.0000000000
18 -282.0000000000
29 -275.0000000000
30 -262.0000000000
42 -188.0000000000
51 -181.0000000000
64 -175.0000000000
66 -140.0000000000
81 -135.0000000000
87 -127.0000000000
97 -120.0000000000
111 -113.0000000000
120 -61.0000000000
143 -48.0000000000
161 -34.0000000000
178 -21.0000000000
225 -14.0000000000
258 -1.0000000000
262 5.0000000000
446 6.0000000000
5002 -54.0000000000
evaluations raw_y
1 -416.0000000000
2 -369.0000000000
7 -261.0000000000
26 -241.0000000000
28 -194.0000000000
37 -147.0000000000
49 -68.0000000000
91 -62.0000000000
125 -55.0000000000
139 -49.0000000000
144 -43.0000000000
152 -23.0000000000
173 -16.0000000000
227 -10.0000000000
229 -9.0000000000
259 -4.0000000000
334 -3.0000000000
409 -2.0000000000
487 4.0000000000
650 5.0000000000
988 6.0000000000
5002 -41.0000000000
evaluations raw_y
1 -484.0000000000
2 -207.0000000000
33 -201.0000000000
48 -181.0000000000
79 -154.0000000000
98 -140.0000000000
109 -127.0000000000
111 -113.0000000000
126 -86.0000000000
146 -54.0000000000
184 -34.0000000000
269 -29.0000000000
275 -22.0000000000
289 -15.0000000000
330 -3.0000000000
392 3.0000000000
536 4.0000000000
618 5.0000000000
996 6.0000000000
1756 7.0000000000
5002 -60.0000000000
evaluations raw_y
1 -308.0000000000
9 -262.0000000000
15 -255.0000000000
26 -188.0000000000
32 -175.0000000000
41 -148.0000000000
45 -128.0000000000
57 -121.0000000000
85 -81.0000000000
105 -68.0000000000
136 -62.0000000000
142 -54.0000000000
171 -48.0000000000
175 -23.0000000000
182 -17.0000000000
183 -9.0000000000
238 -3.0000000000
315 -2.0000000000
386 3.0000000000
422 5.0000000000
505 6.0000000000
5002 -61.0000000000
evaluations raw_y
1 -544.0000000000
2 -342.0000000000
3 -242.0000000000
10 -240.0000000000
21 -214.0000000000
26 -167.0000000000
35 -161.0000000000
85 -147.0000000000
116 -133.0000000000
140 -94.0000000000
185 -68.0000000000
216 -55.0000000000
279 -41.0000000000
298 -35.0000000000
299 -28.0000000000
327 -22.0000000000
339 -21.0000000000
352 -15.0000000000
379 4.0000000000
392 5.0000000000
751 6.0000000000
823 7.0000000000
5002 7.0000000000
evaluations raw_y
1 -335.0000000000
3 -288.0000000000
25 -268.0000000000
34 -261.0000000000
49 -228.0000000000
54 -202.0000000000
85 -174.0000000000
101 -134.0000000000
126 -121.0000000000
135 -95.0000000000
158 -68.0000000000
189 -62.0000000000
201 -61.0000000000
211 -48.0000000000
276 -47.0000000000
279 -35.0000000000
290 -28.0000000000
294 5.0000000000
1037 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -443.0000000000
2 -396.0000000000
5 -390.0000000000
13 -208.0000000000
34 -141.0000000000
35 -127.0000000000
40 -114.0000000000
44 -107.0000000000
60 -88.0000000000
107 -87.0000000000
137 -74.0000000000
156 -62.0000000000
163 -61.0000000000
174 -41.0000000000
232 -22.0000000000
264 -10.0000000000
302 -9.0000000000
304 -3.0000000000
358 4.0000000000
623 5.0000000000
757 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -470.0000000000
3 -423.0000000000
9 -315.0000000000
11 -255.0000000000
35 -181.0000000000
61 -161.0000000000
65 -128.0000000000
69 -115.0000000000
80 -108.0000000000
95 -102.0000000000
110 -88.0000000000
133 -55.0000000000
174 -41.0000000000
206 -28.0000000000
220 -21.0000000000
276 -15.0000000000
294 -9.0000000000
330 -2.0000000000
346 -1.0000000000
412 3.0000000000
421 4.0000000000
478 5.0000000000
2863 6.0000000000
3103 7.0000000000
5002 -13.0000000000
evaluations raw_y
1 -416.0000000000
3 -403.0000000000
5 -329.0000000000
7 -316.0000000000
8 -221.0000000000
26 -201.0000000000
48 -194.0000000000
57 -174.0000000000
76 -161.0000000000
92 -154.0000000000
100 -114.0000000000
142 -101.0000000000
152 -94.0000000000
163 -68.0000000000
215 -61.0000000000
219 -55.0000000000
252 -48.0000000000
264 -42.0000000000
271 -35.0000000000
294 -28.0000000000
321 -16.0000000000
331 -15.0000000000
356 -9.0000000000
357 -2.0000000000
565 4.0000000000
580 5.0000000000
1319 6.0000000000
5002 -28.0000000000
