evaluations raw_y
1 -289.0000000000
6 -275.0000000000
15 -248.0000000000
71 -181.0000000000
224 -134.0000000000
276 -127.0000000000
422 -75.0000000000
528 -62.0000000000
564 -55.0000000000
607 -9.0000000000
1680 -4.0000000000
1711 -3.0000000000
1960 -2.0000000000
2096 4.0000000000
3084 5.0000000000
5012 -28.0000000000
evaluations raw_y
1 -423.0000000000
2 -369.0000000000
3 -268.0000000000
20 -228.0000000000
22 -214.0000000000
51 -201.0000000000
102 -168.0000000000
103 -127.0000000000
217 -81.0000000000
226 -61.0000000000
299 -55.0000000000
343 -49.0000000000
367 -28.0000000000
554 -22.0000000000
680 -10.0000000000
937 -4.0000000000
1063 -3.0000000000
1331 2.0000000000
1586 3.0000000000
1630 4.0000000000
2690 5.0000000000
3618 6.0000000000
5012 -56.0000000000
evaluations raw_y
1 -335.0000000000
9 -316.0000000000
18 -315.0000000000
55 -255.0000000000
75 -242.0000000000
76 -147.0000000000
161 -127.0000000000
219 -107.0000000000
337 -94.0000000000
375 -69.0000000000
457 -41.0000000000
532 -36.0000000000
588 -22.0000000000
616 -21.0000000000
696 -10.0000000000
1157 -4.0000000000
1306 4.0000000000
2340 5.0000000000
5012 -54.0000000000
evaluations raw_y
1 -423.0000000000
4 -329.0000000000
16 -261.0000000000
82 -214.0000000000
160 -168.0000000000
280 -167.0000000000
313 -154.0000000000
322 -101.0000000000
442 -74.0000000000
551 -61.0000000000
627 -35.0000000000
938 -28.0000000000
1086 -23.0000000000
1138 -10.0000000000
1406 -9.0000000000
1479 5.0000000000
5012 -10.0000000000
evaluations raw_y
1 -471.0000000000
2 -396.0000000000
6 -376.0000000000
7 -342.0000000000
10 -288.0000000000
11 -227.0000000000
57 -208.0000000000
97 -147.0000000000
269 -134.0000000000
298 -100.0000000000
331 -81.0000000000
476 -67.0000000000
572 -29.0000000000
990 -28.0000000000
1062 -17.0000000000
1173 -16.0000000000
1261 -10.0000000000
1289 -9.0000000000
1373 -8.0000000000
1509 -3.0000000000
1600 -1.0000000000
1947 4.0000000000
3710 5.0000000000
5012 -30.0000000000
evaluations raw_y
1 -342.0000000000
14 -315.0000000000
26 -235.0000000000
107 -234.0000000000
111 -181.0000000000
145 -141.0000000000
149 -101.0000000000
333 -60.0000000000
705 -54.0000000000
799 -48.0000000000
808 -41.0000000000
867 -29.0000000000
868 -28.0000000000
888 -22.0000000000
1161 -21.0000000000
1335 -3.0000000000
1623 -2.0000000000
1944 4.0000000000
1997 5.0000000000
5012 -76.0000000000
evaluations raw_y
1 -423.0000000000
2 -329.0000000000
3 -268.0000000000
10 -262.0000000000
13 -241.0000000000
90 -181.0000000000
111 -175.0000000000
171 -141.0000000000
193 -121.0000000000
346 -114.0000000000
395 -87.0000000000
401 -81.0000000000
431 -68.0000000000
498 -29.0000000000
818 -23.0000000000
850 -22.0000000000
876 -21.0000000000
954 -16.0000000000
1057 -9.0000000000
1133 -3.0000000000
1162 3.0000000000
1375 4.0000000000
2785 6.0000000000
5012 -29.0000000000
evaluations raw_y
1 -241.0000000000
32 -228.0000000000
142 -201.0000000000
219 -187.0000000000
221 -174.0000000000
228 -61.0000000000
423 -23.0000000000
663 -17.0000000000
811 -15.0000000000
1004 -10.0000000000
1067 -2.0000000000
1538 5.0000000000
4958 6.0000000000
5012 -102.0000000000
evaluations raw_y
1 -288.0000000000
5 -248.0000000000
31 -242.0000000000
56 -208.0000000000
98 -201.0000000000
153 -127.0000000000
246 -102.0000000000
360 -101.0000000000
375 -74.0000000000
423 -48.0000000000
722 -15.0000000000
881 -9.0000000000
1304 -4.0000000000
1374 -2.0000000000
1448 3.0000000000
1585 4.0000000000
2245 5.0000000000
5012 -56.0000000000
evaluations raw_y
1 -409.0000000000
3 -376.0000000000
6 -302.0000000000
17 -221.0000000000
104 -208.0000000000
154 -161.0000000000
235 -107.0000000000
437 -88.0000000000
470 -68.0000000000
553 -61.0000000000
617 -54.0000000000
768 -43.0000000000
812 -29.0000000000
926 -28.0000000000
985 -21.0000000000
1043 -1.0000000000
1670 2.0000000000
2016 4.0000000000
2664 5.0000000000
5012 -49.0000000000
