evaluations raw_y
1 -430.0000000000
3 -336.0000000000
6 -241.0000000000
53 -229.0000000000
146 -188.0000000000
151 -148.0000000000
182 -101.0000000000
209 -100.0000000000
268 -94.0000000000
289 -87.0000000000
301 -81.0000000000
322 -60.0000000000
399 -55.0000000000
425 -54.0000000000
510 -47.0000000000
513 -42.0000000000
522 -41.0000000000
533 -36.0000000000
550 -28.0000000000
595 -2.0000000000
691 5.0000000000
5013 -28.0000000000
evaluations raw_y
1 -234.0000000000
75 -194.0000000000
87 -168.0000000000
157 -141.0000000000
191 -134.0000000000
198 -95.0000000000
243 -94.0000000000
249 -74.0000000000
250 -48.0000000000
290 -23.0000000000
299 -15.0000000000
507 -9.0000000000
522 -3.0000000000
536 -2.0000000000
540 3.0000000000
898 4.0000000000
1318 5.0000000000
2519 6.0000000000
5013 -9.0000000000
evaluations raw_y
1 -423.0000000000
4 -363.0000000000
5 -356.0000000000
12 -342.0000000000
23 -329.0000000000
25 -275.0000000000
28 -221.0000000000
56 -194.0000000000
133 -128.0000000000
149 -121.0000000000
180 -82.0000000000
182 -67.0000000000
259 -61.0000000000
266 -35.0000000000
339 -15.0000000000
466 -2.0000000000
657 -1.0000000000
888 4.0000000000
946 5.0000000000
1278 6.0000000000
5013 -20.0000000000
evaluations raw_y
1 -450.0000000000
2 -430.0000000000
5 -255.0000000000
36 -229.0000000000
149 -228.0000000000
168 -222.0000000000
169 -214.0000000000
184 -201.0000000000
195 -168.0000000000
207 -161.0000000000
232 -128.0000000000
269 -114.0000000000
370 -107.0000000000
374 -94.0000000000
375 -87.0000000000
416 -81.0000000000
421 -42.0000000000
490 -35.0000000000
583 -29.0000000000
606 -15.0000000000
633 -9.0000000000
848 -3.0000000000
971 3.0000000000
995 4.0000000000
1288 5.0000000000
2299 6.0000000000
5013 -1.0000000000
evaluations raw_y
1 -362.0000000000
7 -295.0000000000
31 -275.0000000000
54 -268.0000000000
80 -241.0000000000
94 -209.0000000000
132 -134.0000000000
167 -121.0000000000
188 -114.0000000000
201 -113.0000000000
223 -107.0000000000
239 -80.0000000000
251 -74.0000000000
271 -60.0000000000
386 -22.0000000000
453 -4.0000000000
525 -2.0000000000
668 1.0000000000
709 3.0000000000
752 4.0000000000
1484 5.0000000000
4126 6.0000000000
4649 7.0000000000
5013 -15.0000000000
evaluations raw_y
1 -382.0000000000
2 -288.0000000000
17 -235.0000000000
141 -229.0000000000
149 -208.0000000000
168 -161.0000000000
205 -148.0000000000
232 -141.0000000000
239 -134.0000000000
245 -121.0000000000
265 -68.0000000000
339 -48.0000000000
340 -41.0000000000
414 -22.0000000000
459 -2.0000000000
904 3.0000000000
933 4.0000000000
1899 5.0000000000
3340 6.0000000000
5013 6.0000000000
evaluations raw_y
1 -497.0000000000
2 -343.0000000000
6 -296.0000000000
18 -275.0000000000
78 -269.0000000000
84 -255.0000000000
86 -241.0000000000
109 -235.0000000000
145 -207.0000000000
147 -174.0000000000
182 -162.0000000000
196 -135.0000000000
261 -95.0000000000
266 -80.0000000000
302 -61.0000000000
387 -55.0000000000
403 -48.0000000000
411 -35.0000000000
421 -21.0000000000
547 -15.0000000000
603 -11.0000000000
628 -3.0000000000
712 4.0000000000
1164 5.0000000000
1832 6.0000000000
5013 -8.0000000000
evaluations raw_y
1 -308.0000000000
2 -268.0000000000
5 -248.0000000000
36 -241.0000000000
37 -221.0000000000
102 -168.0000000000
131 -135.0000000000
166 -101.0000000000
223 -62.0000000000
251 -55.0000000000
261 -48.0000000000
388 -23.0000000000
506 -15.0000000000
513 -10.0000000000
677 -9.0000000000
816 4.0000000000
1221 5.0000000000
2672 6.0000000000
5013 6.0000000000
evaluations raw_y
1 -342.0000000000
9 -336.0000000000
10 -302.0000000000
13 -248.0000000000
34 -208.0000000000
122 -161.0000000000
138 -134.0000000000
152 -114.0000000000
181 -101.0000000000
194 -75.0000000000
210 -55.0000000000
258 -41.0000000000
376 -15.0000000000
495 -9.0000000000
623 -2.0000000000
658 2.0000000000
895 4.0000000000
1571 6.0000000000
4255 7.0000000000
5013 -13.0000000000
evaluations raw_y
1 -342.0000000000
3 -174.0000000000
136 -134.0000000000
162 -128.0000000000
189 -127.0000000000
201 -100.0000000000
206 -87.0000000000
209 -81.0000000000
231 -74.0000000000
240 -67.0000000000
282 -55.0000000000
292 -48.0000000000
304 -29.0000000000
448 -23.0000000000
457 -21.0000000000
562 -17.0000000000
566 -9.0000000000
842 -2.0000000000
906 4.0000000000
1141 5.0000000000
2267 6.0000000000
2881 7.0000000000
5013 -35.0000000000
