evaluations raw_y
1 -423.0000000000
3 -241.0000000000
16 -228.0000000000
44 -221.0000000000
52 -201.0000000000
72 -188.0000000000
74 -167.0000000000
98 -128.0000000000
103 -121.0000000000
148 -75.0000000000
178 -74.0000000000
205 -68.0000000000
210 -61.0000000000
245 -41.0000000000
260 -35.0000000000
327 -28.0000000000
335 -22.0000000000
403 -16.0000000000
421 -11.0000000000
440 -2.0000000000
542 2.0000000000
583 3.0000000000
613 5.0000000000
1218 6.0000000000
5003 -61.0000000000
evaluations raw_y
1 -389.0000000000
3 -288.0000000000
9 -282.0000000000
29 -269.0000000000
36 -248.0000000000
37 -228.0000000000
48 -188.0000000000
55 -175.0000000000
73 -174.0000000000
95 -148.0000000000
125 -101.0000000000
149 -75.0000000000
159 -48.0000000000
210 -21.0000000000
253 -15.0000000000
271 -9.0000000000
305 -3.0000000000
308 -2.0000000000
366 3.0000000000
441 4.0000000000
587 5.0000000000
1126 6.0000000000
1248 7.0000000000
5003 -14.0000000000
evaluations raw_y
1 -396.0000000000
2 -315.0000000000
13 -275.0000000000
25 -269.0000000000
43 -235.0000000000
45 -221.0000000000
66 -147.0000000000
95 -141.0000000000
103 -121.0000000000
114 -93.0000000000
133 -53.0000000000
214 -27.0000000000
268 -21.0000000000
302 -8.0000000000
377 -2.0000000000
411 -1.0000000000
430 5.0000000000
1044 6.0000000000
1501 7.0000000000
5003 -40.0000000000
evaluations raw_y
1 -423.0000000000
2 -376.0000000000
12 -329.0000000000
15 -295.0000000000
20 -262.0000000000
36 -228.0000000000
63 -182.0000000000
82 -155.0000000000
113 -154.0000000000
122 -121.0000000000
140 -95.0000000000
146 -55.0000000000
160 -29.0000000000
180 -10.0000000000
269 -9.0000000000
275 -3.0000000000
294 2.0000000000
349 3.0000000000
395 4.0000000000
408 5.0000000000
755 6.0000000000
5003 -34.0000000000
evaluations raw_y
1 -423.0000000000
2 -281.0000000000
12 -275.0000000000
35 -262.0000000000
38 -215.0000000000
47 -214.0000000000
53 -194.0000000000
66 -175.0000000000
72 -155.0000000000
77 -134.0000000000
99 -101.0000000000
145 -88.0000000000
155 -62.0000000000
206 -55.0000000000
211 -49.0000000000
217 -48.0000000000
238 -35.0000000000
243 -22.0000000000
272 -17.0000000000
327 -15.0000000000
366 -8.0000000000
374 -3.0000000000
444 5.0000000000
733 6.0000000000
5003 -114.0000000000
evaluations raw_y
1 -356.0000000000
6 -302.0000000000
19 -282.0000000000
25 -275.0000000000
39 -255.0000000000
44 -168.0000000000
82 -154.0000000000
91 -121.0000000000
111 -101.0000000000
113 -95.0000000000
159 -82.0000000000
162 -81.0000000000
195 -29.0000000000
226 -2.0000000000
398 -1.0000000000
502 4.0000000000
572 5.0000000000
740 6.0000000000
5003 -40.0000000000
evaluations raw_y
1 -430.0000000000
2 -336.0000000000
3 -322.0000000000
7 -315.0000000000
22 -261.0000000000
25 -248.0000000000
35 -235.0000000000
50 -228.0000000000
56 -194.0000000000
62 -181.0000000000
82 -168.0000000000
86 -161.0000000000
100 -154.0000000000
101 -134.0000000000
103 -127.0000000000
118 -75.0000000000
151 -62.0000000000
156 -41.0000000000
215 -29.0000000000
287 -15.0000000000
372 -10.0000000000
378 -9.0000000000
410 -2.0000000000
501 -1.0000000000
560 3.0000000000
570 4.0000000000
626 5.0000000000
854 6.0000000000
1182 7.0000000000
5003 -13.0000000000
evaluations raw_y
1 -288.0000000000
9 -221.0000000000
24 -181.0000000000
41 -147.0000000000
43 -127.0000000000
63 -107.0000000000
107 -94.0000000000
140 -68.0000000000
156 -55.0000000000
171 -42.0000000000
252 -30.0000000000
277 -29.0000000000
294 -23.0000000000
295 -21.0000000000
322 -17.0000000000
347 -16.0000000000
379 -15.0000000000
414 -10.0000000000
422 -2.0000000000
577 4.0000000000
893 5.0000000000
945 6.0000000000
5003 -15.0000000000
evaluations raw_y
1 -470.0000000000
2 -382.0000000000
3 -309.0000000000
13 -302.0000000000
47 -289.0000000000
49 -275.0000000000
52 -269.0000000000
55 -242.0000000000
56 -208.0000000000
82 -188.0000000000
94 -181.0000000000
105 -174.0000000000
111 -154.0000000000
120 -108.0000000000
146 -81.0000000000
189 -74.0000000000
190 -41.0000000000
193 -29.0000000000
234 -28.0000000000
318 -22.0000000000
323 -15.0000000000
334 -8.0000000000
424 -4.0000000000
485 -3.0000000000
533 3.0000000000
565 4.0000000000
716 5.0000000000
953 6.0000000000
5003 -34.0000000000
evaluations raw_y
1 -443.0000000000
2 -283.0000000000
34 -275.0000000000
46 -268.0000000000
69 -261.0000000000
75 -221.0000000000
111 -181.0000000000
141 -161.0000000000
168 -148.0000000000
172 -135.0000000000
195 -81.0000000000
288 -55.0000000000
340 -48.0000000000
375 -42.0000000000
415 -21.0000000000
417 -16.0000000000
451 -4.0000000000
525 -3.0000000000
621 -2.0000000000
683 4.0000000000
1433 5.0000000000
2586 6.0000000000
5003 6.0000000000
