evaluations raw_y
1 -396.0000000000
6 -336.0000000000
18 -322.0000000000
26 -295.0000000000
30 -282.0000000000
42 -242.0000000000
59 -174.0000000000
73 -167.0000000000
82 -108.0000000000
117 -75.0000000000
133 -62.0000000000
175 -56.0000000000
311 -55.0000000000
382 -49.0000000000
407 -42.0000000000
455 -29.0000000000
958 -16.0000000000
1105 -15.0000000000
1199 -10.0000000000
1219 -8.0000000000
1282 -5.0000000000
1360 3.0000000000
1791 4.0000000000
1894 5.0000000000
3755 6.0000000000
5002 -94.0000000000
evaluations raw_y
1 -436.0000000000
3 -396.0000000000
4 -355.0000000000
10 -335.0000000000
28 -322.0000000000
29 -315.0000000000
32 -308.0000000000
36 -268.0000000000
47 -261.0000000000
59 -248.0000000000
69 -208.0000000000
72 -180.0000000000
97 -161.0000000000
130 -141.0000000000
143 -121.0000000000
148 -114.0000000000
161 -100.0000000000
168 -88.0000000000
170 -75.0000000000
214 -68.0000000000
236 -67.0000000000
290 -55.0000000000
385 -22.0000000000
416 -21.0000000000
510 -9.0000000000
627 -4.0000000000
990 -3.0000000000
1046 -2.0000000000
1119 3.0000000000
1641 4.0000000000
2487 5.0000000000
2845 6.0000000000
5002 -47.0000000000
evaluations raw_y
1 -443.0000000000
2 -329.0000000000
5 -274.0000000000
13 -241.0000000000
20 -208.0000000000
36 -201.0000000000
50 -180.0000000000
60 -160.0000000000
73 -114.0000000000
112 -94.0000000000
126 -88.0000000000
129 -61.0000000000
247 -43.0000000000
248 -41.0000000000
342 -10.0000000000
393 -9.0000000000
445 -3.0000000000
760 3.0000000000
1020 4.0000000000
2020 5.0000000000
3213 6.0000000000
5002 -68.0000000000
evaluations raw_y
1 -410.0000000000
2 -322.0000000000
3 -248.0000000000
21 -241.0000000000
34 -234.0000000000
36 -200.0000000000
45 -134.0000000000
117 -128.0000000000
131 -114.0000000000
155 -108.0000000000
219 -62.0000000000
256 -56.0000000000
295 -36.0000000000
321 -29.0000000000
351 -16.0000000000
365 -9.0000000000
655 -8.0000000000
859 -3.0000000000
1014 -2.0000000000
1540 3.0000000000
1757 4.0000000000
2220 5.0000000000
5002 -81.0000000000
evaluations raw_y
1 -491.0000000000
3 -295.0000000000
17 -275.0000000000
21 -268.0000000000
22 -242.0000000000
35 -168.0000000000
68 -154.0000000000
74 -141.0000000000
78 -107.0000000000
118 -54.0000000000
168 -42.0000000000
273 -34.0000000000
347 -27.0000000000
350 -2.0000000000
851 4.0000000000
1340 5.0000000000
5002 -94.0000000000
evaluations raw_y
1 -409.0000000000
4 -342.0000000000
12 -328.0000000000
19 -308.0000000000
22 -275.0000000000
24 -268.0000000000
40 -228.0000000000
51 -154.0000000000
53 -141.0000000000
82 -140.0000000000
118 -114.0000000000
164 -107.0000000000
210 -94.0000000000
286 -82.0000000000
320 -81.0000000000
324 -74.0000000000
373 -49.0000000000
484 -41.0000000000
528 -35.0000000000
537 -3.0000000000
717 -2.0000000000
871 4.0000000000
4068 5.0000000000
5002 -55.0000000000
evaluations raw_y
1 -329.0000000000
4 -308.0000000000
22 -248.0000000000
24 -207.0000000000
44 -148.0000000000
121 -128.0000000000
149 -121.0000000000
167 -95.0000000000
198 -15.0000000000
656 -2.0000000000
1246 4.0000000000
2173 5.0000000000
5002 -87.0000000000
evaluations raw_y
1 -396.0000000000
2 -315.0000000000
6 -254.0000000000
7 -222.0000000000
20 -202.0000000000
30 -201.0000000000
32 -128.0000000000
46 -114.0000000000
61 -68.0000000000
75 -54.0000000000
167 -49.0000000000
183 -36.0000000000
239 -28.0000000000
459 -10.0000000000
681 -3.0000000000
769 3.0000000000
1891 4.0000000000
2059 5.0000000000
2269 6.0000000000
4310 7.0000000000
5002 -95.0000000000
evaluations raw_y
1 -295.0000000000
7 -201.0000000000
38 -174.0000000000
52 -141.0000000000
80 -122.0000000000
146 -115.0000000000
151 -67.0000000000
181 -54.0000000000
231 -49.0000000000
289 -48.0000000000
290 -41.0000000000
415 -22.0000000000
471 -16.0000000000
693 -9.0000000000
728 -2.0000000000
1646 5.0000000000
5002 -47.0000000000
evaluations raw_y
1 -409.0000000000
2 -349.0000000000
5 -315.0000000000
6 -282.0000000000
18 -275.0000000000
20 -188.0000000000
82 -147.0000000000
164 -127.0000000000
198 -115.0000000000
203 -87.0000000000
228 -81.0000000000
251 -75.0000000000
264 -42.0000000000
290 -35.0000000000
401 -16.0000000000
520 -2.0000000000
921 4.0000000000
1923 5.0000000000
5002 -148.0000000000
