evaluations raw_y
1 -396.0000000000
2 -382.0000000000
3 -355.0000000000
5 -254.0000000000
54 -215.0000000000
55 -181.0000000000
84 -127.0000000000
155 -54.0000000000
249 -48.0000000000
285 -42.0000000000
346 -35.0000000000
356 -28.0000000000
376 -16.0000000000
430 -10.0000000000
565 -9.0000000000
575 -2.0000000000
636 4.0000000000
686 5.0000000000
3939 6.0000000000
5001 -8.0000000000
evaluations raw_y
1 -551.0000000000
2 -369.0000000000
8 -276.0000000000
11 -268.0000000000
41 -235.0000000000
99 -215.0000000000
121 -201.0000000000
162 -194.0000000000
192 -121.0000000000
291 -114.0000000000
308 -94.0000000000
318 -68.0000000000
421 -21.0000000000
514 -1.0000000000
817 3.0000000000
888 5.0000000000
1697 6.0000000000
5001 5.0000000000
evaluations raw_y
1 -363.0000000000
2 -275.0000000000
11 -228.0000000000
16 -201.0000000000
67 -194.0000000000
89 -147.0000000000
98 -141.0000000000
116 -88.0000000000
162 -81.0000000000
238 -74.0000000000
273 -68.0000000000
298 -55.0000000000
306 -48.0000000000
420 -42.0000000000
441 -23.0000000000
514 -22.0000000000
540 -16.0000000000
604 -14.0000000000
646 -8.0000000000
660 3.0000000000
719 4.0000000000
1084 5.0000000000
2050 6.0000000000
5001 6.0000000000
evaluations raw_y
1 -389.0000000000
3 -342.0000000000
5 -288.0000000000
15 -268.0000000000
19 -241.0000000000
22 -215.0000000000
68 -175.0000000000
102 -174.0000000000
155 -168.0000000000
172 -167.0000000000
185 -154.0000000000
199 -148.0000000000
217 -142.0000000000
227 -81.0000000000
298 -68.0000000000
355 -61.0000000000
368 -55.0000000000
379 -35.0000000000
419 -28.0000000000
441 -22.0000000000
572 -16.0000000000
638 -10.0000000000
650 -8.0000000000
686 -3.0000000000
794 3.0000000000
1025 4.0000000000
1100 5.0000000000
1529 6.0000000000
5001 -7.0000000000
evaluations raw_y
1 -416.0000000000
2 -396.0000000000
4 -248.0000000000
65 -215.0000000000
82 -209.0000000000
83 -208.0000000000
92 -201.0000000000
110 -115.0000000000
221 -114.0000000000
223 -83.0000000000
249 -68.0000000000
312 -47.0000000000
382 -41.0000000000
419 -16.0000000000
424 -10.0000000000
496 -2.0000000000
718 5.0000000000
3456 6.0000000000
5001 -67.0000000000
evaluations raw_y
1 -416.0000000000
3 -336.0000000000
15 -249.0000000000
34 -188.0000000000
84 -175.0000000000
93 -154.0000000000
115 -134.0000000000
178 -121.0000000000
189 -87.0000000000
220 -82.0000000000
229 -75.0000000000
266 -68.0000000000
274 -43.0000000000
323 -29.0000000000
387 -22.0000000000
416 -16.0000000000
454 -14.0000000000
564 2.0000000000
702 3.0000000000
915 4.0000000000
997 5.0000000000
1751 6.0000000000
1986 7.0000000000
5001 -60.0000000000
evaluations raw_y
1 -429.0000000000
3 -268.0000000000
10 -248.0000000000
27 -234.0000000000
28 -228.0000000000
109 -221.0000000000
113 -194.0000000000
136 -181.0000000000
137 -168.0000000000
138 -154.0000000000
140 -141.0000000000
192 -135.0000000000
211 -121.0000000000
217 -88.0000000000
244 -75.0000000000
279 -74.0000000000
302 -61.0000000000
303 -47.0000000000
350 -27.0000000000
445 -22.0000000000
457 -10.0000000000
591 -2.0000000000
686 3.0000000000
705 4.0000000000
1335 5.0000000000
2131 6.0000000000
2722 7.0000000000
5001 -33.0000000000
evaluations raw_y
1 -416.0000000000
2 -383.0000000000
3 -349.0000000000
8 -302.0000000000
9 -295.0000000000
49 -275.0000000000
55 -201.0000000000
133 -175.0000000000
137 -174.0000000000
146 -162.0000000000
148 -115.0000000000
219 -107.0000000000
225 -102.0000000000
265 -94.0000000000
335 -75.0000000000
404 -42.0000000000
491 -23.0000000000
560 -9.0000000000
617 -3.0000000000
626 3.0000000000
665 4.0000000000
930 5.0000000000
2257 6.0000000000
2865 7.0000000000
5001 -40.0000000000
evaluations raw_y
1 -335.0000000000
3 -288.0000000000
14 -214.0000000000
50 -140.0000000000
164 -108.0000000000
225 -88.0000000000
247 -62.0000000000
278 -55.0000000000
290 -42.0000000000
336 -22.0000000000
491 -21.0000000000
510 -16.0000000000
548 -15.0000000000
614 -9.0000000000
737 -3.0000000000
810 -1.0000000000
815 3.0000000000
1098 4.0000000000
1525 5.0000000000
2933 6.0000000000
5001 -28.0000000000
evaluations raw_y
1 -349.0000000000
2 -254.0000000000
59 -154.0000000000
92 -148.0000000000
157 -88.0000000000
259 -81.0000000000
281 -74.0000000000
314 -61.0000000000
442 -54.0000000000
471 -47.0000000000
474 -35.0000000000
494 -22.0000000000
543 -16.0000000000
618 -9.0000000000
697 -3.0000000000
722 4.0000000000
1154 5.0000000000
1976 6.0000000000
5001 -3.0000000000
