evaluations raw_y
1 1.7730496454
16 1.8142235123
26 1.9260400616
170 1.9500780031
177 2.0000000000
220 2.3992322457
909 2.5150905433
1739 2.7352297593
2026 2.8868360277
2685 3.1172069825
4153 3.2467532468
5000 1.4723203769
evaluations raw_y
1 1.0917030568
3 1.5151515152
23 1.5605493134
59 1.9500780031
274 1.9747235387
365 2.2935779817
556 2.8344671202
3435 2.9411764706
4252 3.0562347188
5000 1.2291052114
evaluations raw_y
1 1.0917030568
2 1.5762925599
16 1.6254876463
26 1.7531556802
110 2.0525451560
139 2.3992322457
706 2.5150905433
1152 2.5987525988
1573 3.1172069825
5000 0.8922198430
evaluations raw_y
1 1.4863258026
8 1.6960651289
45 1.9500780031
52 2.3629489603
1034 2.4752475248
2025 2.5987525988
3102 2.7352297593
4876 2.9411764706
5000 1.2291052114
evaluations raw_y
1 2.2603978300
305 2.3277467412
415 2.3992322457
622 2.4366471735
2605 2.9976019185
5000 1.5605493134
evaluations raw_y
1 1.2007684918
3 1.6600265604
9 1.7730496454
103 2.5562372188
1041 2.6427061311
2005 2.9976019185
5000 0.8532423208
evaluations raw_y
1 0.9184423218
2 1.3227513228
5 1.3455328310
8 1.3691128149
16 1.6087516088
24 2.0798668885
53 2.1367521368
422 2.1968365554
689 2.3629489603
944 2.4366471735
2778 2.5150905433
3128 2.5987525988
3909 2.6427061311
4436 3.1172069825
5000 1.3340448239
evaluations raw_y
1 0.9697439876
4 1.3812154696
13 1.5299877601
16 2.5150905433
1607 2.7352297593
2067 2.8344671202
4319 2.9411764706
5000 1.5762925599
evaluations raw_y
1 0.9881422925
2 1.0339123242
5 1.1825922422
6 1.4188422247
14 1.5006002401
40 1.6960651289
92 1.7337031900
93 1.8142235123
198 2.1079258010
363 2.5150905433
1017 3.1806615776
5000 0.9637625289
evaluations raw_y
1 0.5915759584
2 0.8486082824
3 0.9293680297
5 1.2388503469
8 1.4723203769
13 1.5451174289
70 1.9500780031
202 1.9747235387
521 2.5562372188
2286 2.6427061311
2411 2.8344671202
4045 3.4626038781
5000 2.0798668885
evaluations raw_y
1 1.0620220901
4 1.2100677638
5 1.3227513228
16 1.6087516088
26 1.6254876463
28 1.8796992481
49 2.0525451560
121 2.2935779817
520 2.3992322457
970 2.5150905433
1507 2.5987525988
1551 2.8344671202
5000 1.1230907457
evaluations raw_y
1 1.6600265604
3 1.9260400616
55 2.0259319287
71 2.0525451560
121 2.1079258010
263 2.2281639929
693 2.3629489603
781 2.3992322457
918 2.5562372188
1129 2.7839643653
4701 2.8344671202
5000 1.3116474292
evaluations raw_y
1 1.2899896801
2 1.3812154696
6 1.8796992481
166 2.5150905433
1705 2.5987525988
1937 2.9411764706
3934 2.9976019185
4449 3.3875338753
5000 1.7146776406
evaluations raw_y
1 0.8486082824
2 1.4723203769
10 1.9747235387
90 2.0259319287
179 2.0525451560
248 2.0798668885
491 2.2281639929
1030 2.6427061311
2304 2.9411764706
3304 3.3875338753
5000 1.1916110582
evaluations raw_y
1 1.1649580615
3 1.2487512488
4 1.2794268168
9 1.4585764294
10 1.5451174289
20 2.0798668885
68 2.1663778163
83 2.3277467412
654 2.3629489603
1071 2.3992322457
1144 2.5150905433
1209 2.9411764706
5000 1.1312217195
evaluations raw_y
1 1.1478420569
4 1.3116474292
9 1.3227513228
11 1.4060742407
20 1.7146776406
66 2.1079258010
120 2.1968365554
474 2.2281639929
783 2.2603978300
870 3.1172069825
4809 3.3875338753
5000 1.2690355330
evaluations raw_y
1 1.0271158587
2 1.2007684918
3 1.2487512488
8 1.4450867052
9 2.0000000000
140 2.0525451560
189 2.2281639929
800 2.2935779817
958 2.3277467412
1102 2.4366471735
2955 2.5987525988
3706 2.7839643653
4160 3.2467532468
5000 0.8261731659
evaluations raw_y
1 2.1968365554
498 2.2603978300
514 2.8344671202
1234 2.9411764706
5000 1.4060742407
evaluations raw_y
1 0.8674531575
2 1.2291052114
11 1.2690355330
14 1.5451174289
15 1.7531556802
63 1.7730496454
78 1.7934002869
102 1.8573551263
191 1.8796992481
241 1.9260400616
251 2.0000000000
374 2.0259319287
688 2.1367521368
869 2.2603978300
997 2.3277467412
1487 2.3992322457
1643 2.6427061311
3507 2.6881720430
3604 2.8344671202
4331 2.9976019185
5000 0.8532423208
evaluations raw_y
1 0.8350033400
2 1.0766580534
5 1.4060742407
7 1.5151515152
11 1.5605493134
19 1.7531556802
151 1.7730496454
153 1.9025875190
207 1.9260400616
281 2.3277467412
619 2.9411764706
5000 1.4060742407
