evaluations raw_y
1 -356.0000000000
2 -315.0000000000
6 -282.0000000000
14 -262.0000000000
23 -228.0000000000
35 -208.0000000000
39 -201.0000000000
49 -188.0000000000
60 -168.0000000000
61 -167.0000000000
72 -141.0000000000
76 -121.0000000000
79 -94.0000000000
102 -41.0000000000
141 -40.0000000000
149 -29.0000000000
196 -28.0000000000
198 -16.0000000000
270 -9.0000000000
274 -5.0000000000
275 -3.0000000000
282 3.0000000000
324 4.0000000000
541 5.0000000000
678 6.0000000000
5002 -87.0000000000
evaluations raw_y
1 -369.0000000000
5 -336.0000000000
10 -302.0000000000
18 -288.0000000000
20 -128.0000000000
48 -101.0000000000
56 -88.0000000000
101 -74.0000000000
108 -67.0000000000
136 -34.0000000000
172 -21.0000000000
195 -14.0000000000
201 -2.0000000000
268 3.0000000000
291 4.0000000000
491 5.0000000000
1171 6.0000000000
5002 -47.0000000000
evaluations raw_y
1 -430.0000000000
3 -396.0000000000
4 -369.0000000000
5 -349.0000000000
11 -295.0000000000
15 -242.0000000000
25 -235.0000000000
27 -188.0000000000
39 -149.0000000000
44 -128.0000000000
64 -101.0000000000
67 -88.0000000000
69 -41.0000000000
104 -35.0000000000
129 -21.0000000000
179 -14.0000000000
204 -2.0000000000
267 4.0000000000
822 5.0000000000
1015 6.0000000000
5002 -41.0000000000
evaluations raw_y
1 -356.0000000000
2 -335.0000000000
3 -322.0000000000
5 -302.0000000000
13 -248.0000000000
25 -215.0000000000
27 -188.0000000000
29 -148.0000000000
37 -134.0000000000
39 -114.0000000000
64 -107.0000000000
74 -101.0000000000
90 -94.0000000000
96 -81.0000000000
97 -68.0000000000
113 -61.0000000000
128 -60.0000000000
147 -53.0000000000
153 -48.0000000000
157 -9.0000000000
214 -5.0000000000
226 -4.0000000000
237 4.0000000000
355 5.0000000000
448 6.0000000000
5002 -55.0000000000
evaluations raw_y
1 -564.0000000000
2 -208.0000000000
27 -181.0000000000
30 -168.0000000000
32 -154.0000000000
41 -120.0000000000
45 -81.0000000000
53 -41.0000000000
59 -29.0000000000
91 -16.0000000000
163 -11.0000000000
168 -9.0000000000
183 3.0000000000
461 4.0000000000
621 5.0000000000
745 6.0000000000
5002 -42.0000000000
evaluations raw_y
1 -342.0000000000
8 -335.0000000000
10 -147.0000000000
21 -107.0000000000
26 -87.0000000000
71 -74.0000000000
75 -61.0000000000
89 -35.0000000000
107 -27.0000000000
164 -22.0000000000
185 -15.0000000000
198 -9.0000000000
313 -8.0000000000
388 -2.0000000000
450 2.0000000000
488 4.0000000000
641 6.0000000000
5002 -34.0000000000
evaluations raw_y
1 -747.0000000000
2 -376.0000000000
5 -308.0000000000
13 -235.0000000000
23 -202.0000000000
39 -175.0000000000
58 -168.0000000000
69 -161.0000000000
81 -148.0000000000
83 -94.0000000000
91 -75.0000000000
93 -49.0000000000
107 -42.0000000000
151 -36.0000000000
155 -35.0000000000
162 -29.0000000000
175 -22.0000000000
182 -17.0000000000
200 -16.0000000000
205 -10.0000000000
214 -4.0000000000
243 -1.0000000000
280 3.0000000000
323 4.0000000000
336 5.0000000000
1238 6.0000000000
2610 7.0000000000
5002 6.0000000000
evaluations raw_y
1 -679.0000000000
2 -376.0000000000
6 -349.0000000000
8 -336.0000000000
13 -302.0000000000
16 -228.0000000000
19 -221.0000000000
31 -209.0000000000
35 -208.0000000000
37 -195.0000000000
38 -154.0000000000
40 -128.0000000000
70 -108.0000000000
104 -94.0000000000
105 -61.0000000000
108 -48.0000000000
158 -42.0000000000
162 -21.0000000000
172 -8.0000000000
268 -2.0000000000
276 5.0000000000
278 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -416.0000000000
3 -329.0000000000
5 -242.0000000000
19 -221.0000000000
24 -201.0000000000
36 -194.0000000000
39 -188.0000000000
65 -187.0000000000
66 -174.0000000000
73 -148.0000000000
85 -135.0000000000
86 -128.0000000000
94 -108.0000000000
113 -101.0000000000
123 -75.0000000000
134 -67.0000000000
139 -55.0000000000
171 -42.0000000000
177 -16.0000000000
262 -15.0000000000
336 -9.0000000000
394 2.0000000000
471 3.0000000000
475 4.0000000000
541 5.0000000000
583 6.0000000000
1236 7.0000000000
5002 -47.0000000000
evaluations raw_y
1 -275.0000000000
12 -241.0000000000
17 -201.0000000000
20 -174.0000000000
24 -154.0000000000
43 -114.0000000000
58 -61.0000000000
63 -48.0000000000
83 -35.0000000000
99 -29.0000000000
122 -23.0000000000
148 -22.0000000000
163 -10.0000000000
190 -3.0000000000
302 -2.0000000000
318 3.0000000000
338 5.0000000000
688 6.0000000000
5002 -34.0000000000
