evaluations raw_y
1 0.8350033400
2 1.3455328310
10 1.3935340022
11 1.6960651289
25 1.9260400616
42 1.9500780031
49 2.0798668885
56 2.1079258010
86 2.1968365554
105 2.3992322457
111 2.5150905433
151 2.8868360277
157 2.9976019185
189 3.1172069825
292 3.1806615776
309 3.7993920973
361 4.0983606557
5002 1.1649580615
evaluations raw_y
1 1.2007684918
2 1.5006002401
13 1.5151515152
25 1.6425755585
31 1.7934002869
79 1.8796992481
95 2.0000000000
105 2.2935779817
306 2.3277467412
322 2.6427061311
416 2.7839643653
439 2.9411764706
526 3.1806615776
818 3.2467532468
866 3.3875338753
1097 3.4626038781
5002 1.4188422247
evaluations raw_y
1 0.6971556051
2 1.5006002401
14 1.6425755585
32 1.7531556802
47 1.8142235123
53 1.8796992481
105 2.2935779817
208 2.4752475248
313 2.5150905433
340 2.6881720430
342 2.7839643653
381 3.1172069825
458 3.5410764873
590 4.4483985765
899 4.5787545788
5002 4.5787545788
evaluations raw_y
1 1.0548523207
2 1.4863258026
18 1.6254876463
21 1.7934002869
27 2.0259319287
37 2.0525451560
91 2.2935779817
121 2.4366471735
163 2.5150905433
227 2.5987525988
236 2.6427061311
262 2.8344671202
399 2.9976019185
718 3.5410764873
762 4.5787545788
5002 4.5787545788
evaluations raw_y
1 1.5605493134
23 1.6254876463
29 1.7934002869
57 1.8355359765
71 2.0000000000
73 2.5150905433
334 2.6427061311
585 2.8868360277
665 3.0562347188
800 3.1172069825
1058 3.1806615776
1296 3.4626038781
4029 3.8940809969
5002 2.1663778163
evaluations raw_y
1 1.0993843448
5 1.2388503469
6 1.3227513228
19 1.4318442153
24 1.5006002401
26 1.5451174289
36 1.5923566879
45 1.7730496454
57 1.8142235123
60 2.2935779817
114 2.3629489603
172 2.5562372188
225 2.8344671202
235 3.6231884058
292 3.8940809969
338 4.3252595156
1140 4.8638132296
5002 1.7337031900
evaluations raw_y
1 1.0339123242
8 1.4585764294
25 1.9025875190
84 2.3992322457
121 2.8344671202
190 2.8868360277
205 3.1172069825
278 3.3156498674
513 3.3875338753
3097 3.5410764873
3298 3.7091988131
3385 4.3252595156
5002 1.5762925599
evaluations raw_y
1 1.1649580615
3 1.2100677638
8 1.2794268168
9 1.3455328310
12 1.3935340022
15 1.5923566879
19 1.7337031900
59 1.9747235387
88 2.0000000000
93 2.1663778163
111 2.2935779817
135 2.5562372188
164 2.8344671202
301 3.3875338753
346 3.4626038781
391 3.9936102236
5002 3.9936102236
evaluations raw_y
1 0.6480041472
2 1.3007284079
3 1.5299877601
14 1.6600265604
21 1.7146776406
24 1.7934002869
43 2.4366471735
50 2.4752475248
71 2.6881720430
122 2.9976019185
495 3.1172069825
870 3.3156498674
1794 3.5410764873
3365 3.6231884058
5002 2.3992322457
evaluations raw_y
1 1.5762925599
5 1.6425755585
13 1.7730496454
21 2.1367521368
40 2.5150905433
159 2.5987525988
174 3.0562347188
311 4.0983606557
487 4.3252595156
5002 2.6881720430
