evaluations raw_y
1 -436.0000000000
4 -322.0000000000
9 -269.0000000000
55 -255.0000000000
85 -188.0000000000
514 -181.0000000000
684 -161.0000000000
886 -154.0000000000
1007 -135.0000000000
1232 -128.0000000000
1241 -115.0000000000
1314 -108.0000000000
1408 -107.0000000000
1478 -95.0000000000
1540 -81.0000000000
1666 -75.0000000000
1851 -74.0000000000
1966 -61.0000000000
2102 -55.0000000000
2304 -42.0000000000
2315 -28.0000000000
2516 -22.0000000000
2715 -3.0000000000
3691 -2.0000000000
3765 3.0000000000
3983 4.0000000000
4818 5.0000000000
5125 -36.0000000000
evaluations raw_y
1 -349.0000000000
3 -329.0000000000
14 -234.0000000000
74 -201.0000000000
200 -162.0000000000
610 -128.0000000000
727 -121.0000000000
910 -109.0000000000
1024 -88.0000000000
1072 -82.0000000000
1131 -67.0000000000
1497 -54.0000000000
1724 -21.0000000000
1947 -15.0000000000
2254 -3.0000000000
2683 5.0000000000
5125 -9.0000000000
evaluations raw_y
1 -248.0000000000
19 -155.0000000000
199 -154.0000000000
392 -148.0000000000
552 -128.0000000000
702 -121.0000000000
719 -114.0000000000
817 -101.0000000000
820 -88.0000000000
995 -82.0000000000
1343 -61.0000000000
1629 -55.0000000000
1741 -41.0000000000
1926 -23.0000000000
2178 -17.0000000000
2454 -16.0000000000
2498 -15.0000000000
2667 -10.0000000000
2948 4.0000000000
3883 5.0000000000
5125 3.0000000000
evaluations raw_y
1 -424.0000000000
7 -370.0000000000
10 -356.0000000000
14 -268.0000000000
46 -248.0000000000
54 -175.0000000000
111 -161.0000000000
612 -154.0000000000
698 -148.0000000000
701 -141.0000000000
938 -134.0000000000
970 -121.0000000000
1077 -81.0000000000
1421 -62.0000000000
1764 -61.0000000000
1847 -55.0000000000
2029 -48.0000000000
2274 -41.0000000000
2431 -35.0000000000
2528 -22.0000000000
3160 -15.0000000000
3782 -10.0000000000
3845 -9.0000000000
3897 -3.0000000000
4295 4.0000000000
5125 -22.0000000000
evaluations raw_y
1 -342.0000000000
5 -282.0000000000
21 -262.0000000000
45 -248.0000000000
64 -235.0000000000
81 -228.0000000000
112 -208.0000000000
321 -174.0000000000
671 -154.0000000000
729 -100.0000000000
951 -94.0000000000
1257 -87.0000000000
1484 -68.0000000000
1742 -61.0000000000
1890 -60.0000000000
1982 -40.0000000000
2403 -28.0000000000
2681 -21.0000000000
2747 -15.0000000000
2825 -1.0000000000
3729 3.0000000000
4173 4.0000000000
4940 5.0000000000
5125 -9.0000000000
evaluations raw_y
1 -430.0000000000
3 -423.0000000000
4 -215.0000000000
9 -201.0000000000
405 -187.0000000000
488 -128.0000000000
723 -122.0000000000
1074 -74.0000000000
1549 -67.0000000000
1798 -35.0000000000
2049 -27.0000000000
2488 -2.0000000000
3456 4.0000000000
4531 5.0000000000
4985 6.0000000000
5125 -29.0000000000
evaluations raw_y
1 -383.0000000000
5 -376.0000000000
6 -302.0000000000
21 -195.0000000000
336 -194.0000000000
352 -174.0000000000
513 -167.0000000000
549 -161.0000000000
575 -154.0000000000
690 -141.0000000000
791 -135.0000000000
853 -114.0000000000
922 -88.0000000000
940 -82.0000000000
1616 -62.0000000000
1688 -42.0000000000
1896 -22.0000000000
2080 -21.0000000000
2556 -8.0000000000
2806 5.0000000000
4760 6.0000000000
5125 -17.0000000000
evaluations raw_y
1 -249.0000000000
41 -228.0000000000
66 -181.0000000000
529 -121.0000000000
851 -114.0000000000
1007 -94.0000000000
1151 -87.0000000000
1272 -55.0000000000
1529 -42.0000000000
1735 -41.0000000000
1872 -36.0000000000
2005 -29.0000000000
2083 -23.0000000000
2173 -15.0000000000
2473 -9.0000000000
2696 4.0000000000
4580 5.0000000000
5125 -4.0000000000
evaluations raw_y
1 -309.0000000000
6 -289.0000000000
27 -288.0000000000
53 -248.0000000000
95 -208.0000000000
407 -188.0000000000
523 -148.0000000000
606 -147.0000000000
738 -121.0000000000
1139 -102.0000000000
1335 -93.0000000000
1542 -88.0000000000
1555 -81.0000000000
1672 -68.0000000000
1754 -62.0000000000
1855 -16.0000000000
2595 4.0000000000
3279 5.0000000000
5125 -4.0000000000
evaluations raw_y
1 -544.0000000000
4 -383.0000000000
5 -369.0000000000
6 -315.0000000000
9 -275.0000000000
42 -242.0000000000
47 -195.0000000000
128 -175.0000000000
524 -167.0000000000
610 -161.0000000000
741 -154.0000000000
906 -128.0000000000
1006 -101.0000000000
1195 -95.0000000000
1333 -94.0000000000
1384 -88.0000000000
1450 -81.0000000000
1487 -61.0000000000
1772 -55.0000000000
1858 -54.0000000000
1870 -41.0000000000
1932 -35.0000000000
2130 -22.0000000000
2384 -16.0000000000
2591 -9.0000000000
2733 -3.0000000000
3205 -2.0000000000
3283 3.0000000000
4409 4.0000000000
5125 -15.0000000000
