evaluations raw_y
1 1.0072522160
2 1.4863258026
5 1.9500780031
185 2.2935779817
248 2.3629489603
304 2.4366471735
384 2.6427061311
414 3.0562347188
786 3.1806615776
1290 3.3156498674
1321 3.5410764873
1350 4.0983606557
5006 2.2935779817
evaluations raw_y
1 1.0339123242
4 1.3572204126
5 1.7730496454
71 1.8142235123
128 1.9025875190
137 2.0798668885
142 2.2935779817
226 2.5562372188
740 2.6881720430
748 2.7839643653
1022 3.1806615776
1556 3.2467532468
5006 2.2603978300
evaluations raw_y
1 1.1394712853
3 1.4863258026
45 1.5299877601
46 1.8796992481
108 1.9747235387
116 2.2935779817
302 2.3277467412
307 2.7839643653
376 2.8344671202
1268 3.2467532468
1457 3.3156498674
1927 3.4626038781
2006 3.7091988131
5006 2.4752475248
evaluations raw_y
1 1.3812154696
5 1.4188422247
10 1.9025875190
117 2.2281639929
126 2.2603978300
134 2.3277467412
189 2.3992322457
203 2.4366471735
281 2.4752475248
433 2.5562372188
526 2.5987525988
560 2.6427061311
591 2.6881720430
640 2.8344671202
691 2.9411764706
764 3.5410764873
5006 3.5410764873
evaluations raw_y
1 1.2487512488
5 1.6960651289
13 1.8573551263
51 2.2281639929
169 2.3992322457
613 2.6427061311
661 2.6881720430
805 2.8344671202
930 3.3156498674
951 3.3875338753
1168 3.5410764873
1350 3.8940809969
1692 4.4483985765
5006 2.7352297593
evaluations raw_y
1 1.0339123242
2 1.1394712853
3 1.4723203769
16 1.5923566879
24 1.6425755585
33 2.2603978300
90 2.7839643653
551 2.8868360277
2871 2.9976019185
2979 3.1172069825
3133 3.2467532468
3391 3.3156498674
3898 3.3875338753
5006 2.1367521368
evaluations raw_y
1 1.0072522160
2 1.0766580534
3 1.2690355330
9 1.3116474292
10 1.8573551263
146 2.0525451560
183 2.2603978300
202 2.6427061311
331 2.8344671202
566 2.9976019185
729 3.0562347188
767 3.2467532468
1584 3.3875338753
2691 3.5410764873
2745 4.0983606557
2959 4.2087542088
5006 4.2087542088
evaluations raw_y
1 1.3812154696
7 1.4450867052
11 1.6425755585
21 1.7531556802
25 1.8355359765
151 1.8796992481
167 2.2603978300
316 2.3277467412
451 2.5562372188
466 2.6427061311
546 2.8868360277
570 2.9976019185
882 3.0562347188
1732 3.4626038781
1972 3.6231884058
2446 4.7169811321
5006 4.7169811321
evaluations raw_y
1 1.3340448239
5 1.5006002401
26 1.6254876463
52 1.6778523490
56 1.8573551263
84 2.0259319287
164 2.1367521368
195 2.3277467412
287 2.6881720430
572 3.1806615776
628 3.2467532468
650 3.4626038781
914 3.5410764873
928 3.6231884058
1099 4.0983606557
2172 4.4483985765
5006 3.3875338753
evaluations raw_y
1 1.0407993339
2 1.6960651289
6 1.8796992481
10 2.0000000000
98 2.1079258010
237 2.1968365554
390 2.3629489603
449 2.3992322457
463 2.4366471735
496 2.6427061311
548 2.8344671202
577 3.0562347188
648 3.1172069825
674 3.2467532468
1048 3.6231884058
5006 1.8573551263
