evaluations raw_y
1 0.9349289454
2 1.1649580615
9 1.7531556802
81 1.8355359765
154 2.0525451560
798 2.1367521368
887 2.5562372188
3010 2.5987525988
3465 3.2467532468
5025 1.4450867052
evaluations raw_y
1 0.7617306520
2 1.6425755585
20 1.7146776406
56 1.8573551263
71 1.9500780031
215 2.0259319287
373 2.1367521368
556 2.2935779817
884 2.9976019185
5025 1.2487512488
evaluations raw_y
1 1.3340448239
3 1.8796992481
83 1.9500780031
218 2.1663778163
503 2.2603978300
565 2.8868360277
4428 3.1172069825
5025 1.0407993339
evaluations raw_y
1 1.7337031900
3 1.9260400616
71 2.1663778163
180 2.7352297593
5025 1.6778523490
evaluations raw_y
1 0.8305647841
2 0.9077705156
3 1.1825922422
4 1.2487512488
5 1.8142235123
18 1.9260400616
71 2.2603978300
222 2.5987525988
2036 2.6881720430
5025 1.1478420569
evaluations raw_y
1 1.3691128149
7 1.5451174289
14 1.7531556802
65 1.9025875190
107 2.0259319287
133 2.1079258010
275 2.5150905433
2188 2.5562372188
4187 2.6881720430
5025 1.1150758252
evaluations raw_y
1 0.5294366794
2 1.7730496454
13 1.9747235387
250 2.1079258010
433 2.1367521368
680 2.2281639929
777 2.3629489603
1845 2.3992322457
3574 2.5562372188
3852 3.2467532468
5025 1.3455328310
evaluations raw_y
1 1.1312217195
3 1.2487512488
6 1.3691128149
8 1.6425755585
27 1.9025875190
237 1.9260400616
258 2.0000000000
331 2.5150905433
3738 2.5562372188
5025 1.2195121951
evaluations raw_y
1 0.6297229219
2 1.3572204126
7 1.9500780031
65 1.9747235387
126 2.1367521368
347 2.3992322457
849 2.4366471735
1178 2.5987525988
3967 2.8868360277
5025 1.6960651289
evaluations raw_y
1 0.6426735219
2 1.7934002869
5 2.1079258010
727 2.2281639929
1018 2.3992322457
1438 2.7839643653
5025 1.2007684918
