evaluations raw_y
1 1.2794268168
3 1.7730496454
32 1.7934002869
52 1.8796992481
106 1.9025875190
123 1.9260400616
143 2.0259319287
242 2.0525451560
244 2.3277467412
257 2.3629489603
293 2.5150905433
344 2.8344671202
675 3.2467532468
1191 3.3875338753
1235 3.4626038781
2350 3.9936102236
5003 3.4626038781
evaluations raw_y
1 1.1737089202
3 1.3812154696
17 1.9260400616
113 2.0798668885
352 2.1367521368
406 2.4366471735
504 2.6881720430
787 2.9411764706
1033 3.0562347188
1042 3.1172069825
1117 3.3156498674
3156 3.4626038781
4785 3.7091988131
5003 2.1079258010
evaluations raw_y
1 1.6600265604
15 2.7352297593
643 3.2467532468
1624 3.3156498674
1974 3.5410764873
2349 3.7993920973
5003 3.7993920973
evaluations raw_y
1 1.2899896801
4 1.7337031900
8 2.5150905433
70 2.9411764706
442 3.3875338753
5003 3.3875338753
evaluations raw_y
1 0.8821453776
3 1.0271158587
5 1.2291052114
11 1.4318442153
13 1.5006002401
35 1.5923566879
38 1.6254876463
66 1.8573551263
96 2.0000000000
156 2.0798668885
165 2.3629489603
444 3.1172069825
558 3.7091988131
5003 3.7091988131
evaluations raw_y
1 1.0339123242
2 1.1394712853
4 1.4318442153
5 1.5151515152
40 1.7337031900
61 1.7934002869
81 1.9747235387
117 2.0798668885
120 2.1079258010
202 2.1968365554
277 2.3629489603
513 2.6427061311
517 2.7352297593
740 2.8344671202
936 2.9411764706
1044 2.9976019185
1165 3.1806615776
1218 3.6231884058
2270 4.2087542088
5003 4.2087542088
evaluations raw_y
1 1.2794268168
16 1.3691128149
23 1.5762925599
33 1.9025875190
131 1.9500780031
136 2.1367521368
144 2.2281639929
156 2.3277467412
272 2.5562372188
805 2.6881720430
812 2.7352297593
964 2.9976019185
1247 3.3875338753
1362 3.7993920973
5003 1.7531556802
evaluations raw_y
1 1.3007284079
11 1.4318442153
14 1.6960651289
21 1.8796992481
29 2.1663778163
54 2.2603978300
58 2.4366471735
159 2.5150905433
296 2.5562372188
744 3.1806615776
1066 3.2467532468
1102 3.3156498674
1356 3.5410764873
1691 3.6231884058
1887 4.0983606557
5003 2.4366471735
evaluations raw_y
1 1.2588116818
5 1.3227513228
12 1.6425755585
35 1.8573551263
48 1.8796992481
113 2.0798668885
154 2.1663778163
175 2.1968365554
228 2.2281639929
263 2.3277467412
363 2.3992322457
679 2.6881720430
847 3.0562347188
955 3.1806615776
1135 3.3875338753
1474 3.7993920973
5003 1.8796992481
evaluations raw_y
1 0.7229612493
2 1.0548523207
7 1.2794268168
12 2.0798668885
189 2.1079258010
281 2.4366471735
561 2.5150905433
579 2.5562372188
618 2.8344671202
694 3.4626038781
1252 3.6231884058
3536 3.9936102236
5003 2.1663778163
