evaluations raw_y
1 -342.0000000000
15 -315.0000000000
19 -295.0000000000
26 -275.0000000000
31 -222.0000000000
66 -215.0000000000
79 -202.0000000000
80 -194.0000000000
84 -175.0000000000
88 -128.0000000000
129 -101.0000000000
132 -47.0000000000
151 -28.0000000000
191 -22.0000000000
203 -21.0000000000
223 -15.0000000000
228 -3.0000000000
287 -2.0000000000
305 3.0000000000
312 5.0000000000
474 6.0000000000
5002 -87.0000000000
evaluations raw_y
1 -356.0000000000
4 -336.0000000000
5 -302.0000000000
18 -282.0000000000
20 -275.0000000000
21 -269.0000000000
31 -262.0000000000
33 -208.0000000000
39 -189.0000000000
40 -188.0000000000
46 -168.0000000000
55 -141.0000000000
58 -101.0000000000
75 -95.0000000000
77 -94.0000000000
86 -75.0000000000
96 -61.0000000000
134 -54.0000000000
147 -22.0000000000
232 -8.0000000000
339 -2.0000000000
440 3.0000000000
498 4.0000000000
524 5.0000000000
2184 6.0000000000
5002 -20.0000000000
evaluations raw_y
1 -383.0000000000
4 -261.0000000000
21 -241.0000000000
37 -201.0000000000
39 -181.0000000000
64 -168.0000000000
65 -121.0000000000
94 -115.0000000000
130 -88.0000000000
151 -81.0000000000
154 -74.0000000000
192 -61.0000000000
193 -54.0000000000
215 -36.0000000000
221 -16.0000000000
266 -10.0000000000
297 -9.0000000000
380 -3.0000000000
469 -2.0000000000
482 4.0000000000
560 5.0000000000
1291 6.0000000000
4254 7.0000000000
5002 -27.0000000000
evaluations raw_y
1 -376.0000000000
2 -295.0000000000
5 -208.0000000000
24 -188.0000000000
37 -168.0000000000
43 -148.0000000000
46 -128.0000000000
48 -108.0000000000
60 -61.0000000000
86 -48.0000000000
88 -28.0000000000
106 -21.0000000000
125 -8.0000000000
195 -3.0000000000
237 -2.0000000000
303 4.0000000000
381 5.0000000000
1014 6.0000000000
1102 7.0000000000
5002 -53.0000000000
evaluations raw_y
1 -564.0000000000
2 -551.0000000000
3 -497.0000000000
4 -309.0000000000
5 -302.0000000000
15 -174.0000000000
31 -114.0000000000
33 -81.0000000000
35 -75.0000000000
39 -74.0000000000
83 -68.0000000000
86 -62.0000000000
93 -61.0000000000
119 -55.0000000000
123 -49.0000000000
125 -48.0000000000
148 -29.0000000000
152 -23.0000000000
161 -16.0000000000
182 -9.0000000000
199 -2.0000000000
228 4.0000000000
716 5.0000000000
1237 6.0000000000
5002 -34.0000000000
evaluations raw_y
1 -430.0000000000
2 -369.0000000000
4 -336.0000000000
9 -282.0000000000
14 -208.0000000000
26 -195.0000000000
39 -188.0000000000
40 -181.0000000000
54 -168.0000000000
62 -121.0000000000
94 -100.0000000000
132 -74.0000000000
143 -54.0000000000
190 -27.0000000000
209 -14.0000000000
245 -8.0000000000
308 -2.0000000000
401 2.0000000000
409 3.0000000000
518 4.0000000000
537 5.0000000000
668 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -376.0000000000
6 -335.0000000000
9 -322.0000000000
13 -308.0000000000
14 -275.0000000000
40 -215.0000000000
62 -188.0000000000
79 -114.0000000000
98 -94.0000000000
109 -81.0000000000
137 -67.0000000000
143 -61.0000000000
177 -54.0000000000
198 -48.0000000000
206 -34.0000000000
236 -15.0000000000
314 -9.0000000000
333 -4.0000000000
346 -3.0000000000
361 -2.0000000000
364 4.0000000000
421 5.0000000000
465 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -261.0000000000
25 -254.0000000000
27 -167.0000000000
40 -134.0000000000
62 -114.0000000000
73 -74.0000000000
142 -73.0000000000
147 -47.0000000000
209 -40.0000000000
222 -34.0000000000
310 -21.0000000000
318 -9.0000000000
350 -8.0000000000
431 -3.0000000000
444 -2.0000000000
457 3.0000000000
516 5.0000000000
723 6.0000000000
5002 -20.0000000000
evaluations raw_y
1 -389.0000000000
2 -369.0000000000
10 -275.0000000000
16 -241.0000000000
19 -234.0000000000
20 -201.0000000000
27 -188.0000000000
42 -148.0000000000
47 -88.0000000000
88 -81.0000000000
165 -74.0000000000
169 -68.0000000000
175 -61.0000000000
176 -54.0000000000
201 -41.0000000000
203 -21.0000000000
226 -8.0000000000
307 3.0000000000
395 4.0000000000
649 5.0000000000
679 6.0000000000
5002 -27.0000000000
evaluations raw_y
1 -423.0000000000
2 -302.0000000000
8 -248.0000000000
19 -235.0000000000
41 -208.0000000000
46 -207.0000000000
48 -147.0000000000
75 -127.0000000000
106 -101.0000000000
134 -88.0000000000
141 -75.0000000000
143 -22.0000000000
196 -15.0000000000
290 -14.0000000000
299 -9.0000000000
313 -3.0000000000
365 -2.0000000000
443 3.0000000000
537 4.0000000000
674 5.0000000000
787 6.0000000000
5002 -27.0000000000
