evaluations raw_y
1 -308.0000000000
15 -255.0000000000
57 -241.0000000000
78 -201.0000000000
91 -181.0000000000
112 -148.0000000000
147 -128.0000000000
164 -100.0000000000
172 -94.0000000000
192 -80.0000000000
198 -74.0000000000
240 -54.0000000000
263 -48.0000000000
289 -41.0000000000
321 -34.0000000000
352 -21.0000000000
406 -15.0000000000
429 -9.0000000000
498 -3.0000000000
513 -2.0000000000
585 2.0000000000
709 4.0000000000
896 5.0000000000
1141 6.0000000000
1877 7.0000000000
5003 7.0000000000
evaluations raw_y
1 -396.0000000000
6 -295.0000000000
20 -208.0000000000
53 -195.0000000000
61 -188.0000000000
88 -168.0000000000
96 -155.0000000000
140 -148.0000000000
170 -142.0000000000
177 -128.0000000000
211 -107.0000000000
216 -95.0000000000
229 -81.0000000000
254 -67.0000000000
267 -54.0000000000
344 -48.0000000000
365 -35.0000000000
441 -8.0000000000
526 -3.0000000000
539 -2.0000000000
659 4.0000000000
951 5.0000000000
1378 6.0000000000
5003 6.0000000000
evaluations raw_y
1 -389.0000000000
2 -342.0000000000
9 -336.0000000000
30 -302.0000000000
32 -201.0000000000
50 -188.0000000000
56 -168.0000000000
64 -148.0000000000
80 -134.0000000000
105 -127.0000000000
109 -121.0000000000
111 -101.0000000000
134 -94.0000000000
150 -55.0000000000
233 -34.0000000000
317 -28.0000000000
356 -16.0000000000
373 -9.0000000000
594 -3.0000000000
674 4.0000000000
773 5.0000000000
1187 6.0000000000
5003 -15.0000000000
evaluations raw_y
1 -303.0000000000
4 -194.0000000000
49 -174.0000000000
76 -167.0000000000
86 -161.0000000000
88 -154.0000000000
120 -148.0000000000
121 -147.0000000000
122 -114.0000000000
203 -107.0000000000
217 -81.0000000000
261 -67.0000000000
305 -60.0000000000
345 -48.0000000000
425 -41.0000000000
465 -29.0000000000
479 -21.0000000000
499 -8.0000000000
600 -3.0000000000
722 4.0000000000
981 5.0000000000
1506 6.0000000000
1837 7.0000000000
5003 -53.0000000000
evaluations raw_y
1 -450.0000000000
2 -417.0000000000
4 -410.0000000000
5 -295.0000000000
7 -241.0000000000
48 -228.0000000000
55 -188.0000000000
65 -181.0000000000
89 -168.0000000000
108 -167.0000000000
110 -155.0000000000
111 -141.0000000000
124 -129.0000000000
153 -81.0000000000
195 -74.0000000000
200 -41.0000000000
212 -28.0000000000
252 -9.0000000000
507 -3.0000000000
660 3.0000000000
726 4.0000000000
1113 5.0000000000
2101 6.0000000000
5003 -14.0000000000
evaluations raw_y
1 -355.0000000000
5 -329.0000000000
6 -221.0000000000
49 -214.0000000000
55 -181.0000000000
62 -167.0000000000
67 -154.0000000000
78 -141.0000000000
94 -134.0000000000
100 -120.0000000000
116 -107.0000000000
120 -102.0000000000
137 -80.0000000000
164 -68.0000000000
188 -67.0000000000
221 -62.0000000000
245 -61.0000000000
294 -48.0000000000
311 -41.0000000000
349 -35.0000000000
407 -28.0000000000
490 -27.0000000000
512 -15.0000000000
567 -9.0000000000
629 -8.0000000000
645 4.0000000000
855 5.0000000000
1703 6.0000000000
1917 7.0000000000
5003 -33.0000000000
evaluations raw_y
1 -510.0000000000
3 -436.0000000000
4 -336.0000000000
10 -329.0000000000
15 -316.0000000000
22 -268.0000000000
55 -208.0000000000
60 -188.0000000000
77 -181.0000000000
79 -168.0000000000
86 -155.0000000000
102 -141.0000000000
117 -140.0000000000
146 -128.0000000000
190 -120.0000000000
191 -108.0000000000
210 -107.0000000000
227 -94.0000000000
228 -87.0000000000
293 -49.0000000000
318 -40.0000000000
338 -35.0000000000
405 -34.0000000000
418 -22.0000000000
470 -15.0000000000
534 -9.0000000000
547 -7.0000000000
574 -3.0000000000
596 -2.0000000000
737 -1.0000000000
739 4.0000000000
1096 6.0000000000
2061 7.0000000000
5003 6.0000000000
evaluations raw_y
1 -362.0000000000
2 -356.0000000000
3 -194.0000000000
49 -187.0000000000
52 -168.0000000000
54 -154.0000000000
66 -148.0000000000
81 -147.0000000000
116 -141.0000000000
124 -88.0000000000
148 -82.0000000000
156 -61.0000000000
164 -55.0000000000
231 -54.0000000000
241 -35.0000000000
296 -34.0000000000
311 -9.0000000000
558 -4.0000000000
658 -3.0000000000
713 -2.0000000000
716 2.0000000000
790 3.0000000000
1055 5.0000000000
1528 6.0000000000
5003 -61.0000000000
evaluations raw_y
1 -504.0000000000
2 -417.0000000000
8 -389.0000000000
9 -302.0000000000
15 -248.0000000000
20 -235.0000000000
26 -187.0000000000
59 -148.0000000000
67 -147.0000000000
73 -140.0000000000
75 -128.0000000000
91 -114.0000000000
106 -62.0000000000
114 -22.0000000000
196 -3.0000000000
288 -2.0000000000
419 2.0000000000
532 3.0000000000
533 5.0000000000
5003 -8.0000000000
evaluations raw_y
1 -322.0000000000
5 -288.0000000000
20 -248.0000000000
40 -215.0000000000
57 -208.0000000000
72 -201.0000000000
97 -181.0000000000
99 -154.0000000000
125 -141.0000000000
155 -134.0000000000
167 -121.0000000000
185 -101.0000000000
221 -88.0000000000
257 -81.0000000000
260 -48.0000000000
304 -41.0000000000
364 -23.0000000000
450 -17.0000000000
497 -10.0000000000
580 -9.0000000000
644 -4.0000000000
698 -3.0000000000
737 3.0000000000
831 5.0000000000
1421 6.0000000000
5003 -2.0000000000
