evaluations raw_y
1 -315.0000000000
9 -88.0000000000
278 -81.0000000000
299 -62.0000000000
358 -55.0000000000
370 -42.0000000000
410 -21.0000000000
578 -18.0000000000
605 -11.0000000000
667 -4.0000000000
785 1.0000000000
793 2.0000000000
846 3.0000000000
974 4.0000000000
1628 5.0000000000
5002 5.0000000000
evaluations raw_y
1 -463.0000000000
3 -308.0000000000
6 -295.0000000000
9 -221.0000000000
58 -155.0000000000
212 -140.0000000000
228 -135.0000000000
233 -113.0000000000
287 -88.0000000000
335 -75.0000000000
389 -36.0000000000
402 -15.0000000000
540 -11.0000000000
548 -9.0000000000
618 -3.0000000000
642 -2.0000000000
706 -1.0000000000
710 1.0000000000
723 3.0000000000
837 4.0000000000
1009 5.0000000000
1585 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -450.0000000000
3 -362.0000000000
6 -282.0000000000
16 -248.0000000000
35 -202.0000000000
89 -161.0000000000
180 -154.0000000000
186 -141.0000000000
246 -121.0000000000
253 -114.0000000000
263 -108.0000000000
288 -107.0000000000
296 -87.0000000000
348 -68.0000000000
375 -67.0000000000
395 -35.0000000000
509 -9.0000000000
653 -2.0000000000
698 4.0000000000
793 5.0000000000
5002 5.0000000000
evaluations raw_y
1 -369.0000000000
3 -322.0000000000
11 -315.0000000000
25 -228.0000000000
90 -174.0000000000
153 -141.0000000000
195 -128.0000000000
273 -108.0000000000
320 -102.0000000000
373 -95.0000000000
401 -69.0000000000
423 -49.0000000000
559 -48.0000000000
607 -42.0000000000
626 -41.0000000000
655 -30.0000000000
702 -28.0000000000
791 -15.0000000000
885 -2.0000000000
1045 4.0000000000
1162 5.0000000000
5002 5.0000000000
evaluations raw_y
1 -322.0000000000
13 -276.0000000000
41 -275.0000000000
55 -248.0000000000
123 -228.0000000000
136 -222.0000000000
142 -188.0000000000
163 -167.0000000000
166 -162.0000000000
198 -141.0000000000
242 -135.0000000000
258 -128.0000000000
272 -109.0000000000
288 -75.0000000000
357 -54.0000000000
449 -43.0000000000
455 -36.0000000000
487 -35.0000000000
570 -29.0000000000
634 -10.0000000000
676 -2.0000000000
737 3.0000000000
842 4.0000000000
2027 5.0000000000
2829 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -363.0000000000
3 -329.0000000000
16 -302.0000000000
40 -174.0000000000
113 -154.0000000000
166 -100.0000000000
230 -73.0000000000
303 -68.0000000000
361 -54.0000000000
424 -47.0000000000
479 -35.0000000000
507 -29.0000000000
518 -15.0000000000
599 -2.0000000000
731 -1.0000000000
746 5.0000000000
5002 5.0000000000
evaluations raw_y
1 -221.0000000000
94 -175.0000000000
101 -168.0000000000
144 -115.0000000000
203 -95.0000000000
259 -81.0000000000
332 -69.0000000000
350 -68.0000000000
355 -42.0000000000
487 -36.0000000000
505 -35.0000000000
510 -22.0000000000
553 -16.0000000000
570 -10.0000000000
576 -3.0000000000
666 3.0000000000
739 4.0000000000
822 5.0000000000
1552 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -376.0000000000
3 -282.0000000000
6 -208.0000000000
46 -201.0000000000
71 -155.0000000000
121 -121.0000000000
163 -102.0000000000
195 -87.0000000000
269 -81.0000000000
307 -68.0000000000
342 -54.0000000000
370 -48.0000000000
378 -28.0000000000
404 -22.0000000000
442 -17.0000000000
474 -16.0000000000
521 -8.0000000000
534 -2.0000000000
734 2.0000000000
739 4.0000000000
926 5.0000000000
5002 -8.0000000000
evaluations raw_y
1 -356.0000000000
4 -288.0000000000
16 -208.0000000000
87 -162.0000000000
125 -155.0000000000
189 -154.0000000000
201 -148.0000000000
245 -135.0000000000
251 -121.0000000000
288 -108.0000000000
307 -89.0000000000
337 -88.0000000000
362 -80.0000000000
443 -75.0000000000
449 -62.0000000000
470 -55.0000000000
519 -48.0000000000
520 -16.0000000000
682 -15.0000000000
706 -10.0000000000
739 5.0000000000
2428 6.0000000000
4198 7.0000000000
5002 7.0000000000
evaluations raw_y
1 -423.0000000000
4 -396.0000000000
5 -369.0000000000
6 -322.0000000000
10 -255.0000000000
42 -168.0000000000
153 -162.0000000000
170 -147.0000000000
174 -141.0000000000
181 -121.0000000000
245 -108.0000000000
260 -88.0000000000
308 -68.0000000000
310 -61.0000000000
358 -42.0000000000
375 -41.0000000000
493 -23.0000000000
530 -9.0000000000
683 3.0000000000
794 4.0000000000
1064 5.0000000000
1380 6.0000000000
5002 6.0000000000
