evaluations raw_y
1 1.3227513228
17 1.4060742407
37 1.4450867052
39 1.4585764294
42 2.1663778163
382 2.2281639929
535 2.3992322457
608 2.4752475248
1000 2.5150905433
1202 2.8344671202
1871 2.8868360277
2013 3.1806615776
2207 3.7091988131
5001 1.3455328310
evaluations raw_y
1 1.0766580534
4 1.6425755585
11 1.6960651289
125 1.7531556802
169 1.9025875190
180 2.0000000000
261 2.6427061311
2260 2.7839643653
3183 2.8868360277
3471 3.0562347188
3726 3.3156498674
3810 3.3875338753
4522 3.5410764873
4608 3.6231884058
5001 2.5987525988
evaluations raw_y
1 0.9758001561
2 1.3116474292
3 1.5299877601
31 1.7337031900
115 1.9025875190
119 2.4752475248
336 2.7352297593
1207 2.7839643653
1652 2.8868360277
2124 3.1806615776
2258 3.3875338753
2530 3.7091988131
3639 3.8940809969
3754 4.0983606557
5001 3.3156498674
evaluations raw_y
1 1.3572204126
2 1.6600265604
45 1.7730496454
111 2.1079258010
326 2.1968365554
354 2.5150905433
994 2.6881720430
1667 2.7352297593
2250 2.9976019185
2633 3.0562347188
2930 3.5410764873
4816 3.6231884058
5001 1.3455328310
evaluations raw_y
1 1.0204081633
2 1.6425755585
11 2.0000000000
313 2.0259319287
410 2.5150905433
476 2.5562372188
651 2.7839643653
1350 3.0562347188
1697 3.4626038781
3619 3.5410764873
3747 3.6231884058
4344 3.7091988131
5001 2.0259319287
evaluations raw_y
1 1.4585764294
15 1.5605493134
22 1.9260400616
93 2.1663778163
167 2.3277467412
360 2.5150905433
361 2.5987525988
639 2.9976019185
1173 3.3156498674
2787 3.7091988131
5001 1.6425755585
evaluations raw_y
1 0.7846829881
2 1.1394712853
4 1.2899896801
7 1.5923566879
27 1.6960651289
46 1.7934002869
165 1.9025875190
176 2.1079258010
250 2.7839643653
2126 2.8344671202
2202 3.3156498674
4349 3.4626038781
4732 3.6231884058
4844 3.9936102236
5001 2.0798668885
evaluations raw_y
1 1.1150758252
4 1.2794268168
5 1.3455328310
6 1.8796992481
36 1.9025875190
89 2.0525451560
147 2.2935779817
666 2.4752475248
1510 2.5987525988
1558 2.6881720430
1792 2.9411764706
1804 3.0562347188
2560 3.2467532468
3015 3.4626038781
3733 3.6231884058
4869 3.7993920973
5001 1.2588116818
evaluations raw_y
1 0.9238728751
2 1.0204081633
3 2.0259319287
74 2.0525451560
99 2.0798668885
436 2.2281639929
615 2.3277467412
767 2.5987525988
1527 2.7839643653
1795 3.1172069825
2143 3.3875338753
2821 3.8940809969
3530 4.0983606557
4454 4.4483985765
5001 1.6087516088
evaluations raw_y
1 1.0407993339
3 1.1737089202
5 1.2100677638
9 1.2690355330
13 1.4863258026
37 1.6600265604
80 1.7531556802
94 1.7730496454
211 1.8796992481
260 1.9500780031
306 2.0259319287
349 2.4366471735
885 2.5562372188
1046 2.8868360277
1283 2.9411764706
1694 2.9976019185
1787 3.2467532468
2083 3.3875338753
2903 3.5410764873
3297 3.7993920973
4270 3.9936102236
5001 1.9260400616
