evaluations raw_y
1 -369.0000000000
3 -349.0000000000
7 -214.0000000000
31 -194.0000000000
50 -161.0000000000
60 -108.0000000000
110 -81.0000000000
180 -68.0000000000
232 -54.0000000000
263 -48.0000000000
266 -41.0000000000
274 -28.0000000000
368 -8.0000000000
461 -2.0000000000
533 4.0000000000
846 5.0000000000
1686 6.0000000000
5014 6.0000000000
evaluations raw_y
1 -302.0000000000
10 -228.0000000000
32 -221.0000000000
34 -155.0000000000
83 -128.0000000000
116 -108.0000000000
131 -82.0000000000
140 -28.0000000000
232 -22.0000000000
251 -16.0000000000
288 -15.0000000000
354 -9.0000000000
366 -3.0000000000
521 -2.0000000000
543 3.0000000000
631 4.0000000000
728 5.0000000000
5014 5.0000000000
evaluations raw_y
1 -362.0000000000
14 -308.0000000000
31 -295.0000000000
40 -282.0000000000
59 -275.0000000000
84 -248.0000000000
117 -241.0000000000
128 -221.0000000000
146 -201.0000000000
195 -181.0000000000
217 -175.0000000000
230 -141.0000000000
254 -121.0000000000
318 -108.0000000000
349 -95.0000000000
438 -94.0000000000
442 -88.0000000000
479 -68.0000000000
549 -61.0000000000
602 -48.0000000000
850 -42.0000000000
1032 -36.0000000000
1104 -23.0000000000
1162 -17.0000000000
1287 -16.0000000000
1488 -3.0000000000
1586 3.0000000000
2007 4.0000000000
2614 5.0000000000
5014 -15.0000000000
evaluations raw_y
1 -450.0000000000
2 -208.0000000000
47 -201.0000000000
84 -161.0000000000
88 -154.0000000000
102 -141.0000000000
119 -128.0000000000
146 -121.0000000000
187 -101.0000000000
275 -88.0000000000
282 -68.0000000000
496 -55.0000000000
804 -35.0000000000
1194 -22.0000000000
1201 -15.0000000000
1321 -9.0000000000
1356 -3.0000000000
1564 -2.0000000000
1813 4.0000000000
2081 5.0000000000
2208 6.0000000000
2977 7.0000000000
5014 7.0000000000
evaluations raw_y
1 -571.0000000000
2 -389.0000000000
3 -342.0000000000
11 -322.0000000000
12 -282.0000000000
27 -222.0000000000
50 -221.0000000000
65 -202.0000000000
66 -201.0000000000
77 -181.0000000000
106 -174.0000000000
139 -167.0000000000
147 -148.0000000000
172 -135.0000000000
200 -134.0000000000
226 -101.0000000000
310 -95.0000000000
311 -81.0000000000
385 -75.0000000000
446 -68.0000000000
510 -62.0000000000
568 -49.0000000000
640 -48.0000000000
644 -42.0000000000
721 -29.0000000000
747 -28.0000000000
807 -15.0000000000
1868 -9.0000000000
2562 -3.0000000000
2735 3.0000000000
3008 4.0000000000
3788 5.0000000000
4007 6.0000000000
5014 -14.0000000000
evaluations raw_y
1 -598.0000000000
2 -356.0000000000
6 -322.0000000000
25 -288.0000000000
60 -282.0000000000
65 -275.0000000000
66 -268.0000000000
77 -235.0000000000
100 -207.0000000000
128 -187.0000000000
148 -174.0000000000
169 -167.0000000000
183 -147.0000000000
190 -120.0000000000
216 -114.0000000000
228 -107.0000000000
244 -87.0000000000
280 -67.0000000000
332 -40.0000000000
416 -34.0000000000
759 -14.0000000000
1143 -8.0000000000
1846 -2.0000000000
2803 -1.0000000000
2864 4.0000000000
3343 5.0000000000
5014 5.0000000000
evaluations raw_y
1 -389.0000000000
2 -275.0000000000
9 -228.0000000000
23 -154.0000000000
78 -147.0000000000
105 -141.0000000000
113 -128.0000000000
122 -127.0000000000
137 -107.0000000000
158 -100.0000000000
166 -61.0000000000
303 -48.0000000000
348 -42.0000000000
386 -35.0000000000
436 -29.0000000000
563 -16.0000000000
648 -15.0000000000
831 -14.0000000000
935 -8.0000000000
1180 -2.0000000000
1974 4.0000000000
2197 5.0000000000
3065 6.0000000000
5014 6.0000000000
evaluations raw_y
1 -430.0000000000
2 -423.0000000000
3 -228.0000000000
24 -221.0000000000
67 -208.0000000000
81 -201.0000000000
84 -174.0000000000
104 -87.0000000000
207 -81.0000000000
219 -68.0000000000
274 -67.0000000000
294 -61.0000000000
296 -41.0000000000
338 -35.0000000000
409 -21.0000000000
621 -8.0000000000
741 -2.0000000000
960 -1.0000000000
1422 5.0000000000
5014 5.0000000000
evaluations raw_y
1 -295.0000000000
18 -228.0000000000
27 -201.0000000000
61 -194.0000000000
81 -154.0000000000
117 -121.0000000000
139 -107.0000000000
168 -87.0000000000
226 -67.0000000000
280 -54.0000000000
336 -41.0000000000
395 -35.0000000000
691 -15.0000000000
1023 -14.0000000000
1086 -2.0000000000
1133 -1.0000000000
1481 5.0000000000
1931 6.0000000000
5014 6.0000000000
evaluations raw_y
1 -443.0000000000
2 -235.0000000000
70 -161.0000000000
112 -141.0000000000
213 -121.0000000000
307 -101.0000000000
688 -81.0000000000
781 -68.0000000000
990 -48.0000000000
1428 -28.0000000000
1756 -15.0000000000
2023 -9.0000000000
2100 -8.0000000000
2343 -7.0000000000
2495 -1.0000000000
3448 5.0000000000
4405 6.0000000000
5014 6.0000000000
