evaluations raw_y
1 0.6645401382
2 1.2195121951
6 1.2588116818
9 1.6087516088
13 1.9260400616
18 2.0259319287
67 2.5562372188
1753 2.7352297593
1804 2.8868360277
2389 2.9411764706
2829 3.2467532468
3192 3.4626038781
4111 3.7091988131
5005 3.7091988131
evaluations raw_y
1 1.3572204126
12 1.5451174289
14 1.7337031900
18 1.7531556802
32 1.8142235123
84 2.0000000000
124 2.2603978300
132 2.6881720430
300 2.7352297593
1865 2.7839643653
2020 2.8868360277
2274 2.9411764706
2364 2.9976019185
2536 3.1172069825
3448 3.2467532468
4121 3.3156498674
5005 1.7934002869
evaluations raw_y
1 0.8871540099
3 1.3340448239
12 1.6425755585
35 1.9260400616
73 2.2935779817
1467 2.3277467412
1482 2.5562372188
1986 3.1172069825
2602 3.1806615776
2637 3.2467532468
2786 3.3156498674
2809 3.8940809969
5005 2.2603978300
evaluations raw_y
1 1.0339123242
3 1.1916110582
5 1.8573551263
21 2.0525451560
341 2.1367521368
418 2.1968365554
1817 2.3277467412
1871 2.3629489603
2560 2.5562372188
3666 2.5987525988
3840 2.6427061311
4307 2.8868360277
4953 3.0562347188
5005 1.3340448239
evaluations raw_y
1 0.9349289454
3 1.3340448239
8 1.6425755585
18 2.0000000000
70 2.1079258010
170 2.2281639929
689 2.8344671202
1524 2.9976019185
3050 3.1806615776
3264 4.2087542088
5005 2.8344671202
evaluations raw_y
1 1.3340448239
4 2.0000000000
27 2.0259319287
172 2.0798668885
380 2.2603978300
1176 2.2935779817
1236 2.5150905433
1491 2.6881720430
2485 2.9411764706
4019 2.9976019185
4163 3.1172069825
4249 3.2467532468
4677 3.4626038781
5005 3.2467532468
evaluations raw_y
1 1.0993843448
2 1.1478420569
5 1.3227513228
10 1.5006002401
12 1.7531556802
93 1.8355359765
131 2.1079258010
247 2.4366471735
912 2.5987525988
2189 2.8868360277
3146 3.1806615776
3278 3.2467532468
3459 3.8940809969
5005 2.7352297593
evaluations raw_y
1 0.4580432393
2 1.0339123242
3 1.3812154696
5 1.7146776406
67 1.7730496454
72 1.8142235123
94 2.4752475248
796 2.5987525988
921 2.7839643653
1242 3.1172069825
3411 3.2467532468
3630 3.3156498674
3802 3.6231884058
4070 3.7993920973
4558 4.0983606557
5005 3.6231884058
evaluations raw_y
1 1.5151515152
15 1.5451174289
50 2.0798668885
481 2.2935779817
650 2.3992322457
1261 2.4752475248
1458 2.5562372188
1719 2.8868360277
2215 3.0562347188
2293 3.4626038781
2451 3.5410764873
3122 4.4483985765
4001 4.7169811321
4246 5.1867219917
5005 4.7169811321
evaluations raw_y
1 0.9293680297
2 0.9578544061
3 1.0008006405
4 1.2195121951
7 1.2487512488
8 1.3455328310
14 1.4585764294
15 1.7934002869
47 2.2281639929
476 2.3277467412
1147 2.4752475248
1221 2.5150905433
1992 2.5562372188
2076 2.6881720430
2152 3.0562347188
2205 3.3875338753
5005 1.4450867052
