evaluations raw_y
1 -437.0000000000
3 -436.0000000000
5 -402.0000000000
10 -282.0000000000
11 -221.0000000000
44 -214.0000000000
69 -207.0000000000
84 -181.0000000000
110 -154.0000000000
117 -141.0000000000
119 -140.0000000000
134 -128.0000000000
141 -121.0000000000
160 -114.0000000000
164 -82.0000000000
205 -68.0000000000
206 -62.0000000000
225 -61.0000000000
244 -35.0000000000
249 -34.0000000000
276 -22.0000000000
282 -16.0000000000
320 -15.0000000000
335 -9.0000000000
347 -3.0000000000
381 3.0000000000
384 4.0000000000
456 5.0000000000
1111 6.0000000000
5002 -34.0000000000
evaluations raw_y
1 -315.0000000000
2 -295.0000000000
12 -235.0000000000
21 -215.0000000000
45 -175.0000000000
60 -161.0000000000
66 -134.0000000000
71 -88.0000000000
98 -48.0000000000
107 -15.0000000000
165 -11.0000000000
172 -10.0000000000
176 -9.0000000000
187 -3.0000000000
227 2.0000000000
248 4.0000000000
361 5.0000000000
466 6.0000000000
5002 -47.0000000000
evaluations raw_y
1 -477.0000000000
3 -369.0000000000
6 -342.0000000000
9 -282.0000000000
15 -261.0000000000
21 -201.0000000000
35 -167.0000000000
69 -153.0000000000
76 -121.0000000000
87 -114.0000000000
90 -101.0000000000
109 -61.0000000000
115 -55.0000000000
163 -41.0000000000
171 -29.0000000000
185 -28.0000000000
227 -23.0000000000
232 -22.0000000000
332 -16.0000000000
348 -9.0000000000
482 -8.0000000000
494 -4.0000000000
500 -3.0000000000
560 -2.0000000000
575 4.0000000000
746 5.0000000000
804 6.0000000000
3884 7.0000000000
5002 7.0000000000
evaluations raw_y
1 -476.0000000000
2 -275.0000000000
20 -228.0000000000
56 -167.0000000000
75 -154.0000000000
76 -147.0000000000
97 -127.0000000000
111 -107.0000000000
134 -94.0000000000
136 -82.0000000000
137 -74.0000000000
152 -42.0000000000
176 -28.0000000000
193 -20.0000000000
201 -14.0000000000
233 -8.0000000000
281 5.0000000000
419 6.0000000000
483 7.0000000000
5002 -47.0000000000
evaluations raw_y
1 -497.0000000000
2 -369.0000000000
3 -329.0000000000
11 -322.0000000000
17 -302.0000000000
27 -208.0000000000
33 -181.0000000000
45 -107.0000000000
54 -81.0000000000
57 -68.0000000000
82 -48.0000000000
89 -43.0000000000
93 -28.0000000000
122 -22.0000000000
153 -9.0000000000
183 4.0000000000
273 5.0000000000
412 6.0000000000
533 7.0000000000
5002 -13.0000000000
evaluations raw_y
1 -416.0000000000
2 -261.0000000000
7 -255.0000000000
14 -201.0000000000
27 -174.0000000000
28 -168.0000000000
32 -161.0000000000
53 -141.0000000000
57 -128.0000000000
63 -108.0000000000
95 -101.0000000000
111 -75.0000000000
138 -41.0000000000
144 -21.0000000000
165 -15.0000000000
200 -3.0000000000
220 -2.0000000000
240 3.0000000000
262 4.0000000000
430 5.0000000000
746 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -396.0000000000
4 -275.0000000000
7 -268.0000000000
20 -235.0000000000
32 -188.0000000000
35 -148.0000000000
39 -141.0000000000
47 -88.0000000000
78 -81.0000000000
83 -75.0000000000
88 -41.0000000000
118 -34.0000000000
122 -22.0000000000
145 -21.0000000000
158 -10.0000000000
164 -8.0000000000
210 -2.0000000000
218 2.0000000000
239 4.0000000000
451 5.0000000000
593 6.0000000000
5002 -61.0000000000
evaluations raw_y
1 -268.0000000000
20 -228.0000000000
26 -174.0000000000
46 -161.0000000000
48 -141.0000000000
50 -134.0000000000
60 -121.0000000000
65 -114.0000000000
70 -94.0000000000
76 -61.0000000000
105 -48.0000000000
135 -42.0000000000
141 -27.0000000000
155 -14.0000000000
167 -8.0000000000
220 4.0000000000
401 5.0000000000
440 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -497.0000000000
2 -241.0000000000
27 -214.0000000000
28 -194.0000000000
34 -141.0000000000
68 -127.0000000000
95 -121.0000000000
111 -114.0000000000
129 -94.0000000000
136 -74.0000000000
148 -67.0000000000
182 -54.0000000000
184 -41.0000000000
188 -33.0000000000
199 -27.0000000000
222 -22.0000000000
227 -21.0000000000
228 -13.0000000000
263 5.0000000000
505 6.0000000000
5002 -7.0000000000
evaluations raw_y
1 -437.0000000000
2 -423.0000000000
3 -349.0000000000
6 -241.0000000000
18 -207.0000000000
24 -201.0000000000
33 -181.0000000000
46 -174.0000000000
53 -134.0000000000
62 -127.0000000000
86 -107.0000000000
110 -88.0000000000
123 -87.0000000000
149 -74.0000000000
182 -41.0000000000
217 -28.0000000000
289 -21.0000000000
315 -14.0000000000
325 -8.0000000000
365 -1.0000000000
514 5.0000000000
2342 6.0000000000
5002 -54.0000000000
