evaluations raw_y
1 1.1071744907
2 1.7146776406
4 2.3277467412
59 2.6427061311
136 2.7839643653
150 2.8868360277
183 3.1806615776
229 3.6231884058
995 3.7993920973
5002 2.2935779817
evaluations raw_y
1 1.0137875101
3 1.2899896801
5 1.4318442153
6 1.6254876463
9 1.6960651289
40 1.7934002869
57 2.1367521368
79 2.3277467412
94 2.4752475248
126 2.9411764706
233 3.2467532468
785 3.4626038781
881 3.7091988131
5002 3.7091988131
evaluations raw_y
1 0.7926442613
2 1.3007284079
13 1.5762925599
21 1.7934002869
27 1.8142235123
40 1.8573551263
43 1.8796992481
47 2.0000000000
110 2.0798668885
112 2.1663778163
179 2.6881720430
260 2.9976019185
418 3.4626038781
450 4.0983606557
5002 2.1079258010
evaluations raw_y
1 0.8922198430
3 1.3007284079
9 1.3227513228
12 1.5451174289
40 2.0000000000
50 2.1663778163
113 2.2281639929
121 2.2603978300
170 2.3277467412
174 2.8868360277
264 2.9411764706
274 4.4483985765
429 4.7169811321
5002 2.6881720430
evaluations raw_y
1 0.6849315068
2 0.8532423208
3 1.1150758252
5 1.4450867052
10 1.5923566879
26 1.8796992481
64 2.2603978300
83 2.2935779817
138 2.3992322457
176 2.4752475248
183 2.5150905433
186 2.7352297593
307 2.8868360277
329 3.0562347188
537 3.2467532468
5002 3.2467532468
evaluations raw_y
1 0.8674531575
4 1.0620220901
9 1.4188422247
11 1.4318442153
44 1.5451174289
45 1.5762925599
46 1.7730496454
53 1.9260400616
98 2.0259319287
152 2.4366471735
243 2.5987525988
326 2.7352297593
332 2.7839643653
335 2.8868360277
337 2.9411764706
344 3.2467532468
370 3.4626038781
607 3.7091988131
2383 3.8940809969
2740 3.9936102236
5002 1.7730496454
evaluations raw_y
1 1.0841283608
2 1.3116474292
5 1.3340448239
9 1.4723203769
14 1.6778523490
29 1.7531556802
41 1.9500780031
130 2.0000000000
164 2.2603978300
179 2.8344671202
329 2.9976019185
430 3.0562347188
651 3.1806615776
707 3.2467532468
791 3.3875338753
5002 2.5987525988
evaluations raw_y
1 1.3455328310
5 1.7146776406
11 2.2281639929
186 2.4366471735
198 2.5150905433
204 2.5987525988
262 2.7352297593
294 2.8868360277
370 3.1172069825
656 3.1806615776
937 3.3156498674
1192 3.7993920973
2624 4.0983606557
3821 4.2087542088
5002 0.8973438622
evaluations raw_y
1 1.2388503469
4 1.3691128149
7 1.4188422247
15 1.6778523490
75 1.8355359765
80 2.0525451560
87 2.1367521368
97 2.1663778163
127 2.2935779817
233 2.4366471735
297 2.5562372188
463 2.7839643653
540 2.9976019185
640 3.1172069825
1852 3.5410764873
2042 4.0983606557
5002 3.4626038781
evaluations raw_y
1 1.4318442153
4 1.5151515152
7 1.6600265604
29 1.7730496454
36 2.0000000000
106 2.5150905433
191 3.3156498674
245 3.3875338753
386 3.4626038781
429 3.6231884058
5002 2.7839643653
