evaluations raw_y
319 -107.0000000000
338 -100.0000000000
496 -94.0000000000
508 -82.0000000000
544 -74.0000000000
579 -67.0000000000
733 -28.0000000000
1089 -1.0000000000
2063 4.0000000000
2672 5.0000000000
5000 -29.0000000000
evaluations raw_y
1 -348.0000000000
2 -329.0000000000
6 -316.0000000000
7 -195.0000000000
168 -187.0000000000
210 -174.0000000000
220 -108.0000000000
295 -88.0000000000
416 -81.0000000000
559 -48.0000000000
560 -35.0000000000
593 -23.0000000000
730 -17.0000000000
960 -16.0000000000
965 -9.0000000000
1378 -4.0000000000
1446 3.0000000000
2067 4.0000000000
2536 5.0000000000
4931 6.0000000000
5000 -82.0000000000
evaluations raw_y
1 -416.0000000000
2 -316.0000000000
11 -161.0000000000
157 -121.0000000000
271 -107.0000000000
338 -80.0000000000
423 -68.0000000000
445 -54.0000000000
480 -41.0000000000
624 -35.0000000000
808 -23.0000000000
850 -15.0000000000
974 -9.0000000000
1216 -3.0000000000
1586 4.0000000000
2695 5.0000000000
4474 6.0000000000
5000 -29.0000000000
evaluations raw_y
1 -490.0000000000
2 -242.0000000000
22 -208.0000000000
134 -147.0000000000
217 -127.0000000000
274 -74.0000000000
305 -61.0000000000
370 -55.0000000000
461 -54.0000000000
631 -41.0000000000
646 -35.0000000000
696 -34.0000000000
862 -29.0000000000
873 -27.0000000000
921 -22.0000000000
1217 -16.0000000000
1238 -15.0000000000
1279 -4.0000000000
1459 -2.0000000000
2132 3.0000000000
2278 4.0000000000
4300 5.0000000000
5000 -30.0000000000
evaluations raw_y
1 -221.0000000000
9 -215.0000000000
15 -181.0000000000
174 -121.0000000000
240 -94.0000000000
415 -67.0000000000
573 -55.0000000000
594 -48.0000000000
641 -42.0000000000
764 -41.0000000000
832 -8.0000000000
1711 -2.0000000000
2092 5.0000000000
3949 6.0000000000
5000 -35.0000000000
evaluations raw_y
1 -585.0000000000
2 -396.0000000000
3 -275.0000000000
18 -241.0000000000
66 -228.0000000000
75 -187.0000000000
170 -147.0000000000
265 -128.0000000000
335 -114.0000000000
379 -88.0000000000
502 -81.0000000000
556 -48.0000000000
627 -23.0000000000
950 -16.0000000000
994 -9.0000000000
1101 -2.0000000000
1793 -1.0000000000
1953 4.0000000000
2973 5.0000000000
3372 6.0000000000
5000 -29.0000000000
evaluations raw_y
1 -423.0000000000
7 -343.0000000000
8 -302.0000000000
26 -241.0000000000
41 -214.0000000000
114 -209.0000000000
152 -207.0000000000
166 -201.0000000000
187 -174.0000000000
193 -154.0000000000
209 -153.0000000000
223 -135.0000000000
271 -128.0000000000
347 -122.0000000000
357 -94.0000000000
360 -81.0000000000
460 -29.0000000000
709 -21.0000000000
806 4.0000000000
1841 5.0000000000
2591 6.0000000000
5000 -34.0000000000
evaluations raw_y
1 -275.0000000000
15 -241.0000000000
22 -235.0000000000
36 -208.0000000000
111 -181.0000000000
148 -167.0000000000
155 -161.0000000000
257 -102.0000000000
338 -88.0000000000
475 -69.0000000000
574 -62.0000000000
643 -61.0000000000
692 -22.0000000000
986 -8.0000000000
1135 -3.0000000000
1288 -2.0000000000
1486 3.0000000000
1637 5.0000000000
2006 6.0000000000
5000 -42.0000000000
evaluations raw_y
1 -463.0000000000
2 -423.0000000000
5 -396.0000000000
12 -382.0000000000
13 -323.0000000000
23 -302.0000000000
33 -288.0000000000
42 -235.0000000000
64 -214.0000000000
97 -114.0000000000
151 -101.0000000000
252 -88.0000000000
272 -80.0000000000
339 -28.0000000000
437 -8.0000000000
802 -3.0000000000
1271 -2.0000000000
1359 3.0000000000
1732 4.0000000000
2540 5.0000000000
5000 -42.0000000000
evaluations raw_y
1 -315.0000000000
16 -295.0000000000
23 -268.0000000000
46 -235.0000000000
97 -154.0000000000
246 -141.0000000000
273 -140.0000000000
292 -107.0000000000
346 -74.0000000000
427 -68.0000000000
634 -61.0000000000
637 -48.0000000000
826 -30.0000000000
840 -22.0000000000
1101 -16.0000000000
1163 -9.0000000000
1301 -8.0000000000
1304 -4.0000000000
1318 2.0000000000
1871 3.0000000000
2170 4.0000000000
2428 5.0000000000
3120 6.0000000000
5000 -30.0000000000
evaluations raw_y
1 -457.0000000000
2 -430.0000000000
4 -390.0000000000
8 -302.0000000000
19 -295.0000000000
40 -263.0000000000
70 -248.0000000000
107 -241.0000000000
159 -188.0000000000
268 -167.0000000000
303 -141.0000000000
353 -134.0000000000
403 -108.0000000000
414 -94.0000000000
515 -87.0000000000
559 -56.0000000000
775 -42.0000000000
779 -35.0000000000
1018 -23.0000000000
1069 -22.0000000000
1296 -16.0000000000
1505 -3.0000000000
2021 4.0000000000
3566 5.0000000000
5000 -35.0000000000
evaluations raw_y
1 -356.0000000000
2 -288.0000000000
26 -268.0000000000
37 -255.0000000000
89 -201.0000000000
111 -194.0000000000
151 -154.0000000000
237 -114.0000000000
353 -100.0000000000
458 -94.0000000000
478 -69.0000000000
558 -48.0000000000
600 -28.0000000000
928 -22.0000000000
978 -21.0000000000
1008 -16.0000000000
1059 -15.0000000000
1152 -9.0000000000
1505 -3.0000000000
1577 -2.0000000000
1762 4.0000000000
3081 6.0000000000
5000 -22.0000000000
evaluations raw_y
1 -322.0000000000
2 -308.0000000000
17 -275.0000000000
22 -261.0000000000
64 -256.0000000000
70 -248.0000000000
145 -228.0000000000
156 -201.0000000000
185 -188.0000000000
217 -168.0000000000
254 -133.0000000000
349 -100.0000000000
373 -87.0000000000
519 -61.0000000000
648 -55.0000000000
651 -48.0000000000
881 -47.0000000000
926 -28.0000000000
1021 -8.0000000000
1329 -4.0000000000
1440 -2.0000000000
1464 3.0000000000
1527 5.0000000000
5000 -61.0000000000
evaluations raw_y
1 -322.0000000000
4 -302.0000000000
9 -295.0000000000
21 -248.0000000000
25 -154.0000000000
218 -127.0000000000
287 -114.0000000000
381 -108.0000000000
385 -61.0000000000
571 -53.0000000000
700 -40.0000000000
873 -15.0000000000
1340 -9.0000000000
1442 -8.0000000000
1543 -1.0000000000
1904 3.0000000000
2077 4.0000000000
3545 5.0000000000
5000 -23.0000000000
