evaluations raw_y
1 -665.0000000000
2 -376.0000000000
4 -255.0000000000
27 -235.0000000000
37 -215.0000000000
52 -174.0000000000
73 -168.0000000000
77 -148.0000000000
105 -128.0000000000
116 -120.0000000000
135 -115.0000000000
147 -108.0000000000
188 -107.0000000000
191 -88.0000000000
193 -82.0000000000
194 -81.0000000000
206 -62.0000000000
224 -61.0000000000
252 -42.0000000000
270 -36.0000000000
334 -23.0000000000
401 -15.0000000000
443 -9.0000000000
458 -4.0000000000
510 4.0000000000
615 5.0000000000
642 6.0000000000
1108 7.0000000000
5006 7.0000000000
evaluations raw_y
1 -369.0000000000
6 -335.0000000000
10 -322.0000000000
19 -282.0000000000
39 -228.0000000000
51 -175.0000000000
80 -135.0000000000
123 -128.0000000000
127 -122.0000000000
166 -115.0000000000
172 -102.0000000000
180 -88.0000000000
184 -82.0000000000
209 -75.0000000000
219 -62.0000000000
271 -61.0000000000
276 -42.0000000000
371 -35.0000000000
387 -16.0000000000
411 -15.0000000000
473 -9.0000000000
515 -3.0000000000
539 -2.0000000000
643 -1.0000000000
666 3.0000000000
686 4.0000000000
729 5.0000000000
871 6.0000000000
5006 6.0000000000
evaluations raw_y
1 -470.0000000000
2 -382.0000000000
5 -329.0000000000
23 -309.0000000000
25 -302.0000000000
37 -242.0000000000
53 -194.0000000000
68 -188.0000000000
79 -175.0000000000
123 -174.0000000000
137 -168.0000000000
142 -147.0000000000
185 -134.0000000000
187 -120.0000000000
230 -114.0000000000
239 -101.0000000000
246 -95.0000000000
250 -55.0000000000
345 -48.0000000000
351 -47.0000000000
354 -42.0000000000
363 -35.0000000000
405 -29.0000000000
434 -27.0000000000
474 -22.0000000000
518 -15.0000000000
572 -9.0000000000
595 6.0000000000
647 7.0000000000
5006 7.0000000000
evaluations raw_y
1 -484.0000000000
2 -410.0000000000
5 -336.0000000000
10 -268.0000000000
24 -228.0000000000
53 -221.0000000000
77 -201.0000000000
86 -181.0000000000
103 -167.0000000000
113 -141.0000000000
149 -134.0000000000
153 -121.0000000000
171 -94.0000000000
216 -81.0000000000
223 -67.0000000000
256 -60.0000000000
289 -48.0000000000
292 -41.0000000000
315 -35.0000000000
339 -28.0000000000
364 -15.0000000000
442 -9.0000000000
470 -8.0000000000
520 -3.0000000000
568 -2.0000000000
684 3.0000000000
752 4.0000000000
826 5.0000000000
5006 5.0000000000
evaluations raw_y
1 -315.0000000000
6 -195.0000000000
71 -188.0000000000
76 -181.0000000000
102 -161.0000000000
109 -141.0000000000
157 -121.0000000000
162 -95.0000000000
192 -68.0000000000
205 -62.0000000000
216 -55.0000000000
240 -48.0000000000
253 -42.0000000000
255 -41.0000000000
275 -34.0000000000
315 -28.0000000000
340 -23.0000000000
345 -15.0000000000
362 -9.0000000000
375 -8.0000000000
388 -2.0000000000
390 -1.0000000000
443 4.0000000000
480 5.0000000000
925 6.0000000000
5006 -87.0000000000
evaluations raw_y
1 -356.0000000000
2 -355.0000000000
8 -316.0000000000
14 -276.0000000000
17 -248.0000000000
23 -242.0000000000
26 -228.0000000000
57 -195.0000000000
67 -134.0000000000
101 -107.0000000000
108 -100.0000000000
125 -60.0000000000
163 -48.0000000000
169 -47.0000000000
188 -34.0000000000
272 -21.0000000000
314 -8.0000000000
425 -2.0000000000
521 4.0000000000
649 5.0000000000
668 6.0000000000
869 7.0000000000
5006 -40.0000000000
evaluations raw_y
1 -470.0000000000
3 -430.0000000000
4 -376.0000000000
6 -301.0000000000
35 -295.0000000000
47 -262.0000000000
88 -228.0000000000
119 -214.0000000000
123 -194.0000000000
132 -181.0000000000
145 -155.0000000000
147 -147.0000000000
166 -134.0000000000
175 -107.0000000000
218 -88.0000000000
227 -87.0000000000
264 -55.0000000000
282 -54.0000000000
318 -35.0000000000
422 -28.0000000000
431 -22.0000000000
458 -16.0000000000
518 -9.0000000000
617 -8.0000000000
621 -2.0000000000
835 4.0000000000
909 5.0000000000
1382 6.0000000000
5006 -7.0000000000
evaluations raw_y
1 -362.0000000000
4 -322.0000000000
7 -282.0000000000
9 -268.0000000000
28 -208.0000000000
32 -174.0000000000
70 -168.0000000000
77 -161.0000000000
83 -134.0000000000
84 -121.0000000000
105 -81.0000000000
117 -74.0000000000
168 -61.0000000000
175 -47.0000000000
189 -27.0000000000
258 -21.0000000000
371 -15.0000000000
380 -9.0000000000
433 -8.0000000000
457 -2.0000000000
505 -1.0000000000
585 5.0000000000
790 6.0000000000
5006 6.0000000000
evaluations raw_y
1 -524.0000000000
2 -443.0000000000
3 -336.0000000000
7 -302.0000000000
15 -275.0000000000
23 -248.0000000000
46 -241.0000000000
47 -208.0000000000
90 -201.0000000000
105 -181.0000000000
111 -168.0000000000
134 -161.0000000000
150 -148.0000000000
155 -140.0000000000
170 -113.0000000000
196 -93.0000000000
207 -74.0000000000
238 -67.0000000000
246 -61.0000000000
256 -60.0000000000
269 -54.0000000000
275 -48.0000000000
302 -28.0000000000
320 -21.0000000000
345 -15.0000000000
361 -9.0000000000
378 -8.0000000000
381 -2.0000000000
644 4.0000000000
826 5.0000000000
5006 -9.0000000000
evaluations raw_y
1 -322.0000000000
4 -188.0000000000
60 -141.0000000000
73 -135.0000000000
80 -101.0000000000
121 -75.0000000000
195 -61.0000000000
237 -55.0000000000
250 -35.0000000000
280 -28.0000000000
315 -22.0000000000
342 -9.0000000000
344 -8.0000000000
366 -3.0000000000
416 3.0000000000
449 4.0000000000
556 5.0000000000
570 6.0000000000
5006 5.0000000000
