evaluations raw_y
1 -571.0000000000
2 -497.0000000000
4 -456.0000000000
5 -288.0000000000
11 -227.0000000000
23 -221.0000000000
35 -207.0000000000
40 -201.0000000000
41 -181.0000000000
49 -134.0000000000
58 -120.0000000000
61 -101.0000000000
78 -80.0000000000
99 -67.0000000000
121 -42.0000000000
181 -29.0000000000
232 -28.0000000000
269 -9.0000000000
308 -3.0000000000
358 3.0000000000
454 4.0000000000
1237 5.0000000000
2287 6.0000000000
5002 -27.0000000000
evaluations raw_y
1 -342.0000000000
4 -289.0000000000
19 -269.0000000000
20 -242.0000000000
31 -215.0000000000
35 -181.0000000000
59 -148.0000000000
60 -147.0000000000
68 -135.0000000000
75 -128.0000000000
77 -121.0000000000
78 -101.0000000000
87 -48.0000000000
157 -41.0000000000
173 -35.0000000000
230 -28.0000000000
253 -22.0000000000
260 -9.0000000000
294 -3.0000000000
329 -2.0000000000
399 4.0000000000
486 5.0000000000
616 6.0000000000
5002 -67.0000000000
evaluations raw_y
1 -417.0000000000
2 -342.0000000000
14 -255.0000000000
32 -235.0000000000
38 -188.0000000000
50 -174.0000000000
56 -154.0000000000
85 -148.0000000000
87 -147.0000000000
102 -141.0000000000
111 -94.0000000000
131 -74.0000000000
140 -68.0000000000
156 -67.0000000000
157 -41.0000000000
162 -40.0000000000
171 -27.0000000000
188 -15.0000000000
211 -8.0000000000
387 -7.0000000000
395 3.0000000000
435 4.0000000000
446 5.0000000000
579 6.0000000000
974 7.0000000000
5002 -14.0000000000
evaluations raw_y
1 -403.0000000000
5 -262.0000000000
23 -249.0000000000
26 -174.0000000000
41 -121.0000000000
51 -94.0000000000
67 -74.0000000000
123 -54.0000000000
131 -34.0000000000
264 -20.0000000000
319 -15.0000000000
337 -7.0000000000
515 6.0000000000
5002 -14.0000000000
evaluations raw_y
1 -255.0000000000
23 -228.0000000000
27 -215.0000000000
28 -201.0000000000
35 -195.0000000000
36 -189.0000000000
57 -175.0000000000
61 -155.0000000000
62 -129.0000000000
75 -122.0000000000
92 -95.0000000000
107 -82.0000000000
116 -68.0000000000
121 -36.0000000000
134 -17.0000000000
156 -16.0000000000
171 -10.0000000000
229 -2.0000000000
387 4.0000000000
631 5.0000000000
2165 6.0000000000
5002 -61.0000000000
evaluations raw_y
1 -389.0000000000
2 -356.0000000000
4 -323.0000000000
6 -322.0000000000
12 -282.0000000000
25 -262.0000000000
44 -208.0000000000
55 -201.0000000000
58 -181.0000000000
69 -174.0000000000
78 -168.0000000000
79 -141.0000000000
92 -134.0000000000
108 -114.0000000000
112 -107.0000000000
123 -100.0000000000
124 -94.0000000000
132 -88.0000000000
143 -81.0000000000
145 -62.0000000000
148 -29.0000000000
184 -15.0000000000
235 -10.0000000000
253 -9.0000000000
303 2.0000000000
342 3.0000000000
434 4.0000000000
455 5.0000000000
525 6.0000000000
5002 -94.0000000000
evaluations raw_y
1 -444.0000000000
2 -396.0000000000
3 -383.0000000000
4 -295.0000000000
16 -254.0000000000
28 -214.0000000000
54 -194.0000000000
69 -134.0000000000
75 -114.0000000000
81 -94.0000000000
113 -74.0000000000
121 -68.0000000000
137 -42.0000000000
143 -35.0000000000
148 -9.0000000000
185 -2.0000000000
465 4.0000000000
920 5.0000000000
1310 6.0000000000
5002 0.0000000000
evaluations raw_y
1 -389.0000000000
2 -376.0000000000
3 -315.0000000000
6 -289.0000000000
10 -269.0000000000
13 -242.0000000000
18 -195.0000000000
20 -189.0000000000
26 -169.0000000000
27 -155.0000000000
30 -149.0000000000
35 -148.0000000000
37 -129.0000000000
44 -116.0000000000
71 -96.0000000000
111 -89.0000000000
119 -69.0000000000
131 -49.0000000000
149 -29.0000000000
199 -17.0000000000
219 -9.0000000000
243 -2.0000000000
254 3.0000000000
379 4.0000000000
543 5.0000000000
4712 6.0000000000
5002 -14.0000000000
evaluations raw_y
1 -511.0000000000
2 -302.0000000000
6 -201.0000000000
31 -181.0000000000
42 -141.0000000000
50 -101.0000000000
94 -94.0000000000
97 -81.0000000000
108 -80.0000000000
135 -62.0000000000
145 -29.0000000000
170 -15.0000000000
336 -2.0000000000
393 -1.0000000000
624 5.0000000000
1699 6.0000000000
5002 -21.0000000000
evaluations raw_y
1 -450.0000000000
2 -356.0000000000
3 -329.0000000000
14 -309.0000000000
16 -308.0000000000
20 -228.0000000000
41 -201.0000000000
44 -188.0000000000
54 -181.0000000000
61 -174.0000000000
65 -148.0000000000
69 -114.0000000000
71 -107.0000000000
85 -74.0000000000
103 -54.0000000000
121 -35.0000000000
162 -21.0000000000
213 -15.0000000000
214 -8.0000000000
455 -3.0000000000
465 -2.0000000000
761 -1.0000000000
830 3.0000000000
833 5.0000000000
1393 6.0000000000
5002 -47.0000000000
