evaluations raw_y
1 -282.0000000000
25 -275.0000000000
43 -255.0000000000
122 -241.0000000000
156 -155.0000000000
281 -141.0000000000
339 -94.0000000000
522 -81.0000000000
593 -67.0000000000
661 -61.0000000000
704 -56.0000000000
726 -54.0000000000
804 -27.0000000000
1024 -21.0000000000
1159 -16.0000000000
1322 -10.0000000000
1326 -9.0000000000
1336 -8.0000000000
1395 -4.0000000000
1582 -3.0000000000
1740 -2.0000000000
1855 3.0000000000
2180 4.0000000000
2552 5.0000000000
3478 6.0000000000
5000 -48.0000000000
evaluations raw_y
1 -504.0000000000
3 -275.0000000000
28 -268.0000000000
125 -221.0000000000
170 -174.0000000000
256 -154.0000000000
304 -128.0000000000
476 -108.0000000000
509 -94.0000000000
575 -87.0000000000
594 -81.0000000000
653 -68.0000000000
758 -67.0000000000
764 -55.0000000000
813 -54.0000000000
885 -47.0000000000
898 -35.0000000000
1022 -14.0000000000
1259 -7.0000000000
1440 -2.0000000000
1863 3.0000000000
2081 4.0000000000
3313 5.0000000000
5000 -22.0000000000
