evaluations raw_y
1 -463.0000000000
3 -342.0000000000
7 -308.0000000000
8 -295.0000000000
9 -269.0000000000
21 -254.0000000000
30 -242.0000000000
54 -227.0000000000
61 -214.0000000000
64 -200.0000000000
81 -161.0000000000
106 -141.0000000000
137 -121.0000000000
161 -55.0000000000
351 -48.0000000000
367 -42.0000000000
405 -35.0000000000
432 -15.0000000000
493 -8.0000000000
640 -7.0000000000
659 -4.0000000000
789 -3.0000000000
870 -2.0000000000
884 2.0000000000
889 3.0000000000
992 5.0000000000
4759 6.0000000000
5002 -35.0000000000
evaluations raw_y
1 -275.0000000000
29 -254.0000000000
31 -214.0000000000
49 -207.0000000000
67 -174.0000000000
83 -154.0000000000
117 -121.0000000000
159 -94.0000000000
215 -81.0000000000
272 -68.0000000000
295 -54.0000000000
376 -41.0000000000
396 -35.0000000000
415 -8.0000000000
595 -7.0000000000
679 -3.0000000000
697 -2.0000000000
754 3.0000000000
796 5.0000000000
1507 6.0000000000
5002 -7.0000000000
evaluations raw_y
1 -362.0000000000
2 -322.0000000000
8 -295.0000000000
21 -248.0000000000
84 -228.0000000000
105 -181.0000000000
109 -168.0000000000
124 -154.0000000000
183 -128.0000000000
227 -101.0000000000
287 -94.0000000000
302 -88.0000000000
306 -81.0000000000
359 -75.0000000000
379 -62.0000000000
396 -55.0000000000
430 -54.0000000000
467 -49.0000000000
470 -35.0000000000
534 -28.0000000000
566 -22.0000000000
619 -16.0000000000
646 -10.0000000000
708 -9.0000000000
811 -4.0000000000
813 -2.0000000000
828 2.0000000000
877 5.0000000000
1031 6.0000000000
5002 -14.0000000000
evaluations raw_y
1 -328.0000000000
6 -262.0000000000
53 -235.0000000000
54 -215.0000000000
85 -195.0000000000
86 -162.0000000000
187 -141.0000000000
192 -134.0000000000
253 -82.0000000000
326 -68.0000000000
345 -55.0000000000
509 -35.0000000000
511 -29.0000000000
516 -16.0000000000
764 -10.0000000000
816 -9.0000000000
883 -4.0000000000
958 -3.0000000000
1024 -2.0000000000
1071 3.0000000000
1203 4.0000000000
1249 6.0000000000
5002 5.0000000000
evaluations raw_y
1 -437.0000000000
3 -342.0000000000
26 -248.0000000000
55 -235.0000000000
100 -215.0000000000
149 -201.0000000000
161 -195.0000000000
179 -181.0000000000
187 -161.0000000000
210 -128.0000000000
274 -121.0000000000
301 -102.0000000000
318 -101.0000000000
332 -74.0000000000
416 -68.0000000000
435 -48.0000000000
514 -29.0000000000
563 -28.0000000000
622 -27.0000000000
637 -10.0000000000
655 4.0000000000
853 5.0000000000
1187 6.0000000000
1489 7.0000000000
5002 -13.0000000000
evaluations raw_y
1 -483.0000000000
2 -429.0000000000
3 -343.0000000000
4 -296.0000000000
24 -295.0000000000
38 -229.0000000000
51 -208.0000000000
80 -174.0000000000
111 -161.0000000000
128 -115.0000000000
239 -108.0000000000
240 -102.0000000000
250 -88.0000000000
294 -48.0000000000
390 -41.0000000000
399 -36.0000000000
464 -16.0000000000
589 -9.0000000000
684 4.0000000000
1283 5.0000000000
1448 6.0000000000
5002 -27.0000000000
evaluations raw_y
1 -436.0000000000
2 -396.0000000000
4 -376.0000000000
5 -201.0000000000
127 -194.0000000000
159 -188.0000000000
215 -174.0000000000
223 -168.0000000000
226 -141.0000000000
240 -127.0000000000
260 -114.0000000000
324 -68.0000000000
334 -61.0000000000
365 -54.0000000000
436 -41.0000000000
440 -34.0000000000
472 -28.0000000000
570 -21.0000000000
671 -16.0000000000
707 -8.0000000000
864 -3.0000000000
1014 -2.0000000000
1044 5.0000000000
1433 6.0000000000
1618 7.0000000000
5002 -60.0000000000
evaluations raw_y
1 -403.0000000000
7 -369.0000000000
18 -322.0000000000
26 -309.0000000000
40 -282.0000000000
61 -275.0000000000
68 -268.0000000000
79 -248.0000000000
119 -215.0000000000
135 -201.0000000000
172 -181.0000000000
186 -141.0000000000
215 -128.0000000000
227 -107.0000000000
303 -95.0000000000
308 -94.0000000000
315 -88.0000000000
326 -82.0000000000
368 -75.0000000000
395 -74.0000000000
439 -68.0000000000
441 -62.0000000000
476 -61.0000000000
519 -56.0000000000
522 -54.0000000000
557 -47.0000000000
577 -28.0000000000
622 -22.0000000000
665 -16.0000000000
688 -15.0000000000
783 -9.0000000000
794 -2.0000000000
875 3.0000000000
972 5.0000000000
1839 6.0000000000
5002 -8.0000000000
evaluations raw_y
1 -483.0000000000
2 -470.0000000000
3 -430.0000000000
4 -362.0000000000
8 -329.0000000000
11 -282.0000000000
16 -275.0000000000
43 -161.0000000000
102 -94.0000000000
142 -81.0000000000
187 -68.0000000000
199 -56.0000000000
238 -55.0000000000
255 -48.0000000000
262 -42.0000000000
267 -29.0000000000
303 -23.0000000000
310 -22.0000000000
402 -11.0000000000
411 -9.0000000000
440 -3.0000000000
446 3.0000000000
554 4.0000000000
948 5.0000000000
1314 6.0000000000
5002 -21.0000000000
evaluations raw_y
1 -369.0000000000
2 -322.0000000000
6 -275.0000000000
19 -268.0000000000
37 -228.0000000000
59 -174.0000000000
183 -161.0000000000
190 -120.0000000000
290 -115.0000000000
321 -107.0000000000
328 -100.0000000000
366 -61.0000000000
530 -49.0000000000
555 -47.0000000000
570 -29.0000000000
656 -15.0000000000
712 -10.0000000000
738 -9.0000000000
848 -2.0000000000
939 4.0000000000
1282 5.0000000000
3396 6.0000000000
4200 7.0000000000
5002 -87.0000000000
