evaluations raw_y
1 0.9881422925
2 1.1563367253
3 1.3455328310
4 1.5299877601
5 1.7730496454
18 2.1968365554
85 2.3629489603
218 2.6881720430
332 2.8344671202
405 2.9411764706
527 2.9976019185
543 3.1172069825
860 3.3156498674
1339 3.5410764873
1752 3.7091988131
1974 3.8940809969
5002 3.8940809969
evaluations raw_y
1 1.2487512488
2 1.5151515152
12 1.6087516088
44 1.9025875190
113 2.0000000000
143 2.2281639929
190 2.6427061311
269 2.8868360277
331 2.9411764706
533 3.1172069825
634 3.4626038781
939 3.6231884058
1721 3.7091988131
2552 3.7993920973
5002 2.2935779817
evaluations raw_y
1 1.2690355330
5 1.5451174289
10 2.2281639929
20 2.2935779817
93 2.3629489603
116 2.5150905433
120 2.7352297593
261 2.8868360277
305 3.2467532468
637 3.3156498674
820 3.6231884058
2349 3.9936102236
3215 4.7169811321
5002 2.8344671202
evaluations raw_y
1 1.3007284079
6 1.5451174289
23 1.7337031900
68 2.0000000000
134 2.0525451560
142 2.1968365554
144 2.4366471735
180 2.5562372188
182 2.9411764706
269 3.1172069825
472 3.3156498674
488 3.6231884058
5002 3.1172069825
evaluations raw_y
1 0.7196315486
2 1.3572204126
4 1.3691128149
5 2.0798668885
50 2.2603978300
91 2.5150905433
189 2.8344671202
195 2.9411764706
221 3.3156498674
282 3.5410764873
1362 3.6231884058
5002 1.6960651289
evaluations raw_y
1 1.0339123242
3 1.7531556802
34 1.8573551263
39 2.1367521368
85 2.5987525988
300 2.7839643653
832 2.8868360277
996 2.9976019185
1069 3.1172069825
1238 3.6231884058
1414 3.7993920973
1499 4.2087542088
5002 2.9976019185
evaluations raw_y
1 0.9520182788
2 1.1737089202
4 1.2899896801
5 1.5006002401
15 1.5762925599
25 1.8355359765
111 1.9025875190
153 1.9747235387
172 2.1079258010
187 2.5987525988
199 2.6881720430
232 2.9976019185
263 3.1806615776
514 3.3156498674
519 3.4626038781
620 3.5410764873
5002 2.2935779817
evaluations raw_y
1 1.5006002401
6 1.6254876463
27 1.6600265604
28 1.6960651289
30 1.8355359765
37 1.8796992481
40 1.9260400616
49 2.3992322457
130 2.9976019185
348 3.0562347188
361 3.2467532468
482 3.4626038781
1752 3.6231884058
1797 3.7091988131
5002 1.8355359765
evaluations raw_y
1 1.0477787091
4 2.2281639929
189 2.2935779817
224 2.6881720430
316 2.9411764706
376 3.2467532468
401 3.8940809969
962 3.9936102236
5002 1.0477787091
evaluations raw_y
1 1.0407993339
4 1.0692899914
7 1.2794268168
8 1.3227513228
9 1.8573551263
132 2.3629489603
289 2.4366471735
350 2.4752475248
391 2.5150905433
443 2.5987525988
567 2.7839643653
835 2.9411764706
889 3.1172069825
898 3.2467532468
916 3.3156498674
925 3.3875338753
1353 3.4626038781
1872 3.7993920973
4044 4.0983606557
5002 2.4366471735
