evaluations raw_y
1 -497.0000000000
2 -456.0000000000
3 -383.0000000000
4 -308.0000000000
18 -241.0000000000
26 -221.0000000000
29 -208.0000000000
39 -181.0000000000
47 -154.0000000000
65 -127.0000000000
72 -121.0000000000
78 -114.0000000000
91 -107.0000000000
92 -87.0000000000
108 -60.0000000000
117 -47.0000000000
152 -40.0000000000
157 -34.0000000000
178 -20.0000000000
241 -8.0000000000
275 -7.0000000000
321 -2.0000000000
387 3.0000000000
423 4.0000000000
705 5.0000000000
971 6.0000000000
5004 -21.0000000000
evaluations raw_y
1 -517.0000000000
3 -302.0000000000
6 -262.0000000000
11 -215.0000000000
12 -208.0000000000
37 -195.0000000000
41 -188.0000000000
45 -175.0000000000
50 -168.0000000000
51 -148.0000000000
59 -115.0000000000
66 -95.0000000000
73 -68.0000000000
94 -62.0000000000
109 -36.0000000000
128 -35.0000000000
154 -29.0000000000
155 -16.0000000000
165 4.0000000000
384 5.0000000000
623 6.0000000000
5004 6.0000000000
evaluations raw_y
1 -376.0000000000
2 -342.0000000000
5 -329.0000000000
23 -295.0000000000
25 -241.0000000000
43 -221.0000000000
55 -214.0000000000
56 -208.0000000000
60 -181.0000000000
70 -134.0000000000
140 -101.0000000000
169 -88.0000000000
195 -68.0000000000
253 -62.0000000000
256 -54.0000000000
258 -42.0000000000
317 -29.0000000000
369 -2.0000000000
384 -1.0000000000
588 5.0000000000
1621 6.0000000000
1778 7.0000000000
5004 -33.0000000000
evaluations raw_y
1 -403.0000000000
2 -322.0000000000
13 -315.0000000000
27 -228.0000000000
34 -195.0000000000
37 -188.0000000000
43 -182.0000000000
56 -155.0000000000
64 -128.0000000000
91 -121.0000000000
111 -108.0000000000
124 -95.0000000000
142 -88.0000000000
148 -75.0000000000
162 -68.0000000000
187 -62.0000000000
202 -43.0000000000
213 -11.0000000000
245 -10.0000000000
261 -3.0000000000
307 4.0000000000
609 5.0000000000
894 6.0000000000
1431 7.0000000000
5004 -13.0000000000
evaluations raw_y
1 -349.0000000000
4 -262.0000000000
13 -222.0000000000
21 -188.0000000000
29 -182.0000000000
37 -181.0000000000
45 -155.0000000000
60 -108.0000000000
70 -88.0000000000
71 -55.0000000000
148 -48.0000000000
152 -29.0000000000
212 -23.0000000000
217 -3.0000000000
250 3.0000000000
312 4.0000000000
457 5.0000000000
757 6.0000000000
5004 6.0000000000
evaluations raw_y
1 -497.0000000000
2 -443.0000000000
4 -376.0000000000
12 -342.0000000000
14 -282.0000000000
20 -254.0000000000
29 -248.0000000000
37 -241.0000000000
42 -201.0000000000
52 -168.0000000000
68 -115.0000000000
72 -107.0000000000
79 -87.0000000000
127 -74.0000000000
130 -54.0000000000
137 -41.0000000000
173 -28.0000000000
192 -21.0000000000
218 -16.0000000000
246 -15.0000000000
249 -9.0000000000
251 -3.0000000000
335 2.0000000000
442 3.0000000000
505 4.0000000000
724 5.0000000000
5004 5.0000000000
evaluations raw_y
1 -483.0000000000
2 -255.0000000000
25 -242.0000000000
28 -221.0000000000
38 -215.0000000000
48 -208.0000000000
70 -194.0000000000
72 -181.0000000000
77 -147.0000000000
89 -134.0000000000
98 -95.0000000000
134 -94.0000000000
143 -68.0000000000
156 -49.0000000000
164 -36.0000000000
182 -35.0000000000
187 -34.0000000000
211 -8.0000000000
214 -3.0000000000
318 -2.0000000000
381 4.0000000000
569 5.0000000000
2430 6.0000000000
2713 7.0000000000
5004 7.0000000000
evaluations raw_y
1 -423.0000000000
3 -249.0000000000
33 -242.0000000000
41 -235.0000000000
59 -215.0000000000
84 -208.0000000000
86 -188.0000000000
95 -181.0000000000
107 -174.0000000000
143 -168.0000000000
152 -128.0000000000
191 -82.0000000000
210 -61.0000000000
225 -55.0000000000
240 -54.0000000000
253 -48.0000000000
265 -41.0000000000
274 -34.0000000000
309 -16.0000000000
363 -9.0000000000
406 -2.0000000000
480 -1.0000000000
510 4.0000000000
582 5.0000000000
711 6.0000000000
5004 -7.0000000000
evaluations raw_y
1 -504.0000000000
2 -463.0000000000
3 -410.0000000000
5 -221.0000000000
21 -194.0000000000
31 -181.0000000000
37 -147.0000000000
47 -127.0000000000
55 -100.0000000000
91 -94.0000000000
122 -87.0000000000
142 -80.0000000000
150 -61.0000000000
176 -60.0000000000
224 -41.0000000000
264 -40.0000000000
268 -21.0000000000
333 -15.0000000000
399 -3.0000000000
405 -2.0000000000
464 4.0000000000
673 5.0000000000
1036 6.0000000000
5004 -1.0000000000
evaluations raw_y
1 -510.0000000000
2 -382.0000000000
4 -356.0000000000
6 -295.0000000000
17 -268.0000000000
18 -241.0000000000
24 -228.0000000000
29 -201.0000000000
36 -174.0000000000
42 -154.0000000000
61 -134.0000000000
63 -120.0000000000
70 -94.0000000000
86 -74.0000000000
134 -61.0000000000
145 -48.0000000000
167 -47.0000000000
190 -34.0000000000
232 -28.0000000000
263 -21.0000000000
279 -8.0000000000
350 -2.0000000000
373 4.0000000000
503 5.0000000000
569 6.0000000000
5004 -20.0000000000
