evaluations raw_y
1 -490.0000000000
2 -349.0000000000
4 -309.0000000000
7 -302.0000000000
10 -276.0000000000
44 -207.0000000000
125 -154.0000000000
189 -141.0000000000
206 -135.0000000000
217 -134.0000000000
226 -128.0000000000
233 -108.0000000000
353 -81.0000000000
463 -67.0000000000
500 -54.0000000000
507 -41.0000000000
629 -35.0000000000
794 -28.0000000000
970 -22.0000000000
1137 -8.0000000000
1247 -2.0000000000
1743 4.0000000000
2488 5.0000000000
5002 5.0000000000
evaluations raw_y
1 -335.0000000000
7 -254.0000000000
102 -248.0000000000
116 -221.0000000000
133 -201.0000000000
170 -167.0000000000
186 -154.0000000000
234 -147.0000000000
261 -94.0000000000
272 -87.0000000000
300 -80.0000000000
319 -74.0000000000
396 -67.0000000000
421 -61.0000000000
452 -47.0000000000
611 -41.0000000000
656 -28.0000000000
737 -27.0000000000
903 -14.0000000000
1076 -8.0000000000
1141 -7.0000000000
1301 -2.0000000000
1599 -1.0000000000
1917 4.0000000000
2228 5.0000000000
3932 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -564.0000000000
2 -416.0000000000
5 -316.0000000000
11 -295.0000000000
14 -242.0000000000
66 -208.0000000000
106 -181.0000000000
149 -154.0000000000
182 -128.0000000000
255 -121.0000000000
321 -101.0000000000
426 -75.0000000000
511 -68.0000000000
512 -61.0000000000
540 -54.0000000000
602 -48.0000000000
687 -47.0000000000
704 -35.0000000000
711 -29.0000000000
730 -8.0000000000
945 -1.0000000000
1327 5.0000000000
4716 6.0000000000
5002 5.0000000000
evaluations raw_y
1 -409.0000000000
3 -362.0000000000
5 -355.0000000000
10 -322.0000000000
11 -268.0000000000
14 -255.0000000000
24 -248.0000000000
66 -234.0000000000
151 -208.0000000000
174 -201.0000000000
179 -195.0000000000
190 -174.0000000000
205 -168.0000000000
230 -154.0000000000
246 -147.0000000000
247 -128.0000000000
264 -114.0000000000
319 -108.0000000000
335 -94.0000000000
394 -93.0000000000
398 -48.0000000000
425 -42.0000000000
662 -29.0000000000
674 -23.0000000000
901 -22.0000000000
993 -16.0000000000
1007 -10.0000000000
1482 -9.0000000000
1641 -4.0000000000
1882 -3.0000000000
2331 3.0000000000
2843 4.0000000000
3588 5.0000000000
4557 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -423.0000000000
3 -329.0000000000
8 -201.0000000000
138 -181.0000000000
153 -134.0000000000
170 -114.0000000000
199 -107.0000000000
223 -74.0000000000
295 -35.0000000000
362 -28.0000000000
577 -15.0000000000
774 -9.0000000000
803 -2.0000000000
1152 3.0000000000
1217 4.0000000000
1268 5.0000000000
2768 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -477.0000000000
3 -295.0000000000
28 -275.0000000000
44 -228.0000000000
56 -215.0000000000
69 -201.0000000000
149 -168.0000000000
164 -148.0000000000
185 -135.0000000000
205 -128.0000000000
210 -108.0000000000
218 -107.0000000000
235 -96.0000000000
238 -94.0000000000
259 -55.0000000000
360 -36.0000000000
375 -29.0000000000
463 -22.0000000000
610 -16.0000000000
694 -2.0000000000
1520 -1.0000000000
2493 5.0000000000
2810 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -571.0000000000
2 -336.0000000000
8 -322.0000000000
23 -282.0000000000
36 -262.0000000000
37 -255.0000000000
64 -248.0000000000
90 -241.0000000000
96 -175.0000000000
184 -148.0000000000
223 -135.0000000000
237 -115.0000000000
289 -103.0000000000
346 -95.0000000000
409 -89.0000000000
433 -75.0000000000
561 -63.0000000000
615 -56.0000000000
643 -42.0000000000
672 -29.0000000000
714 -9.0000000000
906 -4.0000000000
934 -3.0000000000
1256 2.0000000000
1306 3.0000000000
1525 4.0000000000
2030 5.0000000000
2719 6.0000000000
5002 -14.0000000000
evaluations raw_y
1 -470.0000000000
3 -396.0000000000
4 -201.0000000000
146 -194.0000000000
155 -161.0000000000
185 -141.0000000000
217 -121.0000000000
231 -101.0000000000
262 -74.0000000000
341 -54.0000000000
447 -41.0000000000
504 -35.0000000000
600 -28.0000000000
687 -8.0000000000
816 -2.0000000000
1063 4.0000000000
1535 5.0000000000
1916 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -497.0000000000
2 -262.0000000000
4 -215.0000000000
39 -195.0000000000
161 -188.0000000000
196 -155.0000000000
208 -128.0000000000
238 -108.0000000000
276 -95.0000000000
335 -88.0000000000
382 -75.0000000000
415 -68.0000000000
504 -61.0000000000
573 -55.0000000000
640 -41.0000000000
792 -35.0000000000
904 -29.0000000000
932 -28.0000000000
1011 -16.0000000000
1102 -8.0000000000
1415 -2.0000000000
2654 4.0000000000
3397 5.0000000000
5002 5.0000000000
evaluations raw_y
1 -369.0000000000
7 -315.0000000000
15 -261.0000000000
18 -182.0000000000
143 -148.0000000000
197 -135.0000000000
223 -128.0000000000
228 -127.0000000000
246 -122.0000000000
284 -88.0000000000
321 -74.0000000000
331 -61.0000000000
378 -41.0000000000
492 -28.0000000000
560 -21.0000000000
588 -8.0000000000
841 4.0000000000
1109 5.0000000000
2464 6.0000000000
5002 6.0000000000
