evaluations raw_y
1 0.7580351728
2 0.9520182788
4 1.1563367253
10 1.2388503469
12 1.2487512488
16 1.4188422247
18 1.4723203769
19 1.5451174289
47 1.6425755585
52 1.7337031900
80 1.9500780031
203 2.1079258010
243 2.1663778163
268 2.2935779817
278 2.5150905433
418 2.7352297593
445 2.7839643653
487 2.8344671202
512 2.9411764706
595 3.0562347188
614 3.1172069825
674 3.1806615776
5004 1.4585764294
evaluations raw_y
1 1.3455328310
4 1.5299877601
6 2.5562372188
53 2.6427061311
664 2.7352297593
682 3.1806615776
1273 3.8940809969
5004 1.6960651289
evaluations raw_y
1 1.0072522160
4 1.4060742407
5 1.6960651289
26 1.8573551263
49 2.2281639929
115 2.5562372188
322 2.5987525988
372 2.9976019185
451 3.3875338753
5004 2.1079258010
evaluations raw_y
1 1.3227513228
8 1.3455328310
12 1.4585764294
36 1.4863258026
41 1.5762925599
53 1.9025875190
57 2.0798668885
91 2.1367521368
94 2.2935779817
131 2.5987525988
283 2.7839643653
365 2.8344671202
501 2.9976019185
588 3.4626038781
877 3.5410764873
962 3.7993920973
1657 3.8940809969
2663 3.9936102236
2681 4.4483985765
3041 4.8638132296
5004 2.2935779817
evaluations raw_y
1 1.3935340022
6 1.4188422247
9 1.8796992481
52 2.1367521368
209 2.2935779817
251 2.4752475248
322 2.9411764706
413 2.9976019185
481 3.3156498674
594 3.4626038781
776 3.7091988131
5004 1.7730496454
evaluations raw_y
1 1.2690355330
4 1.6254876463
12 1.6425755585
31 1.8355359765
53 2.2935779817
147 2.8344671202
226 3.1172069825
344 3.3156498674
741 3.3875338753
920 3.4626038781
1385 3.5410764873
4787 3.6231884058
5004 2.5150905433
evaluations raw_y
1 1.4585764294
28 1.6778523490
30 2.0525451560
117 2.1968365554
132 2.6427061311
196 2.7839643653
669 3.2467532468
1288 3.3156498674
2084 3.3875338753
5004 2.0798668885
evaluations raw_y
1 0.8132726090
3 0.8821453776
4 0.9637625289
6 1.3691128149
8 1.6778523490
63 2.1079258010
135 2.5150905433
282 2.5987525988
436 2.6881720430
467 2.8868360277
796 3.1806615776
870 3.4626038781
948 3.6231884058
1538 3.7993920973
2024 3.8940809969
2971 4.4483985765
3293 4.5787545788
5004 2.2281639929
evaluations raw_y
1 0.8626639061
3 1.3007284079
5 1.5762925599
10 1.9747235387
57 2.1079258010
71 2.1367521368
156 2.4752475248
179 2.5150905433
287 3.1172069825
1050 3.4626038781
1342 3.5410764873
1680 3.7993920973
4728 4.0983606557
5004 2.8868360277
evaluations raw_y
1 1.2007684918
3 1.3007284079
9 1.9025875190
15 2.2281639929
115 2.5562372188
148 2.8868360277
391 3.0562347188
2592 3.2467532468
2817 3.3875338753
5004 1.6960651289
