evaluations raw_y
1 0.8922198430
2 1.3116474292
4 1.3572204126
11 1.7531556802
16 2.4752475248
126 2.5150905433
669 2.5987525988
785 2.9411764706
1019 3.1172069825
1160 3.1806615776
1745 3.5410764873
1887 3.6231884058
2420 3.8940809969
3189 4.3252595156
5002 1.2899896801
evaluations raw_y
1 1.2690355330
8 1.7531556802
46 2.0000000000
111 2.1968365554
164 2.2281639929
211 2.5562372188
486 2.5987525988
654 2.8344671202
991 3.1806615776
1904 3.3156498674
2065 3.5410764873
3552 3.7091988131
4071 4.0983606557
5002 2.1079258010
evaluations raw_y
1 0.7654623393
2 0.9578544061
5 1.2388503469
15 1.3227513228
17 1.5762925599
48 1.6254876463
94 2.3277467412
278 2.3629489603
328 2.7352297593
1149 2.8344671202
1606 2.9976019185
1667 3.3156498674
1836 3.4626038781
5002 2.9976019185
evaluations raw_y
1 1.1230907457
2 1.6960651289
14 1.9025875190
42 2.0000000000
126 2.1663778163
228 2.1968365554
359 2.3629489603
474 2.4366471735
499 2.5150905433
653 2.6427061311
859 2.7352297593
918 2.7839643653
1101 2.8344671202
1515 2.8868360277
1569 2.9411764706
1637 3.1172069825
2127 3.1806615776
2477 3.4626038781
2560 4.0983606557
5002 2.3629489603
evaluations raw_y
1 1.0271158587
2 2.5150905433
455 2.9411764706
1037 3.0562347188
1606 3.3875338753
1897 3.7091988131
2192 3.9936102236
3245 4.2087542088
5002 1.6425755585
evaluations raw_y
1 1.8796992481
40 1.9500780031
77 2.2603978300
294 2.3992322457
724 2.6881720430
786 2.8344671202
1273 3.1172069825
1456 3.2467532468
1542 3.7091988131
1875 4.4483985765
2570 5.0200803213
5002 3.3875338753
evaluations raw_y
1 1.2487512488
2 1.3572204126
17 1.3691128149
19 1.5151515152
22 1.9025875190
191 2.1968365554
391 2.5150905433
626 2.9411764706
748 3.2467532468
1843 3.3156498674
2187 3.3875338753
2682 3.9936102236
5002 2.4752475248
evaluations raw_y
1 1.0548523207
2 1.0917030568
5 1.1071744907
6 1.8142235123
23 2.0798668885
39 2.4366471735
89 2.5150905433
244 2.7839643653
507 3.2467532468
589 3.3156498674
1257 3.4626038781
1682 3.6231884058
1787 3.7993920973
2183 3.8940809969
2843 3.9936102236
5002 3.3156498674
evaluations raw_y
1 0.9578544061
3 1.6425755585
4 1.7934002869
5 1.9500780031
184 2.1367521368
205 2.2281639929
250 2.5987525988
643 2.6881720430
681 3.2467532468
1260 3.4626038781
2402 3.5410764873
2520 3.8940809969
5002 2.3629489603
evaluations raw_y
1 0.6348400203
2 1.1312217195
3 1.3812154696
4 1.5151515152
10 2.0000000000
195 2.1367521368
361 2.3629489603
461 2.4752475248
516 2.5150905433
710 2.9411764706
903 3.4626038781
1187 3.7993920973
1928 4.0983606557
2505 4.3252595156
2674 5.0200803213
3158 5.1867219917
5002 2.8344671202
