evaluations raw_y
1 -389.0000000000
2 -376.0000000000
6 -275.0000000000
12 -248.0000000000
15 -228.0000000000
39 -194.0000000000
42 -134.0000000000
91 -121.0000000000
104 -101.0000000000
107 -87.0000000000
146 -54.0000000000
157 -48.0000000000
199 -42.0000000000
200 -28.0000000000
201 -22.0000000000
248 -16.0000000000
255 -4.0000000000
295 4.0000000000
305 5.0000000000
523 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -470.0000000000
2 -396.0000000000
3 -201.0000000000
11 -181.0000000000
14 -154.0000000000
27 -121.0000000000
29 -114.0000000000
46 -94.0000000000
48 -61.0000000000
72 -28.0000000000
77 -22.0000000000
82 -8.0000000000
170 5.0000000000
247 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -416.0000000000
4 -403.0000000000
5 -356.0000000000
10 -335.0000000000
11 -329.0000000000
24 -269.0000000000
25 -268.0000000000
35 -241.0000000000
37 -235.0000000000
41 -168.0000000000
46 -161.0000000000
47 -74.0000000000
68 -61.0000000000
83 -54.0000000000
89 -41.0000000000
112 -28.0000000000
131 -14.0000000000
207 -2.0000000000
287 5.0000000000
2302 6.0000000000
2457 7.0000000000
5002 -13.0000000000
evaluations raw_y
1 -343.0000000000
4 -309.0000000000
11 -282.0000000000
12 -235.0000000000
15 -228.0000000000
27 -215.0000000000
28 -201.0000000000
36 -175.0000000000
41 -174.0000000000
42 -135.0000000000
76 -122.0000000000
84 -108.0000000000
87 -81.0000000000
89 -75.0000000000
95 -49.0000000000
134 -41.0000000000
136 -35.0000000000
144 -23.0000000000
168 -9.0000000000
176 -4.0000000000
202 -2.0000000000
242 4.0000000000
258 5.0000000000
431 6.0000000000
500 7.0000000000
5002 -34.0000000000
evaluations raw_y
1 -403.0000000000
3 -396.0000000000
7 -362.0000000000
11 -322.0000000000
12 -310.0000000000
14 -276.0000000000
15 -208.0000000000
29 -181.0000000000
40 -161.0000000000
42 -141.0000000000
58 -135.0000000000
63 -134.0000000000
71 -128.0000000000
85 -100.0000000000
98 -94.0000000000
108 -81.0000000000
115 -48.0000000000
132 -41.0000000000
176 -35.0000000000
186 -15.0000000000
196 -9.0000000000
218 -3.0000000000
222 4.0000000000
317 5.0000000000
391 6.0000000000
532 7.0000000000
5002 6.0000000000
evaluations raw_y
1 -423.0000000000
2 -315.0000000000
14 -295.0000000000
15 -249.0000000000
18 -222.0000000000
21 -202.0000000000
28 -174.0000000000
34 -141.0000000000
81 -140.0000000000
97 -128.0000000000
106 -127.0000000000
115 -95.0000000000
117 -93.0000000000
123 -88.0000000000
129 -74.0000000000
144 -68.0000000000
154 -34.0000000000
159 -27.0000000000
179 -23.0000000000
209 -21.0000000000
230 -9.0000000000
241 -3.0000000000
250 -2.0000000000
263 -1.0000000000
369 5.0000000000
676 6.0000000000
5002 -34.0000000000
evaluations raw_y
1 -355.0000000000
3 -335.0000000000
9 -248.0000000000
14 -214.0000000000
19 -194.0000000000
40 -174.0000000000
51 -141.0000000000
60 -114.0000000000
72 -108.0000000000
79 -94.0000000000
94 -88.0000000000
98 -81.0000000000
134 -68.0000000000
145 -61.0000000000
156 -55.0000000000
157 -49.0000000000
169 -41.0000000000
173 -35.0000000000
204 -28.0000000000
238 -21.0000000000
249 -16.0000000000
270 -15.0000000000
283 -14.0000000000
292 -2.0000000000
294 -1.0000000000
454 5.0000000000
975 6.0000000000
5002 6.0000000000
evaluations raw_y
1 -362.0000000000
5 -268.0000000000
11 -215.0000000000
18 -188.0000000000
20 -168.0000000000
51 -141.0000000000
67 -114.0000000000
71 -101.0000000000
78 -88.0000000000
79 -81.0000000000
93 -75.0000000000
110 -74.0000000000
125 -48.0000000000
128 -35.0000000000
138 -29.0000000000
149 -22.0000000000
193 -8.0000000000
236 -3.0000000000
248 -2.0000000000
360 3.0000000000
467 4.0000000000
502 5.0000000000
572 6.0000000000
5002 -27.0000000000
evaluations raw_y
1 -349.0000000000
5 -309.0000000000
10 -275.0000000000
18 -242.0000000000
32 -235.0000000000
40 -201.0000000000
45 -161.0000000000
54 -155.0000000000
60 -141.0000000000
62 -122.0000000000
73 -101.0000000000
94 -94.0000000000
101 -88.0000000000
114 -69.0000000000
118 -55.0000000000
127 -42.0000000000
133 -35.0000000000
148 -28.0000000000
191 -22.0000000000
197 -9.0000000000
222 -2.0000000000
289 -1.0000000000
413 4.0000000000
471 5.0000000000
2012 6.0000000000
5002 5.0000000000
evaluations raw_y
1 -437.0000000000
2 -376.0000000000
6 -335.0000000000
11 -302.0000000000
17 -242.0000000000
18 -215.0000000000
21 -188.0000000000
34 -175.0000000000
55 -167.0000000000
59 -128.0000000000
70 -121.0000000000
74 -101.0000000000
97 -75.0000000000
108 -55.0000000000
117 -48.0000000000
131 -41.0000000000
145 -36.0000000000
149 -35.0000000000
177 -28.0000000000
183 -9.0000000000
225 -2.0000000000
341 5.0000000000
5002 -41.0000000000
