evaluations raw_y
1 -376.0000000000
2 -322.0000000000
11 -302.0000000000
23 -282.0000000000
25 -262.0000000000
26 -214.0000000000
164 -181.0000000000
342 -175.0000000000
356 -161.0000000000
619 -135.0000000000
765 -88.0000000000
1112 -74.0000000000
1412 -54.0000000000
1555 -42.0000000000
1985 -41.0000000000
2004 -30.0000000000
2061 -23.0000000000
2347 -4.0000000000
2840 -2.0000000000
2944 3.0000000000
2973 4.0000000000
3683 5.0000000000
5105 1.0000000000
evaluations raw_y
1 -423.0000000000
2 -389.0000000000
6 -335.0000000000
14 -261.0000000000
25 -228.0000000000
29 -188.0000000000
269 -115.0000000000
446 -101.0000000000
1215 -88.0000000000
1225 -75.0000000000
1248 -74.0000000000
1297 -47.0000000000
1739 -36.0000000000
1811 -34.0000000000
1996 -27.0000000000
2147 -15.0000000000
2395 -14.0000000000
2447 -9.0000000000
2793 -3.0000000000
3132 4.0000000000
4541 5.0000000000
5105 -11.0000000000
evaluations raw_y
1 -342.0000000000
5 -269.0000000000
6 -222.0000000000
37 -208.0000000000
44 -175.0000000000
315 -174.0000000000
536 -134.0000000000
618 -121.0000000000
852 -115.0000000000
888 -75.0000000000
932 -74.0000000000
1113 -48.0000000000
1611 -42.0000000000
1849 -22.0000000000
1880 -16.0000000000
2188 -15.0000000000
2248 -9.0000000000
2340 -3.0000000000
2843 -2.0000000000
2865 3.0000000000
2924 4.0000000000
4279 5.0000000000
5105 -8.0000000000
evaluations raw_y
1 -504.0000000000
2 -490.0000000000
3 -416.0000000000
5 -390.0000000000
6 -376.0000000000
7 -322.0000000000
12 -222.0000000000
14 -181.0000000000
358 -180.0000000000
512 -167.0000000000
552 -161.0000000000
827 -107.0000000000
892 -81.0000000000
1313 -61.0000000000
1336 -22.0000000000
2093 -21.0000000000
2175 -9.0000000000
2633 -8.0000000000
2708 -4.0000000000
2759 -3.0000000000
2888 -1.0000000000
2896 4.0000000000
4048 5.0000000000
5105 -4.0000000000
evaluations raw_y
1 -477.0000000000
2 -376.0000000000
4 -349.0000000000
6 -322.0000000000
9 -182.0000000000
454 -174.0000000000
514 -168.0000000000
803 -135.0000000000
868 -128.0000000000
963 -114.0000000000
970 -108.0000000000
1038 -94.0000000000
1276 -75.0000000000
1351 -68.0000000000
1399 -67.0000000000
1435 -42.0000000000
1621 -41.0000000000
1636 -34.0000000000
1834 -29.0000000000
1892 -9.0000000000
2351 -3.0000000000
2613 2.0000000000
2685 3.0000000000
2936 4.0000000000
3409 5.0000000000
5105 -11.0000000000
evaluations raw_y
1 -390.0000000000
3 -376.0000000000
5 -275.0000000000
15 -221.0000000000
46 -188.0000000000
49 -174.0000000000
488 -161.0000000000
653 -127.0000000000
852 -121.0000000000
860 -113.0000000000
889 -108.0000000000
892 -101.0000000000
1067 -95.0000000000
1090 -80.0000000000
1315 -48.0000000000
1424 -41.0000000000
1669 -35.0000000000
1951 -28.0000000000
2088 -23.0000000000
2174 -8.0000000000
2470 -3.0000000000
2560 -2.0000000000
2946 3.0000000000
3025 4.0000000000
4434 5.0000000000
4622 6.0000000000
5105 -3.0000000000
evaluations raw_y
1 -530.0000000000
2 -443.0000000000
4 -436.0000000000
6 -369.0000000000
8 -221.0000000000
40 -207.0000000000
171 -201.0000000000
239 -141.0000000000
430 -134.0000000000
446 -94.0000000000
964 -88.0000000000
1172 -81.0000000000
1235 -55.0000000000
1362 -42.0000000000
1653 -23.0000000000
1718 -22.0000000000
2166 -14.0000000000
2437 -9.0000000000
2563 -8.0000000000
2572 -2.0000000000
2654 3.0000000000
3190 4.0000000000
3500 6.0000000000
5105 -4.0000000000
evaluations raw_y
1 -524.0000000000
2 -443.0000000000
5 -309.0000000000
13 -302.0000000000
14 -228.0000000000
65 -208.0000000000
213 -168.0000000000
432 -154.0000000000
505 -121.0000000000
769 -94.0000000000
939 -74.0000000000
1262 -73.0000000000
1380 -61.0000000000
1415 -47.0000000000
1607 -21.0000000000
2017 -9.0000000000
2520 -3.0000000000
2784 3.0000000000
3182 5.0000000000
5010 6.0000000000
5105 4.0000000000
evaluations raw_y
1 -362.0000000000
2 -335.0000000000
6 -329.0000000000
8 -268.0000000000
10 -201.0000000000
238 -155.0000000000
498 -135.0000000000
691 -128.0000000000
758 -121.0000000000
861 -115.0000000000
932 -109.0000000000
1040 -74.0000000000
1374 -28.0000000000
1779 -21.0000000000
2087 -9.0000000000
2530 -3.0000000000
2733 1.0000000000
2812 2.0000000000
2891 4.0000000000
3672 5.0000000000
3935 6.0000000000
5105 4.0000000000
evaluations raw_y
1 -544.0000000000
2 -296.0000000000
27 -274.0000000000
58 -248.0000000000
79 -214.0000000000
88 -208.0000000000
134 -134.0000000000
489 -120.0000000000
676 -81.0000000000
1321 -67.0000000000
1404 -62.0000000000
1470 -35.0000000000
1499 -27.0000000000
1853 -21.0000000000
1972 -2.0000000000
2733 3.0000000000
2884 4.0000000000
3840 5.0000000000
5105 2.0000000000
