evaluations raw_y
1 1.1478420569
4 1.2487512488
8 2.1367521368
164 2.3992322457
349 3.5410764873
1911 3.6231884058
2011 4.2087542088
5003 1.8355359765
evaluations raw_y
1 1.0692899914
6 1.3691128149
11 1.9025875190
72 1.9500780031
292 1.9747235387
356 2.1968365554
472 2.6881720430
1184 2.7352297593
1666 3.1806615776
1936 3.3156498674
2025 3.3875338753
2030 3.6231884058
2386 3.7993920973
5003 3.3156498674
evaluations raw_y
1 1.0339123242
2 1.1563367253
4 1.1649580615
10 1.1737089202
12 1.3812154696
18 1.5762925599
24 1.5923566879
54 2.1968365554
66 2.3992322457
220 2.6881720430
433 3.1172069825
929 3.3156498674
5003 1.3691128149
evaluations raw_y
1 0.7654623393
2 0.8350033400
3 1.5762925599
11 1.8355359765
248 1.9500780031
257 2.0798668885
288 2.2281639929
341 2.5562372188
450 2.7839643653
766 2.8868360277
876 3.2467532468
5003 1.5605493134
evaluations raw_y
1 0.6879471657
2 0.8722958828
6 1.1071744907
9 1.6600265604
22 1.8796992481
110 2.1367521368
310 2.1663778163
330 2.1968365554
541 2.2935779817
548 2.4752475248
563 2.6427061311
607 2.6881720430
716 2.7352297593
986 2.7839643653
1016 2.9411764706
1130 3.0562347188
1663 3.7993920973
4680 3.8940809969
5003 1.8573551263
evaluations raw_y
1 0.9520182788
2 1.0993843448
4 1.2195121951
7 1.2487512488
16 1.3007284079
17 1.5605493134
25 1.8355359765
111 1.8573551263
161 1.9025875190
263 1.9747235387
295 2.1079258010
392 2.2281639929
527 2.6881720430
1031 2.9976019185
1771 3.0562347188
1948 3.1172069825
1993 3.1806615776
3129 3.3875338753
3305 3.6231884058
5003 0.9881422925
evaluations raw_y
1 0.7098239637
2 1.8355359765
63 1.8573551263
120 2.0525451560
169 2.4366471735
611 2.5150905433
717 2.6881720430
879 3.1806615776
1670 3.3875338753
2511 3.4626038781
3242 3.7993920973
5003 2.3992322457
evaluations raw_y
1 1.0477787091
2 1.4188422247
9 1.4585764294
12 1.6600265604
65 1.6778523490
81 1.7934002869
121 2.1663778163
133 2.2603978300
338 2.4752475248
649 2.8344671202
790 2.8868360277
828 3.1172069825
1163 3.1806615776
1534 3.2467532468
1540 3.3156498674
1571 3.7993920973
5003 1.9500780031
evaluations raw_y
1 1.7730496454
5 1.8142235123
169 1.9500780031
172 2.0798668885
238 2.5562372188
1097 3.7993920973
1564 3.8940809969
2548 3.9936102236
5003 1.6254876463
evaluations raw_y
1 0.6617257808
2 1.0407993339
5 1.7531556802
15 2.0000000000
19 2.0259319287
110 2.3277467412
189 2.6427061311
509 2.7352297593
568 2.9976019185
819 3.4626038781
1188 3.5410764873
4210 3.6231884058
4834 3.7993920973
5003 2.1663778163
