evaluations raw_y
1 0.6453278265
2 1.1478420569
6 1.7337031900
11 1.8796992481
23 2.1079258010
48 2.6881720430
153 2.7352297593
457 2.7839643653
470 3.0562347188
925 3.1172069825
1506 3.1806615776
2590 3.2467532468
2787 3.3875338753
5002 2.0798668885
evaluations raw_y
1 0.8218277449
2 1.5451174289
20 1.6778523490
24 2.2935779817
75 2.4366471735
187 2.5150905433
214 2.5562372188
440 2.5987525988
602 2.9411764706
1141 3.3875338753
3144 3.7091988131
3180 4.3252595156
5002 3.3156498674
evaluations raw_y
1 1.3812154696
4 1.6087516088
51 2.1367521368
52 2.3277467412
408 2.3992322457
428 2.5562372188
453 2.9411764706
616 3.2467532468
1111 3.3156498674
1196 3.3875338753
5002 2.0798668885
evaluations raw_y
1 1.2195121951
2 1.3340448239
4 1.7730496454
12 2.0259319287
135 2.0798668885
137 2.1079258010
201 2.1968365554
327 2.3992322457
474 2.4366471735
549 2.5987525988
802 2.6881720430
803 2.8868360277
1445 3.1806615776
2213 3.3156498674
3188 3.4626038781
3210 3.7993920973
3220 4.4483985765
5002 4.4483985765
evaluations raw_y
1 0.7263219059
2 1.7730496454
48 1.9025875190
53 1.9260400616
101 2.3277467412
270 2.3992322457
282 2.4366471735
445 3.2467532468
869 3.3875338753
1572 3.9936102236
1856 4.0983606557
5002 2.0259319287
evaluations raw_y
1 1.0339123242
2 1.2588116818
5 1.6600265604
7 1.7934002869
17 2.0259319287
20 2.3277467412
156 2.3629489603
200 2.5987525988
314 2.8344671202
614 3.0562347188
1837 3.2467532468
2052 3.3156498674
2517 3.5410764873
4643 3.7091988131
5002 1.8355359765
evaluations raw_y
1 0.7229612493
2 1.5006002401
5 1.5299877601
16 1.5451174289
17 2.0000000000
64 2.0798668885
111 2.1367521368
193 2.7839643653
379 2.9411764706
850 3.1172069825
1522 3.2467532468
2724 3.3156498674
3787 3.7091988131
4348 4.0983606557
4611 4.2087542088
5002 1.6778523490
evaluations raw_y
1 0.9405568096
2 1.6778523490
16 1.6960651289
25 2.0525451560
98 2.0798668885
122 2.5987525988
216 3.0562347188
363 3.6231884058
590 4.2087542088
785 4.3252595156
5002 2.3629489603
evaluations raw_y
1 0.6029908345
2 1.0917030568
3 1.1230907457
4 2.0000000000
20 2.1663778163
159 2.5150905433
243 2.5562372188
368 2.8344671202
680 2.9976019185
928 3.1172069825
1138 3.2467532468
1811 3.3875338753
1865 3.6231884058
1983 3.8940809969
5002 1.9747235387
evaluations raw_y
1 1.0548523207
2 1.0841283608
3 1.4863258026
9 1.8355359765
12 1.8796992481
20 1.9747235387
40 2.0525451560
90 2.0798668885
91 2.1367521368
201 2.1663778163
322 2.3629489603
346 2.6881720430
397 2.7352297593
483 2.8868360277
1601 2.9411764706
1758 3.3156498674
4859 3.3875338753
5002 1.8142235123
